,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
0,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,3.0,2021_07_02,HS
1,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,8.0,2021_07_02,HS
2,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,10.0,2021_07_02,HS
3,1R,Low,4.0,4.0,0.0,1.0,self,0.0,8.0,11.0,2021_07_02,HS
4,1R,Med,10.0,10.0,0.0,0.0,self,1.0,0.0,21.0,2021_07_02,HS
5,1R,Low,8.0,8.0,0.0,1.0,self,0.0,2.0,23.0,2021_07_02,HS
6,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,31.0,2021_07_02,HS
7,1R,Med,9.0,9.0,0.0,0.0,self,1.0,1.0,32.0,2021_07_02,HS
8,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,33.0,2021_07_02,HS
9,1R,Low,8.0,8.0,0.0,1.0,self,0.0,5.0,36.0,2021_07_02,HS
10,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,45.0,2021_07_02,HS
11,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,46.0,2021_07_02,HS
12,1R,Low,5.0,5.0,0.0,1.0,self,0.0,3.0,48.0,2021_07_02,HS
13,1R,High,12.0,12.0,0.0,0.0,self,1.0,0.0,57.0,2021_07_02,HS
14,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,58.0,2021_07_02,HS
15,1R,Low,1.0,1.0,0.0,1.0,self,0.0,2.0,59.0,2021_07_02,HS
16,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,65.0,2021_07_02,HS
17,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,67.0,2021_07_02,HS
18,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,68.0,2021_07_02,HS
19,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,69.0,2021_07_02,HS
20,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,71.0,2021_07_02,HS
21,1R,Low,5.0,5.0,0.0,1.0,self,0.0,7.0,72.0,2021_07_02,HS
22,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,77.0,2021_07_02,HS
23,1R,Med,10.0,10.0,0.0,0.0,self,1.0,3.0,80.0,2021_07_02,HS
24,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,81.0,2021_07_02,HS
25,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,86.0,2021_07_02,HS
26,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,87.0,2021_07_02,HS
27,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,89.0,2021_07_02,HS
28,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,90.0,2021_07_02,HS
29,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,91.0,2021_07_02,HS
30,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,92.0,2021_07_02,HS
31,1R,Low,4.0,4.0,0.0,0.0,self,1.0,7.0,93.0,2021_07_02,HS
32,1R,Low,8.0,8.0,0.0,1.0,self,0.0,9.0,95.0,2021_07_02,HS
33,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,99.0,2021_07_02,HS
34,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,100.0,2021_07_02,HS
35,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,101.0,2021_07_02,HS
36,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,102.0,2021_07_02,HS
37,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,103.0,2021_07_02,HS
38,1R,Med,9.0,9.0,0.0,0.0,self,1.0,8.0,107.0,2021_07_02,HS
39,1R,Low,2.0,2.0,0.0,1.0,self,0.0,9.0,108.0,2021_07_02,HS
40,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,112.0,2021_07_02,HS
41,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,114.0,2021_07_02,HS
42,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,115.0,2021_07_02,HS
43,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,117.0,2021_07_02,HS
44,1R,Low,4.0,4.0,0.0,1.0,self,0.0,7.0,119.0,2021_07_02,HS
45,1R,Low,8.0,8.0,0.0,0.0,self,1.0,19.0,131.0,2021_07_02,HS
46,1R,Low,4.0,4.0,0.0,0.0,self,1.0,25.0,137.0,2021_07_02,HS
47,1R,Low,3.0,3.0,0.0,0.0,self,1.0,27.0,139.0,2021_07_02,HS
48,1R,Low,4.0,4.0,0.0,1.0,self,0.0,29.0,141.0,2021_07_02,HS
49,1R,Med,11.0,11.0,0.0,0.0,self,1.0,0.0,151.0,2021_07_02,HS
50,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,152.0,2021_07_02,HS
51,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,154.0,2021_07_02,HS
52,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,155.0,2021_07_02,HS
53,1R,Low,1.0,1.0,0.0,1.0,self,0.0,5.0,156.0,2021_07_02,HS
54,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,164.0,2021_07_02,HS
55,1R,Low,8.0,8.0,0.0,0.0,self,1.0,2.0,166.0,2021_07_02,HS
56,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,167.0,2021_07_02,HS
57,1R,Low,3.0,3.0,0.0,1.0,self,0.0,4.0,168.0,2021_07_02,HS
58,1R,Low,4.0,4.0,0.0,0.0,self,1.0,18.0,182.0,2021_07_02,HS
59,1R,Low,1.0,1.0,0.0,0.0,self,1.0,19.0,183.0,2021_07_02,HS
60,1R,Low,2.0,2.0,0.0,0.0,self,1.0,20.0,184.0,2021_07_02,HS
61,1R,Low,3.0,3.0,0.0,0.0,self,1.0,21.0,185.0,2021_07_02,HS
62,1R,Low,2.0,2.0,0.0,0.0,self,1.0,23.0,187.0,2021_07_02,HS
63,1R,Low,3.0,3.0,0.0,0.0,self,1.0,24.0,188.0,2021_07_02,HS
64,1R,Low,8.0,8.0,0.0,0.0,self,1.0,26.0,190.0,2021_07_02,HS
65,1R,Low,1.0,1.0,0.0,1.0,self,0.0,27.0,191.0,2021_07_02,HS
66,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,195.0,2021_07_02,HS
67,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,197.0,2021_07_02,HS
68,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,198.0,2021_07_02,HS
69,1R,Med,9.0,9.0,0.0,0.0,self,1.0,4.0,199.0,2021_07_02,HS
70,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,200.0,2021_07_02,HS
71,1R,Med,9.0,9.0,0.0,0.0,self,1.0,6.0,201.0,2021_07_02,HS
72,1R,Low,5.0,5.0,0.0,0.0,self,1.0,7.0,202.0,2021_07_02,HS
73,1R,Med,9.0,9.0,0.0,1.0,self,0.0,8.0,203.0,2021_07_02,HS
74,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,208.0,2021_07_02,HS
75,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,209.0,2021_07_02,HS
76,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,210.0,2021_07_02,HS
77,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,211.0,2021_07_02,HS
78,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,214.0,2021_07_02,HS
79,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,215.0,2021_07_02,HS
80,1R,Low,6.0,6.0,0.0,1.0,self,0.0,8.0,216.0,2021_07_02,HS
81,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,226.0,2021_07_02,HS
82,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,227.0,2021_07_02,HS
83,1R,High,13.0,13.0,0.0,0.0,self,1.0,3.0,229.0,2021_07_02,HS
84,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,241.0,2021_07_02,HS
85,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,242.0,2021_07_02,HS
86,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,243.0,2021_07_02,HS
87,1R,Low,8.0,8.0,0.0,1.0,self,0.0,4.0,245.0,2021_07_02,HS
88,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,254.0,2021_07_02,HS
89,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,255.0,2021_07_02,HS
90,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,256.0,2021_07_02,HS
91,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,258.0,2021_07_02,HS
92,1R,Low,3.0,3.0,0.0,1.0,self,0.0,5.0,259.0,2021_07_02,HS
93,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,266.0,2021_07_02,HS
94,1R,Med,9.0,9.0,0.0,1.0,self,0.0,4.0,270.0,2021_07_02,HS
95,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,276.0,2021_07_02,HS
96,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,277.0,2021_07_02,HS
97,1R,Med,10.0,10.0,0.0,0.0,self,1.0,4.0,280.0,2021_07_02,HS
98,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,281.0,2021_07_02,HS
99,1R,Low,5.0,5.0,0.0,1.0,self,0.0,6.0,282.0,2021_07_02,HS
100,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,287.0,2021_07_02,HS
101,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,289.0,2021_07_02,HS
102,1R,Low,4.0,4.0,0.0,0.0,self,1.0,3.0,290.0,2021_07_02,HS
103,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,292.0,2021_07_02,HS
104,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,293.0,2021_07_02,HS
105,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,294.0,2021_07_02,HS
106,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,298.0,2021_07_02,HS
107,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,300.0,2021_07_02,HS
108,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,301.0,2021_07_02,HS
109,1R,Low,3.0,3.0,0.0,1.0,self,0.0,12.0,310.0,2021_07_02,HS
110,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,317.0,2021_07_02,HS
111,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,318.0,2021_07_02,HS
112,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,319.0,2021_07_02,HS
113,1R,Low,4.0,4.0,0.0,0.0,self,1.0,3.0,320.0,2021_07_02,HS
114,1R,Low,8.0,8.0,0.0,0.0,self,1.0,5.0,322.0,2021_07_02,HS
115,1R,Low,7.0,7.0,0.0,1.0,self,0.0,6.0,323.0,2021_07_02,HS
116,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,329.0,2021_07_02,HS
117,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,330.0,2021_07_02,HS
118,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,333.0,2021_07_02,HS
119,1R,Low,3.0,3.0,0.0,1.0,self,0.0,5.0,334.0,2021_07_02,HS
120,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,339.0,2021_07_02,HS
121,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,340.0,2021_07_02,HS
122,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,343.0,2021_07_02,HS
123,1R,Low,7.0,7.0,0.0,0.0,self,1.0,5.0,344.0,2021_07_02,HS
124,1R,Low,8.0,8.0,0.0,0.0,self,1.0,6.0,345.0,2021_07_02,HS
125,1R,Low,8.0,8.0,0.0,0.0,self,1.0,7.0,346.0,2021_07_02,HS
126,1R,Low,1.0,1.0,0.0,0.0,self,1.0,9.0,348.0,2021_07_02,HS
127,1R,Low,1.0,1.0,0.0,0.0,self,1.0,10.0,349.0,2021_07_02,HS
128,1R,Low,6.0,6.0,0.0,0.0,self,1.0,11.0,350.0,2021_07_02,HS
129,1R,Low,1.0,1.0,0.0,0.0,self,1.0,12.0,351.0,2021_07_02,HS
130,1R,Low,1.0,1.0,0.0,1.0,self,0.0,13.0,352.0,2021_07_02,HS
131,1R,Med,10.0,10.0,0.0,0.0,self,1.0,0.0,356.0,2021_07_02,HS
132,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,357.0,2021_07_02,HS
133,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,360.0,2021_07_02,HS
134,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,361.0,2021_07_02,HS
135,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,362.0,2021_07_02,HS
136,1R,Low,2.0,2.0,0.0,1.0,self,0.0,7.0,363.0,2021_07_02,HS
137,1R,Low,2.0,2.0,0.0,1.0,self,0.0,0.0,374.0,2021_07_02,HS
138,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,380.0,2021_07_02,HS
139,1R,Med,9.0,9.0,0.0,0.0,self,1.0,2.0,382.0,2021_07_02,HS
140,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,383.0,2021_07_02,HS
141,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,384.0,2021_07_02,HS
142,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,385.0,2021_07_02,HS
143,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,386.0,2021_07_02,HS
144,1R,Low,5.0,5.0,0.0,1.0,self,0.0,10.0,390.0,2021_07_02,HS
145,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,398.0,2021_07_02,HS
146,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,400.0,2021_07_02,HS
147,1R,Low,5.0,5.0,0.0,1.0,self,0.0,3.0,401.0,2021_07_02,HS
