,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093409.589479, 0.0]","[1.0, 1.0]",1.0,1.0,3.8842921257019043,1623093429.088001,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623093430.7072139, 0.0]","[0.0, 1.0]",0.0,1.0,3.866466999053955,1623093435.971925,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
2,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623093436.8059762, 0.0]","[0.0, 1.0]",0.0,1.0,3.86690092086792,1623093441.721834,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093443.4051628, 0.0]","[1.0, 1.0]",1.0,1.0,3.350074291229248,1623093447.971659,1,-1,0,-1,0.8461538461538461,1.0,13,11,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093449.739971, 0.0]","[1.0, 1.0]",1.0,1.0,2.5998659133911133,1623093453.121799,1,-1,0,-1,0.8888888888888888,1.0,9,8,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093452.8048801, 0.0]","[1.0, 1.0]",1.0,1.0,3.6333630084991455,1623093457.2547781,1,-1,0,-1,0.5,1.0,14,7,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093458.156295, 0.0]","[1.0, 1.0]",1.0,1.0,3.866703987121582,1623093462.688045,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
7,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623093463.7564297, 0.0]","[0.0, 1.0]",0.0,1.0,3.8665201663970947,1623093468.371274,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
8,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623093469.356501, 0.0]","[0.0, 1.0]",0.0,1.0,3.865980863571167,1623093474.471167,1,-1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093475.4546988, 0.0]","[1.0, 1.0]",1.0,1.0,3.866603136062622,1623093481.254279,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093482.7542992, 0.0]","[1.0, 1.0]",1.0,1.0,3.166718006134033,1623093486.720823,1,-1,0,-1,0.5,1.0,12,6,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623093487.1394222, 0.0]","[1.0, 1.0]",1.0,1.0,3.8656527996063232,1623093491.754229,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
12,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623093492.738869, 0.0]","[0.0, 1.0]",0.0,1.0,3.8667070865631104,1623093497.370671,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
