,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,1.0,0.0,Actor,1.6000950336456299,-1.0,0.0,,,0.0,0.0,Lalo,20230112
1,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9994018077850342,1.0,5.0,,,0.0,5.0,Lalo,20230112
2,1R,Low,3.0,3.0,0.0,0.0,Observer,1.016732931137085,1.0,6.0,,,0.0,6.0,Lalo,20230112
3,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9842500686645508,1.0,7.0,,,0.0,7.0,Lalo,20230112
4,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9831669330596924,1.0,8.0,,,0.0,8.0,Lalo,20230112
5,1R,Med,9.0,9.0,0.0,0.0,Observer,1.0170929431915283,1.0,11.0,,,0.0,11.0,Lalo,20230112
6,1R,Low,7.0,7.0,0.0,0.0,Actor,1.3832080364227295,1.0,12.0,,,0.0,12.0,Lalo,20230112
7,1R,Low,1.0,1.0,0.0,1.0,Observer-incongruent,1.0671000480651855,-1.0,14.0,,,0.0,14.0,Lalo,20230112
8,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0163660049438477,1.0,0.0,,,0.0,17.0,Lalo,20230112
9,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0002250671386719,1.0,1.0,,,0.0,18.0,Lalo,20230112
10,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0003011226654053,1.0,2.0,,,0.0,19.0,Lalo,20230112
11,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1496429443359375,1.0,3.0,,,0.0,20.0,Lalo,20230112
12,1R,High,12.0,12.0,0.0,0.0,Observer,0.9833970069885254,1.0,4.0,,,0.0,21.0,Lalo,20230112
13,1R,Low,1.0,1.0,0.0,0.0,Actor,1.4998610019683838,1.0,5.0,,,0.0,22.0,Lalo,20230112
14,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,1.150320053100586,1.0,8.0,,,0.0,25.0,Lalo,20230112
15,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9826161861419678,1.0,9.0,,,0.0,26.0,Lalo,20230112
16,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9828557968139648,1.0,10.0,,,0.0,27.0,Lalo,20230112
17,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9831752777099609,1.0,11.0,,,0.0,28.0,Lalo,20230112
18,1R,Low,7.0,7.0,1.0,0.0,Observer,1.0999119281768799,-1.0,12.0,,,0.0,29.0,Lalo,20230112
19,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,0.9825289249420166,1.0,13.0,,,0.0,30.0,Lalo,20230112
20,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9826359748840332,1.0,14.0,,,0.0,31.0,Lalo,20230112
21,1R,Low,1.0,1.0,0.0,1.0,Actor,0.9999690055847168,-1.0,15.0,,,0.0,32.0,Lalo,20230112
22,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0334410667419434,1.0,0.0,,,0.0,34.0,Lalo,20230112
23,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9831700325012207,1.0,2.0,,,0.0,36.0,Lalo,20230112
24,1R,Low,3.0,3.0,0.0,0.0,Actor,1.033416986465454,1.0,4.0,,,0.0,38.0,Lalo,20230112
25,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9997072219848633,1.0,5.0,,,0.0,39.0,Lalo,20230112
26,1R,Low,8.0,8.0,0.0,0.0,Actor,0.982978105545044,1.0,6.0,,,0.0,40.0,Lalo,20230112
27,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0004899501800537,1.0,7.0,,,0.0,41.0,Lalo,20230112
28,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9836859703063965,1.0,8.0,,,0.0,42.0,Lalo,20230112
29,1R,Low,7.0,7.0,0.0,0.0,Observer,0.9838581085205078,1.0,9.0,,,0.0,43.0,Lalo,20230112
30,1R,Med,10.0,10.0,0.0,0.0,Observer,1.0502300262451172,1.0,10.0,,,0.0,44.0,Lalo,20230112
31,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9829628467559814,1.0,11.0,,,0.0,45.0,Lalo,20230112
