,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Observer,2.3495891094207764,1.0,0.0,0.82914739801424,0.0,0.0,0.0,Offenbach,20230112
1,1R,Low,3.0,3.0,0.0,0.0,Observer,1.516268014907837,1.0,5.0,0.9997133966148544,0.0,0.0,5.0,Offenbach,20230112
2,1R,Low,3.0,3.0,1.0,0.0,Actor,2.6836721897125244,-1.0,6.0,1.0,0.0,0.0,6.0,Offenbach,20230112
3,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,0.9842500686645508,1.0,7.0,0.648297626880871,0.2094219862115173,0.0,7.0,Offenbach,20230112
4,1R,Low,3.0,3.0,0.0,0.0,Actor,1.183159589767456,1.0,8.0,1.0,0.0,0.0,8.0,Offenbach,20230112
5,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9998519420623779,1.0,11.0,1.0,0.0,0.0,11.0,Offenbach,20230112
6,1R,Low,7.0,7.0,0.0,0.0,Observer,1.3163189888000488,1.0,12.0,0.545916934233538,0.1947437253099523,0.0,12.0,Offenbach,20230112
7,1R,Low,1.0,1.0,0.0,1.0,Actor-incongruent,2.6003410816192627,-1.0,14.0,1.0,0.0,0.0,14.0,Offenbach,20230112
8,1R,Low,3.0,3.0,0.0,0.0,Observer,1.1493351459503174,1.0,0.0,0.815537664531923,0.1392214925226044,0.0,17.0,Offenbach,20230112
9,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9835281372070312,1.0,1.0,0.999659838006547,0.0,0.0,18.0,Offenbach,20230112
10,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0173330307006836,1.0,2.0,1.0,0.0,0.0,19.0,Offenbach,20230112
11,1R,Low,4.0,4.0,0.0,0.0,Actor,1.01676607131958,1.0,3.0,0.9999021834893412,0.0,0.0,20.0,Offenbach,20230112
12,1R,High,12.0,12.0,0.0,0.0,Actor,1.0333340167999268,1.0,4.0,0.9998860152333194,0.0,0.0,21.0,Offenbach,20230112
13,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0499310493469238,1.0,5.0,0.8314689458768527,0.0992019464468458,0.0,22.0,Offenbach,20230112
