Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1670257229.579508,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1670257234.614209,301,6.13121771812439,1,0,1,-1,0.15,0.6666666666666666,"[4.2304370403289795, 2.4640209674835205]",1.0,6.13121771812439,3,2,1.3927881812286795,0,7.130400896072388,2022_12_05_11_20_28,1,"[0, 0]","[6, 2]","[0, 1]","[2, 1]",1R,1R,0.0,1,,,,,,,,,,,,
1,1,1670257239.243242,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1670257241.494938,135,7.450093984603882,0,1,-1,1,0.0,0.8,"[1.4495890140533447, 0.9832618236541748]",0.0,7.450093984603882,15,12,1.5790661596392566,0,8.45033597946167,2022_12_05_11_20_38,2,"[0, 1]","[5, 1]","[1, 1]","[1, 1]",1NRO,1NR,1.0,2,,,,,,,,,,,,
2,2,1670257250.292424,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1670257253.226381,176,8.250394105911255,1,0,1,1,0.15,0.4666666666666667,"[2.1330201625823975, 1.2337379455566406]",0.0,8.250394105911255,15,7,0.982706857106358,0,9.24927306175232,2022_12_05_11_20_49,3,"[0, 1]","[4, 1]","[0, 1]","[3, 1]",1NRG,2NR,2.0,3,,,,,,,,,,,,
3,3,1670257262.1581728,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1670257273.659751,690,16.816310167312622,1,0,1,-1,0.15,0.1333333333333333,"[10.699125051498413, 0.999880313873291]",0.0,16.816310167312622,15,2,1.3363249738654737,0,17.815831184387207,2022_12_05_11_21_01,4,"[0, 0]","[3, 2]","[0, 1]","[2, 1]",2NRG,3NR,3.0,4,,,,,,,,,,,,
4,4,1670257282.9905238,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1670257290.541795,453,12.848709106445312,0,1,-1,1,0.0,0.2,"[6.749444246292114, 1.0326483249664307]",0.0,12.848709106445312,15,3,1.5289259635647277,0,13.848113298416138,2022_12_05_11_21_21,5,"[0, 1]","[2, 1]","[1, 1]","[1, 1]",1NRO,4NR,4.0,5,,,,,,,,,,,,
5,5,1670257299.239051,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1670257302.606743,201,8.66572093963623,1,0,1,1,0.15,0.4,"[2.566241979598999, 1.0171809196472168]",0.0,8.66572093963623,15,6,1.7421753391839023,0,9.66603684425354,2022_12_05_11_21_38,6,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRG,5NR,5.0,6,,,,,,,,,,,,
6,6,1670257528.522541,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1670257532.7068522,251,9.49977993965149,0,1,-1,-1,0.0,0.4666666666666667,"[1.8171520233154297, 3.383466958999634]",0.0,9.49977993965149,15,7,2.01160738219796,0,10.499615907669067,2022_12_05_11_25_27,7,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,6NR,6.0,7,,,,,,,,,,,,
7,7,1670257541.871673,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1670257547.189489,319,10.616415977478027,1,0,1,1,0.15,0.2,"[4.517551898956299, 0.9838378429412842]",0.0,10.616415977478027,15,3,1.1448934089946972,0,11.615739822387695,2022_12_05_11_25_40,8,"[0, 0]","[6, 3]","[0, 0]","[6, 3]",1NRG,7NR,7.0,8,,,,,,,,,,,,
8,8,1670257579.252974,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1670257582.370375,186,8.415606021881104,1,0,1,1,0.15,0.2,"[2.3168509006500244, 1.600883960723877]",0.0,8.415606021881104,15,3,1.9283386466378176,0,9.416396141052246,2022_12_05_11_26_18,9,"[0, 0]","[5, 2]","[0, 0]","[5, 2]",2NRG,8NR,8.0,9,,,,,,,,,,,,
9,9,1670257705.9105868,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1670257714.711722,528,14.115308046340942,0,1,1,1,0.15,0.0666666666666666,"[2.0166521072387695, 7.999710321426392]",0.0,14.115308046340942,15,1,1.0491353100429883,0,15.11512327194214,2022_12_05_11_28_24,10,"[0, 1]","[4, 1]","[0, 1]","[4, 1]",3NRG,9NR,9.0,10,,,,,,,,,,,,
