,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.2983081340789795,1.0,0.0,0.0,HS,2021_10_13
1,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.24882006645202637,1.0,1.0,1.0,HS,2021_10_13
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3668220043182373,1.0,2.0,2.0,HS,2021_10_13
3,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.0,1.0,4.0,4.0,HS,2021_10_13
4,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.365185022354126,1.0,5.0,5.0,HS,2021_10_13
5,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.2651979923248291,1.0,6.0,6.0,HS,2021_10_13
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer-incongruent,0.2988588809967041,1.0,8.0,8.0,HS,2021_10_13
7,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.24806809425354004,1.0,10.0,10.0,HS,2021_10_13
8,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.38275885581970215,1.0,11.0,11.0,HS,2021_10_13
9,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.34987473487854004,1.0,13.0,13.0,HS,2021_10_13
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.38346099853515625,1.0,14.0,14.0,HS,2021_10_13
11,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.1989297866821289,1.0,15.0,15.0,HS,2021_10_13
12,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.18242406845092773,1.0,0.0,18.0,HS,2021_10_13
13,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.298353910446167,1.0,1.0,19.0,HS,2021_10_13
14,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.29883480072021484,1.0,2.0,20.0,HS,2021_10_13
15,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.35004091262817383,1.0,3.0,21.0,HS,2021_10_13
16,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.11571002006530762,1.0,4.0,22.0,HS,2021_10_13
17,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.0,1.0,5.0,23.0,HS,2021_10_13
18,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.2990589141845703,1.0,6.0,24.0,HS,2021_10_13
19,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.43358898162841797,1.0,8.0,26.0,HS,2021_10_13
20,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.1655120849609375,0.0,9.0,27.0,HS,2021_10_13
21,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3157680034637451,1.0,0.0,31.0,HS,2021_10_13
22,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.2477569580078125,1.0,1.0,32.0,HS,2021_10_13
23,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.16609406471252441,1.0,2.0,33.0,HS,2021_10_13
24,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.31693005561828613,1.0,3.0,34.0,HS,2021_10_13
25,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.06652593612670898,1.0,4.0,35.0,HS,2021_10_13
26,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.33409714698791504,1.0,5.0,36.0,HS,2021_10_13
27,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.31687211990356445,1.0,6.0,37.0,HS,2021_10_13
28,1R,Low,7.0,7.0,0.0,4.0,1.0,Actor,0.04932093620300293,0.0,7.0,38.0,HS,2021_10_13
29,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3165886402130127,1.0,0.0,42.0,HS,2021_10_13
30,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2662520408630371,1.0,1.0,43.0,HS,2021_10_13
31,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.2324671745300293,1.0,2.0,44.0,HS,2021_10_13
32,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.31533122062683105,1.0,4.0,46.0,HS,2021_10_13
33,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3496859073638916,1.0,5.0,47.0,HS,2021_10_13
34,1R,Low,4.0,4.0,0.0,4.0,1.0,Observer,0.3327670097351074,0.0,7.0,49.0,HS,2021_10_13
35,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.29935216903686523,1.0,0.0,56.0,HS,2021_10_13
36,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.2991788387298584,1.0,1.0,57.0,HS,2021_10_13
37,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.31534409523010254,1.0,2.0,58.0,HS,2021_10_13
38,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.3159480094909668,1.0,3.0,59.0,HS,2021_10_13
39,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.2487950325012207,0.0,4.0,60.0,HS,2021_10_13
40,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.1334829330444336,1.0,0.0,64.0,HS,2021_10_13
41,1R,High,13.0,13.0,0.0,4.0,0.0,Actor,0.3336961269378662,1.0,2.0,66.0,HS,2021_10_13
42,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.31546497344970703,1.0,3.0,67.0,HS,2021_10_13
43,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.24823498725891113,1.0,4.0,68.0,HS,2021_10_13
44,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.1646730899810791,1.0,5.0,69.0,HS,2021_10_13
45,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.31552791595458984,1.0,6.0,70.0,HS,2021_10_13
46,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.33260512351989746,1.0,0.0,75.0,HS,2021_10_13
47,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.43239521980285645,1.0,1.0,76.0,HS,2021_10_13
48,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.23270082473754883,1.0,4.0,79.0,HS,2021_10_13
49,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3159186840057373,1.0,5.0,80.0,HS,2021_10_13
50,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.30006980895996094,1.0,6.0,81.0,HS,2021_10_13
51,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.31670713424682617,1.0,7.0,82.0,HS,2021_10_13
52,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.09916496276855469,1.0,8.0,83.0,HS,2021_10_13
53,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3162851333618164,1.0,9.0,84.0,HS,2021_10_13
54,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.3156149387359619,0.0,10.0,85.0,HS,2021_10_13
55,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.16546010971069336,1.0,0.0,91.0,HS,2021_10_13
56,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.31702494621276855,1.0,1.0,92.0,HS,2021_10_13
57,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.24787211418151855,1.0,2.0,93.0,HS,2021_10_13
58,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.29880285263061523,1.0,4.0,95.0,HS,2021_10_13
59,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor,0.2643411159515381,0.0,6.0,97.0,HS,2021_10_13
60,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2653822898864746,1.0,0.0,101.0,HS,2021_10_13
61,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.29817914962768555,1.0,1.0,102.0,HS,2021_10_13
62,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.3662071228027344,1.0,2.0,103.0,HS,2021_10_13
63,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2807447910308838,1.0,4.0,105.0,HS,2021_10_13
64,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.36594629287719727,1.0,5.0,106.0,HS,2021_10_13
65,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.13233518600463867,1.0,6.0,107.0,HS,2021_10_13
66,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.1487720012664795,1.0,7.0,108.0,HS,2021_10_13
67,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.1986370086669922,0.0,8.0,109.0,HS,2021_10_13
68,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.19866394996643066,1.0,0.0,114.0,HS,2021_10_13
69,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.43412089347839355,1.0,1.0,115.0,HS,2021_10_13
70,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.5489897727966309,1.0,2.0,116.0,HS,2021_10_13
71,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.965766191482544,1.0,4.0,118.0,HS,2021_10_13
72,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.3318791389465332,0.0,6.0,120.0,HS,2021_10_13
73,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.24857401847839355,1.0,0.0,123.0,HS,2021_10_13
74,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.2652778625488281,1.0,1.0,124.0,HS,2021_10_13
75,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.18167495727539062,1.0,3.0,126.0,HS,2021_10_13
76,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.2486400604248047,1.0,5.0,128.0,HS,2021_10_13
77,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.6841709613800049,1.0,6.0,129.0,HS,2021_10_13
78,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.33189988136291504,1.0,7.0,130.0,HS,2021_10_13
79,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.31627702713012695,1.0,9.0,132.0,HS,2021_10_13
80,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3989849090576172,1.0,10.0,133.0,HS,2021_10_13
81,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3156120777130127,1.0,12.0,135.0,HS,2021_10_13
82,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.31652307510375977,0.0,13.0,136.0,HS,2021_10_13
83,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.415985107421875,1.0,0.0,141.0,HS,2021_10_13
84,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.433107852935791,1.0,3.0,144.0,HS,2021_10_13
85,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.5164351463317871,1.0,4.0,145.0,HS,2021_10_13
86,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.2827329635620117,1.0,5.0,146.0,HS,2021_10_13
87,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.31594395637512207,1.0,6.0,147.0,HS,2021_10_13
88,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.315748929977417,0.0,7.0,148.0,HS,2021_10_13
89,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3002970218658447,1.0,0.0,155.0,HS,2021_10_13
90,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.31510090827941895,1.0,1.0,156.0,HS,2021_10_13
91,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.26592588424682617,1.0,2.0,157.0,HS,2021_10_13
92,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.06566596031188965,1.0,3.0,158.0,HS,2021_10_13
93,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor,0.3827190399169922,0.0,4.0,159.0,HS,2021_10_13
94,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer-incongruent,0.26670122146606445,1.0,0.0,163.0,HS,2021_10_13
95,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.315169095993042,1.0,1.0,164.0,HS,2021_10_13
96,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.2487168312072754,1.0,2.0,165.0,HS,2021_10_13
97,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2650148868560791,1.0,3.0,166.0,HS,2021_10_13
98,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2828800678253174,1.0,5.0,168.0,HS,2021_10_13
99,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.36692380905151367,1.0,6.0,169.0,HS,2021_10_13
100,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.31612324714660645,1.0,0.0,176.0,HS,2021_10_13
101,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.31627988815307617,1.0,1.0,177.0,HS,2021_10_13
