,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor-incongruent,0.41556787490844727,1.0,0.0,1.0,HS,2021_08_25
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.5166759490966797,1.0,1.0,2.0,HS,2021_08_25
2,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.29828572273254395,1.0,2.0,3.0,HS,2021_08_25
3,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.33164215087890625,1.0,4.0,5.0,HS,2021_08_25
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2978029251098633,1.0,5.0,6.0,HS,2021_08_25
5,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor-incongruent,0.7648251056671143,0.0,14.0,15.0,HS,2021_08_25
6,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.2485039234161377,1.0,0.0,18.0,HS,2021_08_25
7,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3162529468536377,1.0,1.0,19.0,HS,2021_08_25
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3336827754974365,1.0,2.0,20.0,HS,2021_08_25
9,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.23346471786499023,1.0,3.0,21.0,HS,2021_08_25
10,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.11598515510559082,1.0,4.0,22.0,HS,2021_08_25
11,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.24919390678405762,1.0,5.0,23.0,HS,2021_08_25
12,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.5654189586639404,1.0,6.0,24.0,HS,2021_08_25
13,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.5160670280456543,1.0,7.0,25.0,HS,2021_08_25
14,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.41518187522888184,1.0,8.0,26.0,HS,2021_08_25
15,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3328430652618408,1.0,9.0,27.0,HS,2021_08_25
16,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.46575307846069336,1.0,10.0,28.0,HS,2021_08_25
17,1R,Low,1.0,1.0,0.0,4.0,1.0,Actor,0.2818269729614258,0.0,11.0,29.0,HS,2021_08_25
18,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2992520332336426,1.0,0.0,33.0,HS,2021_08_25
19,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.2826418876647949,1.0,2.0,35.0,HS,2021_08_25
20,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.250960111618042,1.0,3.0,36.0,HS,2021_08_25
21,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.08147311210632324,1.0,4.0,37.0,HS,2021_08_25
22,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.6480507850646973,1.0,6.0,39.0,HS,2021_08_25
23,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2483820915222168,1.0,7.0,40.0,HS,2021_08_25
24,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2826409339904785,1.0,8.0,41.0,HS,2021_08_25
25,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.29863882064819336,1.0,9.0,42.0,HS,2021_08_25
26,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.31633567810058594,1.0,10.0,43.0,HS,2021_08_25
27,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.31494593620300293,1.0,0.0,50.0,HS,2021_08_25
28,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.23155689239501953,1.0,1.0,51.0,HS,2021_08_25
29,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer-incongruent,0.41517019271850586,1.0,6.0,56.0,HS,2021_08_25
30,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.23152422904968262,1.0,7.0,57.0,HS,2021_08_25
