,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.42105263157894735,HS,0.3333333333333333,0.5294117647058824,2021_10_13
1,-10,0.5789473684210527,HS,0.5,0.65,2021_10_13
2,-9,0.5263157894736842,HS,0.5,0.5625,2021_10_13
3,-8,0.7894736842105263,HS,0.75,0.8333333333333334,2021_10_13
4,-7,0.9210526315789473,HS,0.8421052631578947,1.0,2021_10_13
5,-6,0.9736842105263158,HS,1.0,0.9444444444444444,2021_10_13
6,-5,0.9736842105263158,HS,0.95,1.0,2021_10_13
7,-4,0.9210526315789473,HS,0.8888888888888888,0.95,2021_10_13
8,-3,0.9736842105263158,HS,0.95,1.0,2021_10_13
9,-2,0.9473684210526315,HS,0.8571428571428571,1.0,2021_10_13
10,-1,0.9736842105263158,HS,0.9545454545454546,1.0,2021_10_13
11,0,0.05263157894736842,HS,0.0,0.1111111111111111,2021_10_13
12,1,0.23684210526315788,HS,0.20833333333333334,0.2857142857142857,2021_10_13
13,2,0.42105263157894735,HS,0.35294117647058826,0.47619047619047616,2021_10_13
14,3,0.6578947368421053,HS,0.7368421052631579,0.5789473684210527,2021_10_13
15,4,0.7631578947368421,HS,0.64,1.0,2021_10_13
16,5,0.9210526315789473,HS,0.8666666666666667,0.9565217391304348,2021_10_13
17,6,0.9736842105263158,HS,0.9565217391304348,1.0,2021_10_13
18,7,1.0,HS,1.0,1.0,2021_10_13
19,8,0.972972972972973,HS,0.9565217391304348,1.0,2021_10_13
20,9,1.0,HS,1.0,1.0,2021_10_13
21,10,0.9459459459459459,HS,0.8461538461538461,1.0,2021_10_13
