,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.425,HS,0.5714285714285714,0.34615384615384615,2021_10_01
1,-10,0.5,HS,0.3125,0.625,2021_10_01
2,-9,0.675,HS,0.6470588235294118,0.6956521739130435,2021_10_01
3,-8,0.975,HS,0.9523809523809523,1.0,2021_10_01
4,-7,1.0,HS,1.0,1.0,2021_10_01
5,-6,0.975,HS,1.0,0.9565217391304348,2021_10_01
6,-5,0.95,HS,0.95,0.95,2021_10_01
7,-4,0.925,HS,0.9444444444444444,0.9090909090909091,2021_10_01
8,-3,0.95,HS,1.0,0.92,2021_10_01
9,-2,0.875,HS,0.8571428571428571,0.8947368421052632,2021_10_01
10,-1,0.9,HS,0.9047619047619048,0.8947368421052632,2021_10_01
11,0,0.15,HS,0.2857142857142857,0.07692307692307693,2021_10_01
12,1,0.25,HS,0.3333333333333333,0.15789473684210525,2021_10_01
13,2,0.55,HS,0.5416666666666666,0.5625,2021_10_01
14,3,0.825,HS,0.75,0.875,2021_10_01
15,4,0.95,HS,0.9523809523809523,0.9473684210526315,2021_10_01
16,5,0.95,HS,0.9411764705882353,0.9565217391304348,2021_10_01
17,6,0.975,HS,0.9411764705882353,1.0,2021_10_01
18,7,0.95,HS,1.0,0.9130434782608695,2021_10_01
19,8,0.975,HS,0.95,1.0,2021_10_01
20,9,0.95,HS,0.9047619047619048,1.0,2021_10_01
21,10,0.925,HS,0.9444444444444444,0.9090909090909091,2021_10_01
