,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[7.90022611618042, 5.115917921066284]","[3.0, 4.0]","[8.866652965545654, 5.383280038833618]","[0.0, 0.0]",0.0,0.0,5.849457025527954,1629916537.203594,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,1,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[10, 1]","[0, 1]","[10, 0]",1NRO,1NR,0.0,1
1,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.26517319679260254, 1.1649739742279053]","[2.0, 3.0]","[0.648468017578125, 1.3983850479125977]","[0.0, 1.0]",0.0,1.0,2.6995887756347656,1629916545.836662,0,-1,1,1,1.0,1.0,1,1,0,2,"[1, 0]","[1, 0]","[0, 0]","[1, 11]","[1, 0]","[0, 11]","[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 10]","[9, 0]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1990208625793457, 0.41556787490844727]","[4.0, 4.0]","[0.41556787490844727, 0.5156149864196777]","[1.0, 1.0]",1.0,1.0,3.316243886947632,1629916550.053198,1,1,0,1,0.75,1.0,4,3,0,3,"[0, 0]","[0, 0]","[0, 0]","[8, 10]","[0, 0]","[8, 10]","[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 9]","[8, 0]",1R,1R,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.19920086860656738, 0.5166759490966797]","[4.0, 4.0]","[0.45009803771972656, 0.6500320434570312]","[1.0, 1.0]",1.0,1.0,4.699501991271973,1629916554.769814,1,1,0,1,0.5454545454545454,1.0,11,6,0,4,"[0, 0]","[0, 0]","[0, 0]","[7, 9]","[0, 0]","[7, 9]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 8]","[7, 0]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.16608881950378418, 0.29828572273254395]","[4.0, 4.0]","[0.28260302543640137, 0.4157288074493408]","[1.0, 1.0]",1.0,1.0,5.849693059921265,1629916561.119572,0,1,1,1,0.6,0.0,15,9,0,5,"[0, 0]","[0, 0]","[0, 0]","[6, 8]","[0, 0]","[6, 8]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 7]","[6, 0]",1NR,1NR,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4662199020385742, 0.31592798233032227]","[4.0, 4.0]","[0.999351978302002, 0.33234500885009766]","[1.0, 1.0]",1.0,1.0,3.1162328720092773,1629916568.786137,1,1,0,1,1.0,1.0,3,3,0,6,"[0, 0]","[0, 0]","[0, 0]","[5, 7]","[0, 0]","[5, 7]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 6]","[5, 0]",1R,1R,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2157738208770752, 0.33164215087890625]","[4.0, 4.0]","[0.46518969535827637, 0.4151289463043213]","[1.0, 1.0]",1.0,1.0,3.099713087081909,1629916573.3527098,1,1,0,1,0.6666666666666666,1.0,3,2,0,7,"[0, 0]","[0, 0]","[0, 0]","[4, 6]","[0, 0]","[4, 6]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 5]","[4, 0]",1R,1R,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.2978029251098633]","[4.0, 4.0]","[0.43128490447998047, 0.43128490447998047]","[1.0, 1.0]",1.0,1.0,5.848746061325073,1629916577.902742,0,1,1,1,0.8666666666666667,0.0,15,13,0,8,"[0, 0]","[0, 0]","[0, 0]","[3, 5]","[0, 0]","[3, 5]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 4]","[3, 0]",1NR,1NR,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3161489963531494, 1.1994259357452393]","[4.0, 4.0]","[0.666942834854126, 1.2835009098052979]","[1.0, 1.0]",1.0,1.0,5.848984241485596,1629916585.835765,0,1,1,1,0.5333333333333333,0.0,15,8,0,9,"[0, 0]","[0, 0]","[0, 0]","[2, 4]","[0, 0]","[2, 4]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 3]","[2, 0]",2NR,2NR,7.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2821660041809082, 0.9655017852783203]","[2.0, 3.0]","[0.5988647937774658, 1.0157139301300049]","[1.0, 1.0]",1.0,1.0,5.581887006759644,1629916593.669146,1,1,0,1,0.7333333333333333,0.0,15,11,0,10,"[1, 0]","[0, 0]","[1, 0]","[1, 3]","[0, 0]","[1, 3]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]",3NR,3NR,8.0,10
10,"[-1.0, 1.0]",-1.0,1.0,1.0,"[3.4158661365509033, 1.1488749980926514]","[2.0, 3.0]","[4.065030097961426, 1.2984931468963623]","[0.0, 1.0]",0.0,1.0,5.583606004714966,1629916604.301456,1,1,0,-1,0.4666666666666667,0.0,15,7,0,11,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 0]","[0, 2]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,4NR,9.0,11
11,"[1.0, 1.0]",1.0,1.0,1.0,"[0.38227415084838867, 0.6329882144927979]","[1.0, 3.0]","[0.966198205947876, 0.7820942401885986]","[1.0, 1.0]",1.0,1.0,5.582918167114258,1629916611.8018,1,1,0,1,0.7333333333333333,0.0,15,11,0,12,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRG,5NR,10.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.16443514823913574, 0.4982869625091553]","[1.0, 2.0]","[0.4316551685333252, 0.598242998123169]","[0.0, 0.0]",0.0,0.0,5.849684000015259,1629916619.018389,0,-1,1,-1,0.6,0.0,15,9,0,13,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 3]","[0, 3]","[5, 0]",1NRO,6NR,11.0,13
13,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.282027006149292, 1.1150147914886475]","[1.0, 1.0]","[0.6976649761199951, 1.2650198936462402]","[0.0, 0.0]",0.0,0.0,5.58293604850769,1629916627.285023,1,-1,0,-1,0.8,0.0,15,12,0,14,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 2]","[0, 2]","[4, 0]",2NRO,7NR,12.0,14
14,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[2.5150790214538574, 0.7324569225311279]","[1.0, 1.0]","[3.4824509620666504, 0.865772008895874]","[0.0, 0.0]",0.0,0.0,5.849653959274292,1629916637.601439,0,-1,1,-1,0.6,0.0,15,9,0,15,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[3, 1]","[0, 1]","[3, 0]",3NRO,8NR,13.0,15
15,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.3327341079711914, 1.5492730140686035]","[2.0, 2.0]","[0.76584792137146, 1.6825709342956543]","[0.0, 1.0]",0.0,1.0,4.349380016326904,1629916646.401223,0,-1,1,1,0.6666666666666666,1.0,9,6,0,16,"[1, 0]","[1, 0]","[0, 0]","[1, 3]","[1, 0]","[0, 3]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]",1R,1R,14.0,16
16,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.681023359298706, 0.7648251056671143]","[3.0, 4.0]","[1.3152570724487305, 0.8653113842010498]","[0.0, 0.0]",0.0,0.0,5.849517107009888,1629916653.134559,0,1,1,1,0.8,0.0,15,12,0,17,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]",1NR,1NR,15.0,1
