,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[3.0162079334259033, 1.516164779663086]","[1.0, 1.0]","[3.4332809448242188, 2.2994492053985596]","[1.0, 1.0]",1.0,1.0,4.882328987121582,1634149939.391223,0,-1,1,-1,0.5833333333333334,1.0,12,7,0,1,"[0, 0]","[0, 0]","[0, 0]","[18, 8]","[18, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[18, 8]","[18, 8]","[0, 0]",1R,1R,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.16609406471252441, 0.2983081340789795]","[4.0, 4.0]","[0.2983081340789795, 0.532656192779541]","[1.0, 1.0]",1.0,1.0,2.915994882583618,1634149946.0907662,0,-1,1,-1,1.0,1.0,2,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[17, 7]","[17, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[17, 7]","[17, 7]","[0, 0]",1R,1R,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.049881935119628906, 0.24882006645202637]","[4.0, 4.0]","[0.28221607208251953, 0.4487760066986084]","[1.0, 1.0]",1.0,1.0,2.8828389644622803,1634149950.607178,0,-1,1,-1,0.5,1.0,2,1,0,3,"[0, 0]","[0, 0]","[0, 0]","[16, 6]","[16, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[16, 6]","[16, 6]","[0, 0]",1R,1R,2.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6003661155700684, 0.3668220043182373]","[4.0, 4.0]","[0.9166760444641113, 0.6833000183105469]","[1.0, 1.0]",1.0,1.0,5.849576950073242,1634149955.140325,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,4,"[0, 0]","[0, 0]","[0, 0]","[15, 5]","[15, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[15, 5]","[15, 5]","[0, 0]",1NR,1NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2987658977508545, 1.7321410179138184]","[4.0, 3.0]","[0.7487339973449707, 2.832257032394409]","[1.0, 1.0]",1.0,1.0,4.499233961105347,1634149964.640243,0,-1,1,-1,0.6,1.0,10,6,0,5,"[0, 0]","[0, 0]","[0, 0]","[14, 4]","[14, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[14, 4]","[14, 4]","[0, 0]",1R,1R,4.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1984260082244873, 0.0]","[4.0, 4.0]","[0.4483201503753662, 0.314838171005249]","[1.0, 1.0]",1.0,1.0,4.499341726303101,1634149970.856804,0,-1,1,-1,0.9,1.0,10,9,0,6,"[0, 0]","[0, 0]","[0, 0]","[13, 3]","[13, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 3]","[13, 3]","[0, 0]",1R,1R,5.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1817631721496582, 0.365185022354126]","[4.0, 4.0]","[0.29790329933166504, 0.6989161968231201]","[1.0, 1.0]",1.0,1.0,3.69897198677063,1634149977.207093,0,-1,1,-1,1.0,1.0,6,6,0,7,"[0, 0]","[0, 0]","[0, 0]","[12, 2]","[12, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 2]","[12, 2]","[0, 0]",1R,1R,6.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2317979335784912, 0.2651979923248291]","[4.0, 4.0]","[0.44826698303222656, 0.6317281723022461]","[1.0, 1.0]",1.0,1.0,5.583418846130371,1634149982.7396832,1,-1,0,-1,0.9333333333333332,0.0,15,14,0,8,"[0, 1]","[0, 1]","[0, 0]","[11, 1]","[11, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[11, 1]","[11, 1]","[0, 0]",1NR,1NR,7.0,8
8,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.11579608917236328, 0.6326239109039307]","[2.0, 2.0]","[0.6487829685211182, 1.4314789772033691]","[1.0, 0.0]",1.0,0.0,3.3170440196990967,1634149990.622051,1,1,0,-1,1.0,1.0,4,4,0,9,"[0, 1]","[0, 0]","[0, 1]","[10, 1]","[10, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[10, 23]","[10, 0]","[0, 23]",1R,1R,8.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.11574101448059082, 0.2988588809967041]","[3.0, 4.0]","[0.31555795669555664, 0.5822329521179199]","[1.0, 1.0]",1.0,1.0,5.582868099212647,1634149995.356164,1,-1,0,-1,0.8,0.0,15,12,0,10,"[0, 0]","[0, 0]","[0, 0]","[9, 10]","[9, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 22]","[9, 0]","[0, 22]",1NR,1NR,9.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1980588436126709, 0.3490619659423828]","[3.0, 4.0]","[1.5155658721923828, 0.6154890060424805]","[1.0, 1.0]",1.0,1.0,4.316110134124756,1634150003.3894389,0,-1,1,-1,0.7777777777777778,1.0,9,7,0,11,"[0, 0]","[0, 0]","[0, 0]","[8, 9]","[8, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 21]","[8, 0]","[0, 21]",1R,1R,10.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.08143091201782227, 0.24806809425354004]","[3.0, 4.0]","[0.41463708877563477, 0.5646500587463379]","[1.0, 1.0]",1.0,1.0,3.732691764831543,1634150009.522536,0,-1,1,-1,0.6666666666666666,1.0,6,4,0,12,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 20]","[7, 0]","[0, 20]",1R,1R,11.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.41603994369506836, 0.38275885581970215]","[3.0, 4.0]","[0.8826558589935303, 0.6327600479125977]","[1.0, 1.0]",1.0,1.0,5.582762956619263,1634150014.922477,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,13,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 19]","[6, 0]","[0, 19]",1NR,1NR,12.0,13
13,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6982870101928711, 0.33243894577026367]","[2.0, 3.0]","[1.6649169921875, 0.6657030582427979]","[1.0, 1.0]",1.0,1.0,2.700249195098877,1634150023.3048909,1,-1,0,-1,1.0,1.0,1,1,0,14,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 18]","[5, 0]","[0, 18]",1R,1R,13.0,14
14,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.23318195343017578, 0.34987473487854004]","[3.0, 4.0]","[0.4332149028778076, 0.6498796939849854]","[1.0, 1.0]",1.0,1.0,3.699508905410767,1634150027.355548,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,15,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 17]","[4, 0]","[0, 17]",1R,1R,14.0,15
15,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.20031285285949707, 0.38346099853515625]","[3.0, 4.0]","[0.4670097827911377, 0.6670968532562256]","[1.0, 1.0]",1.0,1.0,3.515871047973633,1634150032.455762,0,-1,1,-1,0.8,1.0,5,4,0,16,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 16]","[3, 0]","[0, 16]",1R,1R,15.0,16
16,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.11575794219970703, 0.1989297866821289]","[3.0, 4.0]","[0.23224496841430664, 0.3980090618133545]","[1.0, 1.0]",1.0,1.0,5.850395917892456,1634150037.2878451,0,-1,1,-1,0.6,0.0,15,9,0,17,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 15]","[2, 0]","[0, 15]",1NR,1NR,16.0,17
17,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.15009689331054688, 0.35013699531555176]","[2.0, 3.0]","[0.2670121192932129, 0.48351216316223145]","[0.0, 0.0]",0.0,0.0,5.582841873168945,1634150044.4386492,1,-1,0,-1,0.6,0.0,15,9,0,18,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 14]","[1, 0]","[0, 14]",2NR,2NR,17.0,1
18,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.18259406089782715, 0.3991670608520508]","[1.0, 3.0]","[0.24877309799194336, 1.348560094833374]","[1.0, 0.0]",1.0,0.0,2.9162540435791016,1634150052.404984,1,-1,0,1,0.5,1.0,2,1,0,19,"[0, 1]","[0, 1]","[0, 0]","[13, 1]","[0, 1]","[13, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 13]","[0, 0]","[13, 13]",1R,1R,0.0,2
19,"[1.0, 1.0]",1.0,1.0,1.0,"[0.19915008544921875, 0.18242406845092773]","[4.0, 4.0]","[0.516016960144043, 0.432481050491333]","[1.0, 1.0]",1.0,1.0,3.4825830459594727,1634150056.638567,1,1,0,1,1.0,1.0,5,5,0,20,"[0, 0]","[0, 0]","[0, 0]","[12, 12]","[0, 0]","[12, 12]","[0, 0]","[0, 0]","[0, 0]","[12, 12]","[0, 0]","[12, 12]",1R,1R,1.0,3
20,"[1.0, 1.0]",1.0,1.0,1.0,"[1.1984450817108154, 0.298353910446167]","[4.0, 4.0]","[1.3818140029907227, 0.7316410541534424]","[1.0, 1.0]",1.0,1.0,2.732685089111328,1634150062.605046,0,1,1,1,1.0,1.0,1,1,0,21,"[0, 0]","[0, 0]","[0, 0]","[11, 11]","[0, 0]","[11, 11]","[0, 0]","[0, 0]","[0, 0]","[11, 11]","[0, 0]","[11, 11]",1R,1R,2.0,4
21,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2488257884979248, 0.29883480072021484]","[4.0, 4.0]","[0.38222169876098633, 0.498917818069458]","[1.0, 1.0]",1.0,1.0,3.316099166870117,1634150066.804874,0,1,1,1,1.0,1.0,4,4,0,22,"[0, 0]","[0, 0]","[0, 0]","[10, 10]","[0, 0]","[10, 10]","[0, 0]","[0, 0]","[0, 0]","[10, 10]","[0, 0]","[10, 10]",1R,1R,3.0,5
22,"[1.0, 1.0]",1.0,1.0,1.0,"[0.08353495597839355, 0.35004091262817383]","[4.0, 4.0]","[0.4165608882904053, 0.583622932434082]","[1.0, 1.0]",1.0,1.0,3.0990469455718994,1634150071.455145,1,1,0,1,0.6666666666666666,1.0,3,2,0,23,"[0, 0]","[0, 0]","[0, 0]","[9, 9]","[0, 0]","[9, 9]","[0, 0]","[0, 0]","[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,4.0,6
23,"[1.0, 1.0]",1.0,1.0,1.0,"[0.03325796127319336, 0.11571002006530762]","[4.0, 4.0]","[0.31560707092285156, 0.38259410858154297]","[1.0, 1.0]",1.0,1.0,3.4992330074310303,1634150075.854968,1,1,0,1,0.6,1.0,5,3,0,24,"[0, 0]","[0, 0]","[0, 0]","[8, 8]","[0, 0]","[8, 8]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,5.0,7
24,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.0]","[4.0, 4.0]","[0.3815488815307617, 0.7146468162536621]","[1.0, 1.0]",1.0,1.0,4.349833250045776,1634150081.2709918,0,1,1,1,0.8888888888888888,1.0,9,8,0,25,"[0, 0]","[0, 0]","[0, 0]","[7, 7]","[0, 0]","[7, 7]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,6.0,8
