,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.36574792861938477,1.0,0.0,0.0,HS,2021_08_26
1,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.23185515403747559,1.0,3.0,3.0,HS,2021_08_26
2,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.19828081130981445,1.0,4.0,4.0,HS,2021_08_26
3,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.1153571605682373,1.0,5.0,5.0,HS,2021_08_26
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.26576781272888184,1.0,6.0,6.0,HS,2021_08_26
5,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.1985940933227539,1.0,7.0,7.0,HS,2021_08_26
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.33295321464538574,1.0,9.0,9.0,HS,2021_08_26
7,1R,Med,10.0,10.0,0.0,4.0,1.0,Observer,0.2655208110809326,0.0,10.0,10.0,HS,2021_08_26
8,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.24759125709533691,1.0,0.0,14.0,HS,2021_08_26
9,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.13248777389526367,1.0,1.0,15.0,HS,2021_08_26
10,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.29934191703796387,1.0,3.0,17.0,HS,2021_08_26
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2646317481994629,1.0,4.0,18.0,HS,2021_08_26
12,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3662538528442383,1.0,6.0,20.0,HS,2021_08_26
13,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.26561903953552246,0.0,7.0,21.0,HS,2021_08_26
14,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.265305757522583,1.0,0.0,25.0,HS,2021_08_26
15,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.34873509407043457,1.0,2.0,27.0,HS,2021_08_26
16,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.34937596321105957,1.0,3.0,28.0,HS,2021_08_26
17,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.4315030574798584,1.0,4.0,29.0,HS,2021_08_26
18,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3487529754638672,1.0,6.0,31.0,HS,2021_08_26
19,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3156421184539795,1.0,7.0,32.0,HS,2021_08_26
20,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.09796404838562012,1.0,8.0,33.0,HS,2021_08_26
21,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor,0.44886231422424316,0.0,10.0,35.0,HS,2021_08_26
22,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.30008721351623535,1.0,0.0,39.0,HS,2021_08_26
23,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.16485023498535156,1.0,1.0,40.0,HS,2021_08_26
24,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2496330738067627,1.0,2.0,41.0,HS,2021_08_26
25,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.31540989875793457,1.0,3.0,42.0,HS,2021_08_26
26,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.21548199653625488,1.0,4.0,43.0,HS,2021_08_26
27,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.0655679702758789,1.0,5.0,44.0,HS,2021_08_26
28,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.16490387916564941,1.0,8.0,47.0,HS,2021_08_26
29,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.2649497985839844,1.0,9.0,48.0,HS,2021_08_26
30,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.39999985694885254,1.0,10.0,49.0,HS,2021_08_26
31,1R,Med,10.0,10.0,0.0,4.0,1.0,Actor-incongruent,0.516096830368042,0.0,12.0,51.0,HS,2021_08_26
32,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.41605210304260254,1.0,0.0,54.0,HS,2021_08_26
33,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.28232598304748535,1.0,1.0,55.0,HS,2021_08_26
34,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3652641773223877,1.0,3.0,57.0,HS,2021_08_26
35,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.28314805030822754,1.0,4.0,58.0,HS,2021_08_26
36,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.032425880432128906,1.0,9.0,63.0,HS,2021_08_26
37,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.31662797927856445,1.0,10.0,64.0,HS,2021_08_26
38,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,11.0,65.0,HS,2021_08_26
39,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2829298973083496,1.0,0.0,68.0,HS,2021_08_26
40,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2989470958709717,1.0,3.0,71.0,HS,2021_08_26
41,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.39934396743774414,1.0,6.0,74.0,HS,2021_08_26
42,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3333466053009033,1.0,7.0,75.0,HS,2021_08_26
43,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.0,1.0,8.0,76.0,HS,2021_08_26
44,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.048232078552246094,1.0,9.0,77.0,HS,2021_08_26
45,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2820601463317871,1.0,10.0,78.0,HS,2021_08_26
46,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.26591992378234863,1.0,12.0,80.0,HS,2021_08_26
47,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.416780948638916,1.0,13.0,81.0,HS,2021_08_26
48,1R,Low,1.0,1.0,0.0,4.0,1.0,Actor,0.24944186210632324,0.0,14.0,82.0,HS,2021_08_26
