,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.01633000373840332,1.0,0.0,3.0,JY,2021_10_08
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.7832190990447998,1.0,1.0,4.0,JY,2021_10_08
2,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.08265304565429688,1.0,3.0,6.0,JY,2021_10_08
3,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.18319082260131836,1.0,6.0,9.0,JY,2021_10_08
4,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.6836791038513184,1.0,0.0,16.0,JY,2021_10_08
5,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.5313460826873779,1.0,2.0,18.0,JY,2021_10_08
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.36689186096191406,1.0,3.0,19.0,JY,2021_10_08
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.13212800025939941,1.0,4.0,20.0,JY,2021_10_08
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.25012826919555664,1.0,5.0,21.0,JY,2021_10_08
9,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.3659169673919678,0.0,6.0,22.0,JY,2021_10_08
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.9151349067687988,1.0,0.0,29.0,JY,2021_10_08
11,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.4973897933959961,1.0,1.0,30.0,JY,2021_10_08
12,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.3987901210784912,1.0,2.0,31.0,JY,2021_10_08
13,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.0,1.0,3.0,32.0,JY,2021_10_08
