,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1827850341796875,1.0,0.0,1.0,HS,2021_10_25
1,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.39822912216186523,1.0,2.0,3.0,HS,2021_10_25
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3156468868255615,1.0,5.0,6.0,HS,2021_10_25
3,1R,Low,8.0,8.0,0.0,4.0,1.0,Actor,0.33324408531188965,0.0,9.0,10.0,HS,2021_10_25
4,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.3322579860687256,1.0,0.0,14.0,HS,2021_10_25
5,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.3159759044647217,1.0,1.0,15.0,HS,2021_10_25
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3329291343688965,1.0,2.0,16.0,HS,2021_10_25
7,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.3160240650177002,1.0,3.0,17.0,HS,2021_10_25
8,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor-incongruent,0.2651841640472412,1.0,0.0,26.0,HS,2021_10_25
9,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.09963107109069824,1.0,1.0,27.0,HS,2021_10_25
10,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.4660630226135254,1.0,3.0,29.0,HS,2021_10_25
11,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.38255786895751953,1.0,4.0,30.0,HS,2021_10_25
12,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer-incongruent,0.24758291244506836,1.0,6.0,32.0,HS,2021_10_25
13,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3149299621582031,1.0,0.0,38.0,HS,2021_10_25
14,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.11586785316467285,1.0,1.0,39.0,HS,2021_10_25
15,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.31558990478515625,1.0,4.0,42.0,HS,2021_10_25
16,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.0,1.0,6.0,44.0,HS,2021_10_25
17,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.282240629196167,1.0,7.0,45.0,HS,2021_10_25
18,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.3831360340118408,1.0,9.0,47.0,HS,2021_10_25
19,1R,Low,7.0,7.0,0.0,4.0,1.0,Actor,0.3491976261138916,0.0,10.0,48.0,HS,2021_10_25
20,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.21409201622009277,1.0,0.0,52.0,HS,2021_10_25
21,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.36638879776000977,1.0,3.0,55.0,HS,2021_10_25
22,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.29948902130126953,1.0,4.0,56.0,HS,2021_10_25
23,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.5828547477722168,1.0,5.0,57.0,HS,2021_10_25
24,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.2973470687866211,1.0,7.0,59.0,HS,2021_10_25
25,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.215040922164917,1.0,8.0,60.0,HS,2021_10_25
26,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.23244094848632812,1.0,9.0,61.0,HS,2021_10_25
27,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.38171887397766113,1.0,0.0,65.0,HS,2021_10_25
28,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.1484689712524414,1.0,1.0,66.0,HS,2021_10_25
29,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2329249382019043,1.0,2.0,67.0,HS,2021_10_25
