,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.29764890670776367,1.0,0.0,3.0,HS,2021_10_08
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.33333706855773926,1.0,1.0,4.0,HS,2021_10_08
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.16512393951416016,1.0,3.0,6.0,HS,2021_10_08
3,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.39996910095214844,1.0,6.0,9.0,HS,2021_10_08
4,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.3002340793609619,1.0,0.0,16.0,HS,2021_10_08
5,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2817978858947754,1.0,2.0,18.0,HS,2021_10_08
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.0,1.0,3.0,19.0,HS,2021_10_08
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.21467328071594238,1.0,4.0,20.0,HS,2021_10_08
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.35015225410461426,1.0,5.0,21.0,HS,2021_10_08
9,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.31596803665161133,0.0,6.0,22.0,HS,2021_10_08
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.26454877853393555,1.0,0.0,29.0,HS,2021_10_08
11,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.1147909164428711,1.0,1.0,30.0,HS,2021_10_08
12,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.19961905479431152,1.0,2.0,31.0,HS,2021_10_08
13,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.26511120796203613,1.0,3.0,32.0,HS,2021_10_08
14,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2482771873474121,1.0,4.0,33.0,HS,2021_10_08
15,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.1651139259338379,0.0,5.0,34.0,HS,2021_10_08
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3149740695953369,1.0,0.0,41.0,HS,2021_10_08
17,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.3822808265686035,1.0,1.0,42.0,HS,2021_10_08
18,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.24849581718444824,1.0,2.0,43.0,HS,2021_10_08
19,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3487207889556885,1.0,3.0,44.0,HS,2021_10_08
20,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.19865894317626953,1.0,4.0,45.0,HS,2021_10_08
21,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.19788908958435059,1.0,5.0,46.0,HS,2021_10_08
22,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3992929458618164,1.0,6.0,47.0,HS,2021_10_08
23,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2983851432800293,1.0,8.0,49.0,HS,2021_10_08
24,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.28246283531188965,1.0,9.0,50.0,HS,2021_10_08
25,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.3317592144012451,0.0,10.0,51.0,HS,2021_10_08
26,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.31597399711608887,1.0,0.0,55.0,HS,2021_10_08
27,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.08273839950561523,1.0,1.0,56.0,HS,2021_10_08
28,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer-incongruent,0.11545991897583008,1.0,9.0,64.0,HS,2021_10_08
29,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2480921745300293,1.0,10.0,65.0,HS,2021_10_08
30,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2820260524749756,1.0,11.0,66.0,HS,2021_10_08
31,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.28191423416137695,1.0,12.0,67.0,HS,2021_10_08
32,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.015063047409057617,1.0,13.0,68.0,HS,2021_10_08
33,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.08192586898803711,1.0,0.0,74.0,HS,2021_10_08
34,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.3822207450866699,1.0,3.0,77.0,HS,2021_10_08
35,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3499441146850586,1.0,4.0,78.0,HS,2021_10_08
36,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.3332021236419678,1.0,5.0,79.0,HS,2021_10_08
37,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3327651023864746,1.0,7.0,81.0,HS,2021_10_08
38,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.35060811042785645,1.0,8.0,82.0,HS,2021_10_08
39,1R,Low,4.0,4.0,0.0,4.0,1.0,Actor,0.34920811653137207,0.0,9.0,83.0,HS,2021_10_08
40,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor-incongruent,0.23160028457641602,1.0,0.0,93.0,HS,2021_10_08
41,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.2816429138183594,0.0,2.0,95.0,HS,2021_10_08
42,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3992278575897217,1.0,0.0,101.0,HS,2021_10_08
43,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.2480487823486328,1.0,1.0,102.0,HS,2021_10_08
44,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.4323887825012207,1.0,2.0,103.0,HS,2021_10_08
45,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.38270998001098633,1.0,3.0,104.0,HS,2021_10_08
46,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.2997128963470459,1.0,4.0,105.0,HS,2021_10_08
47,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.31485414505004883,1.0,5.0,106.0,HS,2021_10_08
48,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2160053253173828,1.0,6.0,107.0,HS,2021_10_08
49,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.24899697303771973,1.0,7.0,108.0,HS,2021_10_08
50,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.31557774543762207,1.0,8.0,109.0,HS,2021_10_08
51,1R,Low,7.0,7.0,0.0,4.0,1.0,Observer,0.31612682342529297,0.0,9.0,110.0,HS,2021_10_08
52,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.33201098442077637,1.0,0.0,118.0,HS,2021_10_08
53,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.31397294998168945,0.0,3.0,121.0,HS,2021_10_08
54,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.6491861343383789,1.0,0.0,128.0,HS,2021_10_08
55,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.26502108573913574,1.0,1.0,129.0,HS,2021_10_08
56,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3673579692840576,1.0,3.0,131.0,HS,2021_10_08
57,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4162750244140625,1.0,4.0,132.0,HS,2021_10_08
58,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.3490290641784668,1.0,7.0,135.0,HS,2021_10_08
59,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.29867005348205566,1.0,0.0,140.0,HS,2021_10_08
60,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.36728501319885254,1.0,1.0,141.0,HS,2021_10_08
61,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.33380722999572754,1.0,2.0,142.0,HS,2021_10_08
62,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.30017781257629395,1.0,3.0,143.0,HS,2021_10_08
63,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.26455116271972656,1.0,5.0,145.0,HS,2021_10_08
64,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.33179187774658203,1.0,6.0,146.0,HS,2021_10_08
65,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.13216519355773926,0.0,7.0,147.0,HS,2021_10_08
66,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.36564087867736816,1.0,0.0,153.0,HS,2021_10_08
67,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.36699414253234863,1.0,1.0,154.0,HS,2021_10_08
68,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3817570209503174,1.0,2.0,155.0,HS,2021_10_08
69,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3482050895690918,1.0,4.0,157.0,HS,2021_10_08
70,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3498809337615967,1.0,5.0,158.0,HS,2021_10_08
71,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.3476119041442871,1.0,6.0,159.0,HS,2021_10_08
72,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor-incongruent,0.2994670867919922,1.0,0.0,162.0,HS,2021_10_08
73,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.33149099349975586,1.0,1.0,163.0,HS,2021_10_08
74,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.34841299057006836,1.0,2.0,164.0,HS,2021_10_08
75,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2161087989807129,1.0,3.0,165.0,HS,2021_10_08
76,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.44953489303588867,1.0,5.0,167.0,HS,2021_10_08
77,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.23199009895324707,1.0,8.0,170.0,HS,2021_10_08
78,1R,Med,11.0,11.0,0.0,4.0,1.0,Actor,0.16445398330688477,0.0,9.0,171.0,HS,2021_10_08
79,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.34832167625427246,1.0,0.0,177.0,HS,2021_10_08
80,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3819999694824219,1.0,1.0,178.0,HS,2021_10_08
81,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.04902005195617676,1.0,2.0,179.0,HS,2021_10_08
82,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3671762943267822,1.0,3.0,180.0,HS,2021_10_08
83,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3315591812133789,1.0,5.0,182.0,HS,2021_10_08
84,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.21502900123596191,1.0,6.0,183.0,HS,2021_10_08
85,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.3149080276489258,1.0,7.0,184.0,HS,2021_10_08
86,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.26450014114379883,1.0,8.0,185.0,HS,2021_10_08
87,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.2821378707885742,0.0,9.0,186.0,HS,2021_10_08
88,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.33304381370544434,1.0,0.0,190.0,HS,2021_10_08
89,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.21532511711120605,1.0,1.0,191.0,HS,2021_10_08
90,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.38218092918395996,1.0,2.0,192.0,HS,2021_10_08
91,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.29909706115722656,1.0,3.0,193.0,HS,2021_10_08
92,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.4315450191497803,1.0,4.0,194.0,HS,2021_10_08
93,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3327629566192627,1.0,5.0,195.0,HS,2021_10_08
94,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.38244009017944336,0.0,7.0,197.0,HS,2021_10_08
95,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor-incongruent,0.24853992462158203,1.0,0.0,201.0,HS,2021_10_08
96,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.24872517585754395,1.0,2.0,203.0,HS,2021_10_08
97,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.4993877410888672,1.0,3.0,204.0,HS,2021_10_08
98,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.2995588779449463,1.0,6.0,207.0,HS,2021_10_08
99,1R,Low,1.0,1.0,0.0,4.0,1.0,Actor,0.3495509624481201,0.0,7.0,208.0,HS,2021_10_08
100,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer-incongruent,0.26503491401672363,1.0,0.0,212.0,HS,2021_10_08
101,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3821089267730713,1.0,2.0,214.0,HS,2021_10_08
102,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.4326651096343994,1.0,6.0,218.0,HS,2021_10_08
103,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.36611199378967285,1.0,7.0,219.0,HS,2021_10_08
104,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.34995198249816895,1.0,8.0,220.0,HS,2021_10_08
105,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.06508994102478027,0.0,9.0,221.0,HS,2021_10_08
106,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.2981128692626953,1.0,0.0,225.0,HS,2021_10_08
107,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3484537601470947,1.0,2.0,227.0,HS,2021_10_08
108,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.13217997550964355,1.0,3.0,228.0,HS,2021_10_08
109,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.41684913635253906,1.0,4.0,229.0,HS,2021_10_08
110,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.315352201461792,1.0,5.0,230.0,HS,2021_10_08
111,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.19783592224121094,1.0,8.0,233.0,HS,2021_10_08
112,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.7505428791046143,1.0,9.0,234.0,HS,2021_10_08
113,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.0,1.0,10.0,235.0,HS,2021_10_08
114,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.39867591857910156,1.0,0.0,240.0,HS,2021_10_08
115,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.31581592559814453,1.0,2.0,242.0,HS,2021_10_08
116,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.283642053604126,1.0,3.0,243.0,HS,2021_10_08
117,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.483842134475708,1.0,4.0,244.0,HS,2021_10_08
118,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.38176989555358887,1.0,5.0,245.0,HS,2021_10_08
119,1R,Low,1.0,1.0,0.0,4.0,1.0,Actor,0.46726489067077637,0.0,8.0,248.0,HS,2021_10_08
120,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.1827559471130371,1.0,0.0,252.0,HS,2021_10_08
121,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.31533002853393555,1.0,4.0,256.0,HS,2021_10_08
122,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.26532506942749023,1.0,6.0,258.0,HS,2021_10_08
