,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[2.0657970905303955, 1.9164557456970215]","[1.0, 4.0]","[2.600270986557007, 2.1833369731903076]","[0.0, 0.0]",0.0,0.0,5.582345008850098,1630089185.034039,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.08291101455688477, 1.4325191974639893]","[2.0, 3.0]","[0.3825531005859375, 1.649186134338379]","[1.0, 1.0]",1.0,1.0,5.582823991775513,1630089193.183445,1,1,0,1,0.6666666666666666,0.0,15,10,0,2,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.5333240032196045, 1.5665991306304932]","[1.0, 2.0]","[0.8505771160125732, 1.7325010299682617]","[0.0, 0.0]",0.0,0.0,5.8503499031066895,1630089201.332551,0,-1,1,-1,1.0,0.0,15,15,0,3,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NRO,3NR,2.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.6658689975738525, 0.5161819458007812]","[2.0, 3.0]","[3.182837963104248, 0.6996128559112549]","[1.0, 1.0]",1.0,1.0,3.499474048614502,1630089211.383235,0,1,1,1,0.8,1.0,5,4,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 12]","[0, 0]","[10, 12]","[0, 0]","[0, 0]","[0, 0]","[10, 11]","[0, 11]","[10, 0]",1R,1R,0.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.03390789031982422, 0.5833449363708496]","[4.0, 4.0]","[0.26668381690979004, 0.7501208782196045]","[1.0, 1.0]",1.0,1.0,2.699587106704712,1630089216.516501,1,1,0,1,1.0,1.0,1,1,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 11]","[0, 0]","[9, 11]","[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 10]","[9, 0]",1R,1R,1.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[1.564781904220581, 0.06483602523803711]","[4.0, 4.0]","[1.598233938217163, 0.2482450008392334]","[1.0, 1.0]",1.0,1.0,5.482086181640625,1630089221.966503,1,1,0,1,0.7333333333333333,1.0,15,11,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 10]","[0, 0]","[8, 10]","[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 9]","[8, 0]",1R,1R,2.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1994941234588623, 0.383350133895874]","[4.0, 4.0]","[0.383350133895874, 0.5162150859832764]","[1.0, 1.0]",1.0,1.0,3.349626064300537,1630089228.982975,0,1,1,1,1.0,1.0,4,4,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 9]","[0, 0]","[7, 9]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 8]","[7, 0]",1R,1R,3.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2836921215057373, 0.40066003799438477]","[4.0, 4.0]","[0.5170550346374512, 0.533829927444458]","[1.0, 1.0]",1.0,1.0,3.9494030475616455,1630089233.566387,0,1,1,1,1.0,1.0,7,7,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 8]","[0, 0]","[6, 8]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 7]","[6, 0]",1R,1R,4.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.16720795631408691, 0.2839078903198242]","[4.0, 4.0]","[0.2673828601837158, 0.46707797050476074]","[1.0, 1.0]",1.0,1.0,4.349721193313599,1630089239.082773,1,1,0,1,0.6666666666666666,1.0,9,6,0,9,"[0, 0]","[0, 0]","[0, 0]","[5, 7]","[0, 0]","[5, 7]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 6]","[5, 0]",1R,1R,5.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1486499309539795, 0.23266386985778809]","[4.0, 4.0]","[0.3328402042388916, 0.39935302734375]","[1.0, 1.0]",1.0,1.0,2.6824100017547607,1630089244.582859,0,1,1,1,1.0,1.0,1,1,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 6]","[0, 0]","[4, 6]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 5]","[4, 0]",1R,1R,6.0,10
