,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5365853658536586,HS,0.5833333333333334,0.47058823529411764,2021_09_29
1,-10,0.7073170731707317,HS,0.7142857142857143,0.7,2021_09_29
2,-9,0.8048780487804879,HS,0.7727272727272727,0.8421052631578947,2021_09_29
3,-8,0.926829268292683,HS,0.9090909090909091,0.9473684210526315,2021_09_29
4,-7,0.975609756097561,HS,1.0,0.95,2021_09_29
5,-6,0.926829268292683,HS,0.9,0.9523809523809523,2021_09_29
6,-5,0.9512195121951219,HS,0.8947368421052632,1.0,2021_09_29
7,-4,0.975609756097561,HS,0.9583333333333334,1.0,2021_09_29
8,-3,0.926829268292683,HS,1.0,0.875,2021_09_29
9,-2,0.926829268292683,HS,0.8823529411764706,0.9583333333333334,2021_09_29
10,-1,0.8780487804878049,HS,1.0,0.8076923076923077,2021_09_29
11,0,0.17073170731707318,HS,0.20833333333333334,0.11764705882352941,2021_09_29
12,1,0.36585365853658536,HS,0.47058823529411764,0.2916666666666667,2021_09_29
13,2,0.625,HS,0.5238095238095238,0.7368421052631579,2021_09_29
14,3,0.9,HS,0.9333333333333333,0.88,2021_09_29
15,4,0.975,HS,0.9523809523809523,1.0,2021_09_29
16,5,0.975,HS,1.0,0.95,2021_09_29
17,6,0.975,HS,0.96,1.0,2021_09_29
18,7,0.95,HS,0.9565217391304348,0.9411764705882353,2021_09_29
19,8,0.95,HS,0.9090909090909091,1.0,2021_09_29
20,9,0.925,HS,0.9375,0.9166666666666666,2021_09_29
21,10,0.875,HS,0.8461538461538461,0.8888888888888888,2021_09_29
