,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[8.53331208229065, 6.983036994934082]","[1.0, 1.0]","[8.88302206993103, 8.365999937057495]","[0.0, 0.0]",0.0,0.0,5.582917928695679,1631730699.490329,1,-1,0,-1,0.6,0.0,15,9,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.23240303993225098, 0.7157492637634277]","[1.0, 1.0]","[0.4824819564819336, 1.2991151809692383]","[1.0, 1.0]",1.0,1.0,3.716207027435303,1631730707.490303,1,1,0,1,0.8333333333333334,1.0,6,5,0,2,"[0, 0]","[0, 0]","[0, 0]","[9, 12]","[0, 0]","[9, 12]","[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 10]","[9, 0]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.04917478561401367, 0.38156914710998535]","[4.0, 4.0]","[0.38156914710998535, 0.7646527290344238]","[1.0, 1.0]",1.0,1.0,2.900137424468994,1631730713.0565498,1,1,0,1,1.0,1.0,2,2,0,3,"[0, 0]","[0, 0]","[0, 0]","[8, 11]","[0, 0]","[8, 11]","[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 9]","[8, 0]",1R,1R,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.16637706756591797, 0.33304715156555176]","[4.0, 4.0]","[0.4834251403808594, 0.7831990718841553]","[1.0, 1.0]",1.0,1.0,2.882810115814209,1631730717.656945,0,1,1,1,1.0,1.0,2,2,0,4,"[0, 0]","[0, 0]","[0, 0]","[7, 10]","[0, 0]","[7, 10]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 8]","[7, 0]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1818561553955078, 0.26544904708862305]","[4.0, 4.0]","[0.5485939979553223, 0.5827100276947021]","[1.0, 1.0]",1.0,1.0,5.583012819290161,1631730722.039927,1,1,0,1,0.7333333333333333,0.0,15,11,0,5,"[0, 0]","[0, 0]","[0, 0]","[6, 9]","[0, 0]","[6, 9]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 7]","[6, 0]",1NR,1NR,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.21567106246948242, 0.4329679012298584]","[4.0, 4.0]","[0.6998467445373535, 0.8329436779022217]","[1.0, 1.0]",1.0,1.0,5.582964181900024,1631730729.3730738,1,1,0,1,0.6666666666666666,0.0,15,10,0,6,"[0, 0]","[0, 0]","[0, 0]","[5, 8]","[0, 0]","[5, 8]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 6]","[5, 0]",2NR,2NR,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[1.6643280982971191, 0.3652200698852539]","[4.0, 4.0]","[2.898416042327881, 0.8150570392608643]","[1.0, 1.0]",1.0,1.0,3.3329110145568848,1631730739.023041,0,1,1,1,1.0,1.0,4,4,0,7,"[0, 0]","[0, 0]","[0, 0]","[4, 7]","[0, 0]","[4, 7]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 5]","[4, 0]",1R,1R,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.38257288932800293, 0.399885892868042]","[4.0, 4.0]","[0.7158591747283936, 0.7665450572967529]","[1.0, 1.0]",1.0,1.0,3.882911920547485,1631730743.972963,1,1,0,1,0.5714285714285714,1.0,7,4,0,8,"[0, 0]","[0, 0]","[0, 0]","[3, 6]","[0, 0]","[3, 6]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 4]","[3, 0]",1R,1R,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.38308095932006836]","[4.0, 4.0]","[0.41645193099975586, 0.7664248943328857]","[1.0, 1.0]",1.0,1.0,5.099577188491821,1631730749.572929,0,1,1,1,0.8461538461538461,1.0,13,11,0,9,"[0, 0]","[0, 0]","[0, 0]","[2, 5]","[0, 0]","[2, 5]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 3]","[2, 0]",1R,1R,7.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.11467719078063965, 0.28203535079956055]","[4.0, 4.0]","[0.34844517707824707, 0.6820621490478516]","[1.0, 1.0]",1.0,1.0,5.848369836807251,1631730756.573195,0,1,1,1,0.6666666666666666,0.0,15,10,0,10,"[1, 0]","[0, 0]","[1, 0]","[1, 4]","[0, 0]","[1, 4]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]",1NR,1NR,8.0,10
