,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.575,HS,0.5714285714285714,0.5789473684210527,2021_09_22
1,-10,0.675,HS,0.7083333333333334,0.625,2021_09_22
2,-9,0.775,HS,0.7894736842105263,0.7619047619047619,2021_09_22
3,-8,0.875,HS,0.8823529411764706,0.8695652173913043,2021_09_22
4,-7,0.9,HS,0.9473684210526315,0.8571428571428571,2021_09_22
5,-6,0.925,HS,0.9545454545454546,0.8888888888888888,2021_09_22
6,-5,0.975,HS,0.9583333333333334,1.0,2021_09_22
7,-4,0.975,HS,0.9629629629629629,1.0,2021_09_22
8,-3,0.925,HS,0.9545454545454546,0.8888888888888888,2021_09_22
9,-2,0.975,HS,1.0,0.9375,2021_09_22
10,-1,0.95,HS,0.92,1.0,2021_09_22
11,0,0.125,HS,0.05263157894736842,0.19047619047619047,2021_09_22
12,1,0.2,HS,0.3333333333333333,0.05263157894736842,2021_09_22
13,2,0.525,HS,0.5416666666666666,0.5,2021_09_22
14,3,0.8,HS,0.7777777777777778,0.8181818181818182,2021_09_22
15,4,0.9,HS,0.9545454545454546,0.8333333333333334,2021_09_22
16,5,0.9487179487179487,HS,1.0,0.875,2021_09_22
17,6,0.9230769230769231,HS,0.8947368421052632,0.95,2021_09_22
18,7,0.9743589743589743,HS,0.9565217391304348,1.0,2021_09_22
19,8,1.0,HS,1.0,1.0,2021_09_22
20,9,0.9487179487179487,HS,1.0,0.8947368421052632,2021_09_22
21,10,0.9487179487179487,HS,0.9166666666666666,1.0,2021_09_22
