,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[5.349355936050415, 1.9154329299926758]","[1.0, 1.0]","[5.632821798324585, 2.3662467002868652]","[0.0, 0.0]",0.0,0.0,5.582982063293457,1633717964.93258,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.26451587677001953, 0.46451497077941895]","[1.0, 1.0]","[0.3985161781311035, 0.8488240242004395]","[1.0, 1.0]",1.0,1.0,5.5818259716033936,1633717972.749351,1,1,0,1,0.8,0.0,15,12,0,2,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.4814000129699707, 0.34918975830078125]","[1.0, 1.0]","[0.9658920764923096, 0.7324609756469727]","[0.0, 0.0]",0.0,0.0,5.849608898162842,1633717980.4655511,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,3,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NRO,3NR,2.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3984248638153076, 0.34864187240600586]","[1.0, 1.0]","[0.5644018650054932, 0.7643020153045654]","[1.0, 1.0]",1.0,1.0,2.6837968826293945,1633717988.364483,1,1,0,1,1.0,1.0,1,1,0,4,"[0, 0]","[0, 0]","[0, 0]","[12, 10]","[0, 0]","[12, 10]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 0]","[0, 10]",1R,1R,0.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.01633000373840332, 0.29764890670776367]","[4.0, 4.0]","[0.3487539291381836, 0.6484789848327637]","[1.0, 1.0]",1.0,1.0,3.099821090698242,1633717992.848546,0,1,1,1,1.0,1.0,3,3,0,5,"[0, 0]","[0, 0]","[0, 0]","[11, 9]","[0, 0]","[11, 9]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 0]","[0, 9]",1R,1R,1.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.7832190990447998, 0.33333706855773926]","[4.0, 4.0]","[1.0498690605163574, 0.5824801921844482]","[1.0, 1.0]",1.0,1.0,5.582910060882568,1633717997.831692,1,1,0,1,0.9333333333333332,0.0,15,14,0,6,"[0, 0]","[0, 0]","[0, 0]","[10, 8]","[0, 0]","[10, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 0]","[0, 8]",1NR,1NR,2.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4986989498138428, 0.2822089195251465]","[2.0, 4.0]","[1.3153960704803467, 0.6486468315124512]","[1.0, 1.0]",1.0,1.0,2.682884931564331,1633718005.681626,0,1,1,1,1.0,1.0,1,1,0,7,"[0, 0]","[0, 0]","[0, 0]","[9, 7]","[0, 0]","[9, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 0]","[0, 7]",1R,1R,3.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.08265304565429688, 0.16512393951416016]","[3.0, 4.0]","[0.6140520572662354, 0.4818241596221924]","[1.0, 1.0]",1.0,1.0,5.584005117416382,1633718010.063858,1,1,0,1,0.9333333333333332,0.0,15,14,0,8,"[0, 0]","[0, 0]","[0, 0]","[8, 6]","[0, 0]","[8, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 0]","[0, 6]",1NR,1NR,4.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3156778812408447, 0.3322577476501465]","[3.0, 4.0]","[1.1157219409942627, 0.6482229232788086]","[1.0, 1.0]",1.0,1.0,5.849516153335571,1633718017.664675,0,1,1,1,0.8666666666666667,0.0,15,13,0,9,"[0, 0]","[0, 0]","[0, 0]","[7, 5]","[0, 0]","[7, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",2NR,2NR,5.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[1.0987129211425781, 0.24771690368652344]","[2.0, 4.0]","[1.581813097000122, 0.4985849857330322]","[1.0, 1.0]",1.0,1.0,2.6828298568725586,1633718026.2145011,0,1,1,1,1.0,1.0,1,1,0,10,"[0, 0]","[0, 0]","[0, 0]","[6, 4]","[0, 0]","[6, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",1R,1R,6.0,10
10,"[1.0, 1.0]",1.0,1.0,1.0,"[0.18319082260131836, 0.39996910095214844]","[3.0, 4.0]","[0.6332261562347412, 0.6162838935852051]","[1.0, 1.0]",1.0,1.0,5.583172798156738,1633718030.3309262,1,1,0,1,0.8,0.0,15,12,0,11,"[0, 0]","[0, 0]","[0, 0]","[5, 3]","[0, 0]","[5, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 0]","[0, 3]",1NR,1NR,7.0,11
11,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.19884014129638672, 0.28209900856018066]","[3.0, 4.0]","[0.6320760250091553, 0.5322809219360352]","[0.0, 0.0]",0.0,0.0,5.8488829135894775,1633718037.430809,0,1,1,1,0.9333333333333332,0.0,15,14,0,12,"[0, 0]","[0, 0]","[0, 0]","[4, 2]","[0, 0]","[4, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 0]","[0, 2]",2NR,2NR,8.0,1
12,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.16571784019470215, 0.26509976387023926]","[2.0, 4.0]","[0.6488101482391357, 0.5153281688690186]","[0.0, 0.0]",0.0,0.0,5.582696914672852,1633718045.0309482,1,1,0,1,0.6666666666666666,0.0,15,10,0,13,"[0, 1]","[0, 0]","[0, 1]","[3, 1]","[0, 0]","[3, 1]","[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]",3NR,3NR,9.0,2
13,"[1.0, -1.0]",1.0,-1.0,-1.0,"[0.3821556568145752, 0.3656959533691406]","[1.0, 4.0]","[0.8833699226379395, 0.5832819938659668]","[0.0, 1.0]",0.0,1.0,5.849407911300659,1633718052.364057,0,1,1,-1,0.6666666666666666,0.0,15,10,0,14,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[0, 1]","[2, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,4NR,10.0,3
14,"[1.0, 1.0]",1.0,1.0,-1.0,"[1.2658259868621826, 0.30031919479370117]","[1.0, 4.0]","[1.4834890365600586, 0.8826382160186768]","[0.0, 0.0]",0.0,0.0,5.581914186477661,1633718060.53046,1,1,0,1,0.7333333333333333,0.0,15,11,0,15,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRG,5NR,11.0,4
15,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.18282175064086914, 0.3319270610809326]","[1.0, 3.0]","[0.5326037406921387, 1.1825079917907715]","[1.0, 1.0]",1.0,1.0,5.582957744598389,1633718068.330073,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,16,"[0, 0]","[0, 0]","[0, 0]","[11, 13]","[11, 13]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 12]","[11, 0]","[0, 12]",1NRO,6NR,12.0,5
16,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.9166209697723389, 0.7003219127655029]","[1.0, 2.0]","[1.8500049114227295, 1.0169589519500732]","[1.0, 1.0]",1.0,1.0,4.883007049560547,1633718076.5632,0,-1,1,-1,0.75,1.0,12,9,0,17,"[0, 0]","[0, 0]","[0, 0]","[10, 12]","[10, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 11]","[10, 0]","[0, 11]",1R,1R,0.0,6
17,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6836791038513184, 0.3002340793609619]","[4.0, 4.0]","[1.6997239589691162, 0.48343801498413086]","[1.0, 1.0]",1.0,1.0,5.849959135055542,1633718083.99611,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,18,"[0, 0]","[0, 0]","[0, 0]","[9, 11]","[9, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 10]","[9, 0]","[0, 10]",1NR,1NR,1.0,7
18,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4009401798248291, 0.567310094833374]","[4.0, 4.0]","[0.8170070648193359, 0.8170070648193359]","[1.0, 1.0]",1.0,1.0,3.082893133163452,1633718091.196055,1,-1,0,-1,0.6666666666666666,1.0,3,2,0,19,"[0, 0]","[0, 0]","[0, 0]","[8, 10]","[8, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 9]","[8, 0]","[0, 9]",1R,1R,2.0,8
19,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5313460826873779, 0.2817978858947754]","[4.0, 4.0]","[0.5483007431030273, 0.6988418102264404]","[1.0, 1.0]",1.0,1.0,3.698991298675537,1633718096.1633909,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,20,"[0, 0]","[0, 0]","[0, 0]","[7, 9]","[7, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[7, 0]","[0, 8]",1R,1R,3.0,9
20,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.36689186096191406, 0.0]","[4.0, 4.0]","[0.566627025604248, 0.6176228523254395]","[1.0, 1.0]",1.0,1.0,5.332345247268677,1633718101.6627069,1,-1,0,-1,0.6428571428571429,1.0,14,9,0,21,"[0, 0]","[0, 0]","[0, 0]","[6, 8]","[6, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[6, 0]","[0, 7]",1R,1R,4.0,10
21,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.13212800025939941, 0.21467328071594238]","[4.0, 4.0]","[0.8654441833496094, 1.232337236404419]","[1.0, 1.0]",1.0,1.0,3.0993459224700928,1633718109.362786,1,-1,0,-1,0.6666666666666666,1.0,3,2,0,22,"[0, 0]","[0, 0]","[0, 0]","[5, 7]","[5, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 0]","[0, 6]",1R,1R,5.0,11
22,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.25012826919555664, 0.35015225410461426]","[4.0, 4.0]","[0.799199104309082, 0.6334261894226074]","[1.0, 1.0]",1.0,1.0,3.483886957168579,1633718114.011483,0,-1,1,-1,0.4,1.0,5,2,0,23,"[0, 0]","[0, 0]","[0, 0]","[4, 6]","[4, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 0]","[0, 5]",1R,1R,6.0,12
23,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.3659169673919678, 0.31596803665161133]","[4.0, 4.0]","[0.799156904220581, 0.5649428367614746]","[0.0, 0.0]",0.0,0.0,5.582840919494629,1633718119.112313,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,24,"[0, 0]","[0, 0]","[0, 0]","[3, 5]","[3, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 0]","[0, 4]",1NR,1NR,7.0,1
24,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.38067197799682617, 0.29845094680786133]","[3.0, 4.0]","[0.9649338722229004, 0.8150620460510254]","[0.0, 0.0]",0.0,0.0,5.84946608543396,1633718126.862119,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,25,"[0, 0]","[0, 0]","[0, 0]","[2, 4]","[2, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 0]","[0, 3]",2NR,2NR,8.0,2
25,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.21605825424194336, 0.3322920799255371]","[2.0, 4.0]","[0.3157172203063965, 0.6322970390319824]","[0.0, 0.0]",0.0,0.0,5.582951068878174,1633718134.611847,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,26,"[1, 0]","[1, 0]","[0, 0]","[1, 3]","[1, 3]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 0]","[0, 2]",3NR,3NR,9.0,3
26,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.3325371742248535, 0.48258519172668457]","[1.0, 4.0]","[0.7491540908813477, 0.9318902492523193]","[1.0, 0.0]",1.0,0.0,5.5840840339660645,1633718142.011151,1,-1,0,1,0.8666666666666667,0.0,15,13,0,27,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,4NR,10.0,4
27,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.08312201499938965, 0.6324748992919922]","[1.0, 3.0]","[0.6651620864868164, 1.0826168060302734]","[0.0, 0.0]",0.0,0.0,5.849754095077515,1633718149.7449338,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,28,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRG,5NR,11.0,5
28,"[1.0, 1.0]",1.0,1.0,1.0,"[0.16448497772216797, 0.6480429172515869]","[1.0, 2.0]","[0.6818230152130127, 1.1810739040374756]","[1.0, 1.0]",1.0,1.0,5.849764108657837,1633718157.944017,0,1,1,1,0.8,0.0,15,12,0,29,"[0, 0]","[0, 0]","[0, 0]","[12, 11]","[0, 0]","[12, 11]","[0, 0]","[0, 0]","[0, 0]","[12, 11]","[0, 0]","[12, 11]",1NRO,6NR,12.0,6
29,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4152090549468994, 1.2143969535827637]","[1.0, 1.0]","[0.69846510887146, 1.5984551906585693]","[1.0, 1.0]",1.0,1.0,3.499729871749878,1633718166.461156,0,1,1,1,0.8,1.0,5,4,0,30,"[0, 0]","[0, 0]","[0, 0]","[11, 10]","[0, 0]","[11, 10]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[0, 0]","[11, 10]",1R,1R,0.0,7
30,"[1.0, 1.0]",1.0,1.0,1.0,"[0.9151349067687988, 0.26454877853393555]","[4.0, 4.0]","[2.7149078845977783, 0.44874000549316406]","[1.0, 1.0]",1.0,1.0,4.69977593421936,1633718173.660904,0,1,1,1,0.9090909090909092,1.0,11,10,0,31,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[0, 0]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[0, 0]","[10, 9]",1R,1R,1.0,8
31,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4973897933959961, 0.1147909164428711]","[4.0, 4.0]","[0.8970088958740234, 0.39763593673706055]","[1.0, 1.0]",1.0,1.0,4.4997289180755615,1633718180.426528,0,1,1,1,0.7,1.0,10,7,0,32,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[0, 0]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[0, 0]","[9, 8]",1R,1R,2.0,9
32,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3987901210784912, 0.19961905479431152]","[4.0, 4.0]","[0.8829922676086426, 0.4329040050506592]","[1.0, 1.0]",1.0,1.0,3.4993767738342285,1633718186.9774342,0,1,1,1,0.8,1.0,5,4,0,33,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[0, 0]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[0, 0]","[8, 7]",1R,1R,3.0,10
33,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.26511120796203613]","[4.0, 4.0]","[0.6314399242401123, 0.5472540855407715]","[1.0, 1.0]",1.0,1.0,3.89912223815918,1633718192.3269498,0,1,1,1,0.5714285714285714,1.0,7,4,0,34,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[0, 0]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[0, 0]","[7, 6]",1R,1R,4.0,11
34,"[1.0, 1.0]",1.0,1.0,1.0,"[0.04929709434509277, 0.2482771873474121]","[4.0, 4.0]","[0.5975620746612549, 0.5975620746612549]","[1.0, 1.0]",1.0,1.0,2.900657892227173,1633718197.893022,1,1,0,1,1.0,1.0,2,2,0,35,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[0, 0]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[0, 0]","[6, 5]",1R,1R,5.0,12
35,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.11583900451660156, 0.1651139259338379]","[4.0, 4.0]","[0.4317150115966797, 0.5318570137023926]","[0.0, 0.0]",0.0,0.0,5.849464178085327,1633718202.410583,0,1,1,1,0.6666666666666666,0.0,15,10,0,36,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[0, 0]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[0, 0]","[5, 4]",1NR,1NR,6.0,1
