,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,1.0,"[8.747259855270386, 7.080520868301392]","[1.0, 1.0]","[9.27980375289917, 7.780550003051758]","[0.0, 1.0]",0.0,1.0,5.583566188812256,1633113121.075174,1,1,0,-1,0.5333333333333333,0.0,15,8,0,1,"[1, 0]","[1, 0]","[0, 0]","[1, 7]","[1, 0]","[0, 7]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.6154229640960693, 0.5324418544769287]","[1.0, 1.0]","[1.432075023651123, 1.1154828071594238]","[1.0, 1.0]",1.0,1.0,3.099626064300537,1633113129.342394,1,1,0,1,0.6666666666666666,1.0,3,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.3992190361022949]","[4.0, 4.0]","[0.4158310890197754, 0.7986252307891846]","[1.0, 1.0]",1.0,1.0,3.116788864135742,1633113134.2917702,1,1,0,1,1.0,1.0,3,3,0,3,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.09970784187316895, 0.18211698532104492]","[4.0, 4.0]","[0.49895811080932617, 0.5979759693145752]","[1.0, 1.0]",1.0,1.0,5.850384950637817,1633113139.174871,0,1,1,1,0.4666666666666667,0.0,15,7,0,4,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]",1NR,1NR,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.29876089096069336]","[4.0, 4.0]","[0.5819377899169922, 0.5977578163146973]","[1.0, 1.0]",1.0,1.0,5.58263111114502,1633113146.774891,1,1,0,1,0.4666666666666667,0.0,15,7,0,5,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]",2NR,2NR,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.049735069274902344, 0.3325958251953125]","[3.0, 4.0]","[0.5660440921783447, 0.6325690746307373]","[1.0, 1.0]",1.0,1.0,5.849571943283081,1633113153.908801,0,1,1,1,0.7333333333333333,0.0,15,11,0,6,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[0, 0]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[0, 0]","[2, 2]",3NR,3NR,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.36556172370910645, 0.3487427234649658]","[2.0, 4.0]","[0.6986308097839355, 0.7152457237243652]","[1.0, 1.0]",1.0,1.0,5.849591016769409,1633113161.575451,0,1,1,1,0.8666666666666667,0.0,15,13,0,7,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",4NR,4NR,5.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.0, 0.7328569889068604]","[1.0, 2.0]","[0.5988478660583496, 1.282822847366333]","[0.0, 0.0]",0.0,0.0,5.583027124404907,1633113169.741895,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,8,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,5NR,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3824748992919922, 0.43242979049682617]","[1.0, 2.0]","[0.7491950988769531, 0.8325729370117188]","[1.0, 1.0]",1.0,1.0,3.482861995697021,1633113177.375263,1,1,0,1,0.6,1.0,5,3,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,7.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3166782855987549, 0.2502012252807617]","[3.0, 4.0]","[0.8666980266571045, 0.6168332099914551]","[1.0, 1.0]",1.0,1.0,3.4996562004089355,1633113182.475165,1,1,0,1,1.0,1.0,5,5,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,8.0,10
10,"[1.0, 1.0]",1.0,1.0,1.0,"[0.19930005073547363, 0.36629796028137207]","[3.0, 4.0]","[0.6152560710906982, 0.7493710517883301]","[1.0, 1.0]",1.0,1.0,5.499389886856079,1633113187.441827,1,1,0,1,0.8,1.0,15,12,0,11,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,9.0,11
11,"[1.0, 1.0]",1.0,1.0,1.0,"[0.21579909324645996, 0.31581735610961914]","[3.0, 4.0]","[0.5324361324310303, 0.582470178604126]","[1.0, 1.0]",1.0,1.0,2.899484872817993,1633113194.358402,0,1,1,1,1.0,1.0,2,2,0,12,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,10.0,12
12,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.1648850440979004, 0.14915704727172852]","[3.0, 4.0]","[0.33171606063842773, 0.44898509979248047]","[0.0, 0.0]",0.0,0.0,5.5829150676727295,1633113198.825077,1,1,0,1,0.6,0.0,15,9,0,13,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[0, 0]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,11.0,1
13,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.1321578025817871, 0.4484710693359375]","[2.0, 3.0]","[0.7319238185882568, 0.8484599590301514]","[0.0, 0.0]",0.0,0.0,5.849596977233887,1633113206.324832,0,1,1,1,0.8666666666666667,0.0,15,13,0,14,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NR,2NR,12.0,2
14,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.0, 0.34873223304748535]","[1.0, 2.0]","[0.5489351749420166, 0.5823581218719482]","[1.0, 1.0]",1.0,1.0,2.899341106414795,1633113213.658355,0,-1,1,-1,1.0,1.0,2,2,0,15,"[0, 0]","[0, 0]","[0, 0]","[12, 12]","[12, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 12]","[12, 12]","[0, 0]",1R,1R,0.0,3
15,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.13188600540161133, 0.13188600540161133]","[4.0, 4.0]","[0.4648888111114502, 0.44748592376708984]","[1.0, 1.0]",1.0,1.0,2.699558019638061,1633113218.124795,1,-1,0,-1,1.0,1.0,1,1,0,16,"[0, 0]","[0, 0]","[0, 0]","[11, 11]","[11, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 11]","[11, 11]","[0, 0]",1R,1R,1.0,4
16,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.03306388854980469, 0.31555914878845215]","[4.0, 4.0]","[0.34802889823913574, 0.5493361949920654]","[1.0, 1.0]",1.0,1.0,2.6989858150482178,1633113222.2919471,0,-1,1,-1,1.0,1.0,1,1,0,17,"[0, 0]","[0, 0]","[0, 0]","[10, 10]","[10, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 10]","[10, 10]","[0, 0]",1R,1R,2.0,5
17,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.015807151794433594, 0.28190016746520996]","[4.0, 4.0]","[0.49893903732299805, 0.4489622116088867]","[1.0, 1.0]",1.0,1.0,3.349619150161743,1633113226.324657,1,-1,0,-1,1.0,1.0,4,4,0,18,"[0, 0]","[0, 0]","[0, 0]","[9, 9]","[9, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 9]","[9, 9]","[0, 0]",1R,1R,3.0,6
18,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.11670398712158203, 0.3322896957397461]","[4.0, 4.0]","[0.6669237613677979, 0.5666897296905518]","[1.0, 1.0]",1.0,1.0,5.515966176986694,1633113231.058193,1,-1,0,-1,0.6,1.0,15,9,0,19,"[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]",1R,1R,4.0,7
