,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.525,JY,0.45,0.6,2021_08_27
1,-10,0.625,JY,0.7619047619047619,0.47368421052631576,2021_08_27
2,-9,0.8,JY,0.7058823529411765,0.8695652173913043,2021_08_27
3,-8,0.95,JY,0.9333333333333333,0.96,2021_08_27
4,-7,1.0,JY,1.0,1.0,2021_08_27
5,-6,0.925,JY,0.8947368421052632,0.9523809523809523,2021_08_27
6,-5,0.925,JY,0.95,0.9,2021_08_27
7,-4,0.975,JY,1.0,0.9473684210526315,2021_08_27
8,-3,1.0,JY,1.0,1.0,2021_08_27
9,-2,0.95,JY,0.9130434782608695,1.0,2021_08_27
10,-1,0.925,JY,0.8947368421052632,0.9523809523809523,2021_08_27
11,0,0.1,JY,0.05,0.15,2021_08_27
12,1,0.425,JY,0.52,0.26666666666666666,2021_08_27
13,2,0.625,JY,0.5263157894736842,0.7142857142857143,2021_08_27
14,3,0.925,JY,0.9333333333333333,0.92,2021_08_27
15,4,1.0,JY,1.0,1.0,2021_08_27
16,5,0.95,JY,0.9473684210526315,0.9523809523809523,2021_08_27
17,6,0.95,JY,0.95,0.95,2021_08_27
18,7,0.975,JY,0.9473684210526315,1.0,2021_08_27
19,8,0.975,JY,1.0,0.9523809523809523,2021_08_27
20,9,1.0,JY,1.0,1.0,2021_08_27
21,10,0.95,JY,0.9333333333333333,0.96,2021_08_27
