,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[8.565990924835205, 8.281785726547241]","[1.0, 4.0]","[9.849128007888794, 9.699265718460083]","[1.0, 1.0]",1.0,1.0,2.899803876876831,1630506888.2324722,0,-1,1,-1,1.0,1.0,2,2,0,1,"[0, 0]","[0, 0]","[0, 0]","[13, 8]","[13, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 8]","[13, 8]","[0, 0]",1R,1R,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.13193607330322266, 0.6314668655395508]","[4.0, 4.0]","[0.931020975112915, 0.7475640773773193]","[1.0, 1.0]",1.0,1.0,3.283387899398804,1630506893.415301,1,-1,0,-1,0.5,1.0,4,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[12, 7]","[12, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 7]","[12, 7]","[0, 0]",1R,1R,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.11479496955871582, 0.7487771511077881]","[4.0, 4.0]","[0.731348991394043, 0.8821561336517334]","[1.0, 1.0]",1.0,1.0,5.582889795303345,1630506898.465703,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,3,"[0, 0]","[0, 0]","[0, 0]","[11, 6]","[11, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 6]","[11, 6]","[0, 0]",1NR,1NR,2.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1651010513305664, 0.49776792526245117]","[4.0, 3.0]","[0.5144288539886475, 0.7319049835205078]","[1.0, 1.0]",1.0,1.0,3.7326250076293945,1630506905.898894,0,-1,1,-1,0.6666666666666666,1.0,6,4,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 5]","[10, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 5]","[10, 5]","[0, 0]",1R,1R,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1485152244567871, 0.23118329048156738]","[4.0, 4.0]","[0.5152521133422852, 0.33171796798706055]","[1.0, 1.0]",1.0,1.0,4.282627105712891,1630506911.282335,0,-1,1,-1,0.6666666666666666,1.0,9,6,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 4]","[9, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 4]","[9, 4]","[0, 0]",1R,1R,4.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.19917511940002441, 0.39888787269592285]","[4.0, 4.0]","[0.449207067489624, 0.5159211158752441]","[1.0, 1.0]",1.0,1.0,4.699326992034912,1630506916.865657,0,-1,1,-1,0.9090909090909092,1.0,11,10,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 3]","[8, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 3]","[8, 3]","[0, 0]",1R,1R,5.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4663870334625244, 0.4164450168609619]","[4.0, 4.0]","[1.1163110733032227, 0.5164217948913574]","[1.0, 1.0]",1.0,1.0,5.84972071647644,1630506923.5318651,0,-1,1,-1,0.8666666666666667,0.0,15,13,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 2]","[7, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 2]","[7, 2]","[0, 0]",1NR,1NR,6.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3156721591949463, 0.38233208656311035]","[4.0, 3.0]","[1.1992220878601074, 0.6657929420471191]","[1.0, 1.0]",1.0,1.0,5.581902980804443,1630506931.715306,1,-1,0,-1,0.8,0.0,15,12,0,8,"[0, 1]","[0, 1]","[0, 0]","[6, 1]","[6, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[6, 1]","[6, 1]","[0, 0]",2NR,2NR,7.0,8
8,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.33335304260253906, 0.9998321533203125]","[2.0, 2.0]","[0.6832060813903809, 1.3668339252471924]","[1.0, 0.0]",1.0,0.0,3.482683181762696,1630506939.465268,1,1,0,-1,0.8,1.0,5,4,0,9,"[0, 1]","[0, 0]","[0, 1]","[5, 1]","[5, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]",1R,1R,8.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1826920509338379, 0.3827378749847412]","[3.0, 4.0]","[0.5161731243133545, 0.5994000434875488]","[1.0, 1.0]",1.0,1.0,4.582953929901123,1630506944.28163,0,-1,1,-1,0.6,1.0,10,6,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]",1R,1R,9.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6823480129241943, 0.19932961463928223]","[3.0, 4.0]","[0.9325356483459473, 0.33246684074401855]","[1.0, 1.0]",1.0,1.0,4.732712268829346,1630506950.715068,1,-1,0,-1,0.7272727272727273,1.0,11,8,0,11,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]",1R,1R,10.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.5835609436035156, 0.46744680404663086]","[3.0, 4.0]","[0.9509599208831787, 0.6341738700866699]","[0.0, 0.0]",0.0,0.0,5.848665952682495,1630506956.798196,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,12,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]",1NR,1NR,11.0,1
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.5997147560119629, 2.0494537353515625]","[2.0, 3.0]","[3.149513006210327, 2.2995848655700684]","[0.0, 0.0]",0.0,0.0,5.5827720165252686,1630506966.581262,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,13,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]",2NR,2NR,12.0,2
13,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.21712803840637207, 0.3668661117553711]","[2.0, 4.0]","[0.4329659938812256, 0.5166459083557129]","[1.0, 0.0]",1.0,0.0,5.849700212478638,1630506973.531134,0,1,1,-1,0.7333333333333333,0.0,15,11,0,14,"[0, 1]","[0, 1]","[0, 0]","[16, 1]","[0, 1]","[16, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NR,3NR,13.0,3
