,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[3.666337013244629, 7.83298921585083]","[1.0, 1.0]","[5.9165940284729, 8.149319887161255]","[0.0, 0.0]",0.0,0.0,5.849179029464722,1634573141.648528,0,-1,1,-1,0.8,0.0,15,12,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5158143043518066, 1.0484800338745117]","[1.0, 1.0]","[0.8660950660705566, 1.5658760070800781]","[1.0, 1.0]",1.0,1.0,5.582876205444336,1634573150.148764,1,1,0,1,0.7333333333333333,0.0,15,11,0,2,"[1, 0]","[0, 0]","[1, 0]","[1, 11]","[0, 0]","[1, 11]","[1, 0]","[0, 0]","[1, 0]","[1, 11]","[0, 0]","[1, 11]",2NRO,2NR,1.0,2
2,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.4326620101928711, 1.7663569450378418]","[1.0, 1.0]","[2.248652696609497, 3.032731771469116]","[0.0, 1.0]",0.0,1.0,3.4996020793914795,1634573159.698624,0,-1,1,1,1.0,1.0,5,5,0,3,"[1, 0]","[1, 0]","[0, 0]","[1, 10]","[1, 0]","[0, 10]","[0, 0]","[0, 0]","[0, 0]","[10, 10]","[0, 0]","[10, 10]",1R,1R,0.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.049713850021362305, 0.28205180168151855]","[4.0, 4.0]","[0.28205180168151855, 0.5154798030853271]","[1.0, 1.0]",1.0,1.0,5.515461206436157,1634573164.7818398,0,1,1,1,0.8666666666666667,1.0,15,13,0,4,"[0, 0]","[0, 0]","[0, 0]","[9, 9]","[0, 0]","[9, 9]","[0, 0]","[0, 0]","[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,1.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.13328814506530762, 0.2838122844696045]","[4.0, 4.0]","[0.38276100158691406, 0.41710329055786133]","[1.0, 1.0]",1.0,1.0,4.299463748931885,1634573171.7485251,0,1,1,1,0.3333333333333333,1.0,9,3,0,5,"[0, 0]","[0, 0]","[0, 0]","[8, 8]","[0, 0]","[8, 8]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,2.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.16568398475646973, 0.5666429996490479]","[4.0, 4.0]","[0.45000386238098145, 0.7335250377655029]","[1.0, 1.0]",1.0,1.0,5.849223852157593,1634573177.648457,0,1,1,1,0.7333333333333333,0.0,15,11,0,6,"[0, 0]","[0, 0]","[0, 0]","[7, 7]","[0, 0]","[7, 7]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[0, 0]","[7, 7]",1NR,1NR,3.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2492218017578125, 0.29944300651550293]","[3.0, 4.0]","[0.7825939655303955, 0.5660009384155273]","[1.0, 1.0]",1.0,1.0,3.0986320972442627,1634573185.281421,1,1,0,1,0.6666666666666666,1.0,3,2,0,7,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,4.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2666609287261963, 0.33295392990112305]","[4.0, 4.0]","[0.4667067527770996, 0.6162867546081543]","[1.0, 1.0]",1.0,1.0,3.682857036590576,1634573190.1980338,1,1,0,1,0.3333333333333333,1.0,6,2,0,8,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,5.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.06590795516967773, 0.3833928108215332]","[4.0, 4.0]","[0.4667198657989502, 0.6166460514068604]","[1.0, 1.0]",1.0,1.0,5.582821846008301,1634573195.264655,1,1,0,1,0.6,0.0,15,9,0,9,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]",1NR,1NR,6.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.3322281837463379]","[3.0, 4.0]","[0.4983232021331787, 0.732309103012085]","[1.0, 1.0]",1.0,1.0,4.699490070343018,1634573202.481159,0,1,1,1,0.5454545454545454,1.0,11,6,0,10,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,7.0,10
