,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[5.066065788269043, 1.7827348709106445]","[1.0, 1.0]","[5.8159589767456055, 2.1662328243255615]","[0.0, 0.0]",0.0,0.0,5.582962989807129,1635177939.387962,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2648932933807373, 0.6481831073760986]","[1.0, 1.0]","[0.9650571346282959, 1.3814830780029297]","[1.0, 1.0]",1.0,1.0,3.483049869537353,1635177947.554462,0,1,1,1,0.4,1.0,5,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[12, 8]","[0, 0]","[12, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 0]","[0, 8]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.03412580490112305, 0.1827850341796875]","[4.0, 4.0]","[0.43271780014038086, 0.43271780014038086]","[1.0, 1.0]",1.0,1.0,5.8493170738220215,1635177952.704774,0,1,1,1,0.6,0.0,15,9,0,3,"[0, 0]","[0, 0]","[0, 0]","[11, 7]","[0, 0]","[11, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 0]","[0, 7]",1NR,1NR,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2832961082458496, 0.3667421340942383]","[4.0, 4.0]","[1.2999260425567627, 0.5667650699615479]","[1.0, 1.0]",1.0,1.0,4.483126163482666,1635177960.6543329,0,1,1,1,0.9,1.0,10,9,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 6]","[0, 0]","[10, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 0]","[0, 6]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.14841604232788086, 0.39822912216186523]","[4.0, 4.0]","[0.5651462078094482, 0.5824971199035645]","[1.0, 1.0]",1.0,1.0,5.84942889213562,1635177966.521076,0,1,1,1,0.6666666666666666,0.0,15,10,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 5]","[0, 0]","[9, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",1NR,1NR,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3818340301513672, 0.5320978164672852]","[2.0, 4.0]","[2.615241050720215, 0.6987190246582031]","[1.0, 1.0]",1.0,1.0,5.582205772399902,1635177976.1542752,1,1,0,1,0.7333333333333333,0.0,15,11,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 4]","[0, 0]","[8, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",2NR,2NR,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.28343677520751953, 0.7164108753204346]","[2.0, 4.0]","[0.816478967666626, 1.0834839344024658]","[1.0, 1.0]",1.0,1.0,2.699202060699463,1635177983.7044811,1,1,0,1,1.0,1.0,1,1,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 3]","[0, 0]","[7, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 0]","[0, 3]",1R,1R,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1989588737487793, 0.3156468868255615]","[3.0, 4.0]","[0.5148589611053467, 0.5489509105682373]","[1.0, 1.0]",1.0,1.0,5.84948992729187,1635177987.770807,0,1,1,1,0.9333333333333332,0.0,15,14,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 2]","[0, 0]","[6, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 0]","[0, 2]",1NR,1NR,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4487178325653076, 0.6487157344818115]","[3.0, 3.0]","[0.9654278755187988, 0.9316437244415283]","[1.0, 1.0]",1.0,1.0,5.849424839019775,1635177995.770734,0,1,1,1,0.8,0.0,15,12,0,9,"[0, 1]","[0, 0]","[0, 1]","[5, 1]","[0, 0]","[5, 1]","[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]",2NR,2NR,7.0,9
9,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.18251705169677734, 0.3491091728210449]","[2.0, 4.0]","[0.5991911888122559, 0.5156521797180176]","[1.0, 0.0]",1.0,0.0,5.849469900131226,1635178003.487265,0,1,1,-1,0.8666666666666667,0.0,15,13,0,10,"[0, 1]","[0, 1]","[0, 0]","[4, 1]","[0, 1]","[4, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,3NR,8.0,10
10,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3146989345550537, 0.3817441463470459]","[2.0, 3.0]","[0.5315902233123779, 0.6983580589294434]","[1.0, 1.0]",1.0,1.0,4.082855224609375,1635178011.187218,0,1,1,1,1.0,1.0,8,8,0,11,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,9.0,11
11,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.25008511543273926, 0.33324408531188965]","[2.0, 4.0]","[0.9998981952667236, 0.5500271320343018]","[0.0, 0.0]",0.0,0.0,5.5820417404174805,1635178017.070295,1,1,0,1,0.6,0.0,15,9,0,12,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[0, 0]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,10.0,1
12,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.2644801139831543, 0.31496238708496094]","[2.0, 4.0]","[0.41486024856567383, 0.531609296798706]","[0.0, 0.0]",0.0,0.0,5.849488973617554,1635178024.203679,0,1,1,1,0.8666666666666667,0.0,15,13,0,13,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NR,2NR,11.0,2
13,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.29907679557800293, 0.4158000946044922]","[1.0, 3.0]","[0.449429988861084, 0.6823899745941162]","[1.0, 1.0]",1.0,1.0,5.849537134170532,1635178031.953474,0,-1,1,-1,0.8,0.0,15,12,0,14,"[0, 0]","[0, 0]","[0, 0]","[6, 9]","[6, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[6, 0]","[0, 7]",1NRO,3NR,12.0,3
14,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6316831111907959, 1.015928030014038]","[1.0, 2.0]","[0.8323969841003418, 1.2158820629119873]","[1.0, 1.0]",1.0,1.0,4.132801055908203,1635178040.086771,0,-1,1,-1,0.75,1.0,8,6,0,15,"[0, 0]","[0, 0]","[0, 0]","[5, 8]","[5, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 0]","[0, 6]",1R,1R,0.0,4
15,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.14931416511535645, 0.3322579860687256]","[4.0, 4.0]","[0.4490389823913574, 0.5324459075927734]","[1.0, 1.0]",1.0,1.0,4.499516010284424,1635178046.003445,1,-1,0,-1,0.5,1.0,10,5,0,16,"[0, 0]","[0, 0]","[0, 0]","[4, 7]","[4, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 0]","[0, 5]",1R,1R,1.0,5
16,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.16591286659240723, 0.3159759044647217]","[4.0, 4.0]","[0.48259592056274414, 0.5660388469696045]","[1.0, 1.0]",1.0,1.0,2.6993331909179688,1635178052.136742,1,-1,0,-1,1.0,1.0,1,1,0,17,"[0, 0]","[0, 0]","[0, 0]","[3, 6]","[3, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 0]","[0, 4]",1R,1R,2.0,6
17,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2330310344696045, 0.3329291343688965]","[4.0, 4.0]","[0.5496640205383301, 0.5331690311431885]","[1.0, 1.0]",1.0,1.0,4.699603080749512,1635178056.203223,1,-1,0,-1,0.9090909090909092,1.0,11,10,0,18,"[0, 0]","[0, 0]","[0, 0]","[2, 5]","[2, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 0]","[0, 3]",1R,1R,3.0,7
