,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4878048780487805,HS,0.5,0.47058823529411764,2021_08_24
1,-10,0.6585365853658537,HS,0.6521739130434783,0.6666666666666666,2021_08_24
2,-9,0.8048780487804879,HS,0.8260869565217391,0.7777777777777778,2021_08_24
3,-8,0.8292682926829268,HS,0.875,0.8,2021_08_24
4,-7,0.9024390243902439,HS,0.8947368421052632,0.9090909090909091,2021_08_24
5,-6,0.9512195121951219,HS,0.9523809523809523,0.95,2021_08_24
6,-5,0.975609756097561,HS,0.95,1.0,2021_08_24
7,-4,1.0,HS,1.0,1.0,2021_08_24
8,-3,0.975609756097561,HS,1.0,0.9473684210526315,2021_08_24
9,-2,0.9512195121951219,HS,0.8947368421052632,1.0,2021_08_24
10,-1,0.9512195121951219,HS,0.875,1.0,2021_08_24
11,0,0.024390243902439025,HS,0.03571428571428571,0.0,2021_08_24
12,1,0.24390243902439024,HS,0.13043478260869565,0.3888888888888889,2021_08_24
13,2,0.5853658536585366,HS,0.6086956521739131,0.5555555555555556,2021_08_24
14,3,0.8048780487804879,HS,0.8695652173913043,0.7222222222222222,2021_08_24
15,4,0.9024390243902439,HS,0.9047619047619048,0.9,2021_08_24
16,5,0.926829268292683,HS,0.9545454545454546,0.8947368421052632,2021_08_24
17,6,0.975609756097561,HS,0.9545454545454546,1.0,2021_08_24
18,7,1.0,HS,1.0,1.0,2021_08_24
19,8,0.975609756097561,HS,1.0,0.9583333333333334,2021_08_24
20,9,0.9512195121951219,HS,0.8888888888888888,1.0,2021_08_24
21,10,0.975,HS,0.9375,1.0,2021_08_24
