,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.06550121307373047,1.0,0.0,1.0,JY,2021_09_08
1,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.5160889625549316,1.0,2.0,3.0,JY,2021_09_08
2,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.06706500053405762,1.0,3.0,4.0,JY,2021_09_08
3,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.0,1.0,4.0,5.0,JY,2021_09_08
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.01632094383239746,1.0,5.0,6.0,JY,2021_09_08
5,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer-incongruent,0.13266587257385254,1.0,11.0,12.0,JY,2021_09_08
6,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.08364105224609375,1.0,12.0,13.0,JY,2021_09_08
7,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,1.2647638320922852,1.0,0.0,17.0,JY,2021_09_08
8,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,18.0,JY,2021_09_08
9,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,2.465567111968994,1.0,2.0,19.0,JY,2021_09_08
10,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.0839531421661377,1.0,3.0,20.0,JY,2021_09_08
11,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.29985904693603516,1.0,4.0,21.0,JY,2021_09_08
12,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.03301405906677246,1.0,6.0,23.0,JY,2021_09_08
13,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.5665059089660645,1.0,0.0,27.0,JY,2021_09_08
14,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,28.0,JY,2021_09_08
15,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.31691694259643555,1.0,2.0,29.0,JY,2021_09_08
16,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,2.0317139625549316,1.0,3.0,30.0,JY,2021_09_08
17,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.2648792266845703,1.0,4.0,31.0,JY,2021_09_08
18,1R,High,14.0,14.0,0.0,4.0,0.0,Observer,0.18255376815795898,1.0,6.0,33.0,JY,2021_09_08
19,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.13235211372375488,1.0,0.0,41.0,JY,2021_09_08
20,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.13340091705322266,1.0,1.0,42.0,JY,2021_09_08
21,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,2.5654220581054688,1.0,2.0,43.0,JY,2021_09_08
22,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.23202204704284668,1.0,4.0,45.0,JY,2021_09_08
23,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.05016303062438965,1.0,6.0,47.0,JY,2021_09_08
24,1R,Low,5.0,5.0,0.0,3.0,1.0,Observer,0.049645185470581055,0.0,8.0,49.0,JY,2021_09_08
25,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.08293676376342773,1.0,0.0,55.0,JY,2021_09_08
26,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.16706371307373047,1.0,2.0,57.0,JY,2021_09_08
27,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,3.0,58.0,JY,2021_09_08
28,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.8010432720184326,1.0,4.0,59.0,JY,2021_09_08
29,1R,Low,5.0,5.0,0.0,4.0,1.0,Observer,0.16584396362304688,0.0,5.0,60.0,JY,2021_09_08
30,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.0,1.0,0.0,65.0,JY,2021_09_08
31,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.0,1.0,2.0,67.0,JY,2021_09_08
32,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.0834190845489502,1.0,4.0,69.0,JY,2021_09_08
33,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.015872955322265625,1.0,5.0,70.0,JY,2021_09_08
34,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.01706099510192871,1.0,6.0,71.0,JY,2021_09_08
35,1R,Low,6.0,6.0,0.0,3.0,1.0,Actor,0.0,0.0,7.0,72.0,JY,2021_09_08
36,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.5340180397033691,1.0,0.0,77.0,JY,2021_09_08
37,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.0169830322265625,1.0,1.0,78.0,JY,2021_09_08
38,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.0991969108581543,1.0,3.0,80.0,JY,2021_09_08
39,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.14842009544372559,1.0,4.0,81.0,JY,2021_09_08
40,1R,Med,10.0,10.0,0.0,3.0,0.0,Actor-incongruent,0.21612334251403809,1.0,6.0,83.0,JY,2021_09_08
41,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.06605792045593262,1.0,7.0,84.0,JY,2021_09_08
42,1R,Low,8.0,8.0,0.0,3.0,1.0,Actor,0.09823369979858398,0.0,10.0,87.0,JY,2021_09_08
43,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,1.8652667999267578,1.0,0.0,90.0,JY,2021_09_08
44,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.08235478401184082,1.0,1.0,91.0,JY,2021_09_08
45,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.5653800964355469,1.0,3.0,93.0,JY,2021_09_08
46,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.06665515899658203,1.0,4.0,94.0,JY,2021_09_08
47,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,1.8814020156860352,1.0,5.0,95.0,JY,2021_09_08
48,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.1490621566772461,1.0,6.0,96.0,JY,2021_09_08
49,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.08301210403442383,1.0,8.0,98.0,JY,2021_09_08
50,1R,High,12.0,12.0,0.0,3.0,0.0,Observer,0.09895086288452148,1.0,9.0,99.0,JY,2021_09_08
51,1R,Low,2.0,2.0,0.0,3.0,1.0,Actor,1.5485999584197998,0.0,11.0,101.0,JY,2021_09_08
52,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.09917998313903809,1.0,0.0,104.0,JY,2021_09_08
53,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,105.0,JY,2021_09_08
54,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.05011105537414551,1.0,3.0,107.0,JY,2021_09_08
55,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.16515183448791504,1.0,4.0,108.0,JY,2021_09_08
56,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.332780122756958,1.0,5.0,109.0,JY,2021_09_08
57,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.03304910659790039,1.0,0.0,114.0,JY,2021_09_08
58,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3493540287017822,1.0,1.0,115.0,JY,2021_09_08
59,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3326599597930908,1.0,2.0,116.0,JY,2021_09_08
60,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.23217988014221191,1.0,3.0,117.0,JY,2021_09_08
61,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.34935998916625977,1.0,4.0,118.0,JY,2021_09_08
62,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.18223118782043457,1.0,6.0,120.0,JY,2021_09_08
63,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.0,1.0,7.0,121.0,JY,2021_09_08
64,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.01662278175354004,1.0,8.0,122.0,JY,2021_09_08
65,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,1.898650884628296,1.0,9.0,123.0,JY,2021_09_08
66,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor-incongruent,0.28177404403686523,1.0,0.0,127.0,JY,2021_09_08
67,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.017472028732299805,1.0,2.0,129.0,JY,2021_09_08
68,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.04881715774536133,1.0,3.0,130.0,JY,2021_09_08
69,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,4.0,131.0,JY,2021_09_08
70,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.4501328468322754,1.0,6.0,133.0,JY,2021_09_08
71,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.7326700687408447,1.0,8.0,135.0,JY,2021_09_08
72,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.1660909652709961,1.0,0.0,139.0,JY,2021_09_08
73,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.3987300395965576,1.0,1.0,140.0,JY,2021_09_08
74,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.29855895042419434,1.0,2.0,141.0,JY,2021_09_08
75,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.016413211822509766,1.0,3.0,142.0,JY,2021_09_08
76,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.18259286880493164,1.0,4.0,143.0,JY,2021_09_08
77,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,1.1484341621398926,1.0,5.0,144.0,JY,2021_09_08
78,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.18304204940795898,1.0,8.0,147.0,JY,2021_09_08
79,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,3.3988890647888184,1.0,9.0,148.0,JY,2021_09_08
80,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,152.0,JY,2021_09_08
81,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.06569504737854004,1.0,1.0,153.0,JY,2021_09_08
82,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.20027923583984375,1.0,2.0,154.0,JY,2021_09_08
83,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,2.465664863586426,1.0,3.0,155.0,JY,2021_09_08
84,1R,High,13.0,13.0,0.0,3.0,0.0,Observer,0.21584415435791016,1.0,4.0,156.0,JY,2021_09_08
85,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,3.1813549995422363,1.0,6.0,158.0,JY,2021_09_08
86,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,2.615852117538452,1.0,8.0,160.0,JY,2021_09_08
