,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,7.0,7.0,0.0,0.0,Observer,1.0668818950653076,1.0,0.0,,,0.0,0.0,Lalo,20230210
1,1R,Low,5.0,5.0,1.0,0.0,Observer,1.5995259284973145,-1.0,1.0,0.3720755337321371,0.1212602854095181,0.0,1.0,Lalo,20230210
2,1R,Low,6.0,6.0,0.0,0.0,Actor,1.032689094543457,1.0,5.0,0.9998150631027252,0.0,0.0,5.0,Lalo,20230210
3,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0328397750854492,1.0,6.0,0.9998221279839132,0.0,0.0,6.0,Lalo,20230210
4,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0158991813659668,1.0,7.0,0.9028132992327366,0.0,0.0,7.0,Lalo,20230210
5,1R,Low,3.0,3.0,0.0,0.0,Observer,1.049712896347046,1.0,8.0,1.0,0.0,0.0,8.0,Lalo,20230210
6,1R,Low,3.0,3.0,0.0,0.0,Actor,1.8666648864746094,1.0,9.0,1.0,0.0,0.0,9.0,Lalo,20230210
7,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9992589950561523,1.0,10.0,0.999646339180905,0.0,0.0,10.0,Lalo,20230210
8,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0838518142700195,1.0,11.0,1.0,0.0,0.0,11.0,Lalo,20230210
9,1R,Low,3.0,3.0,0.0,0.0,Actor,1.7008531093597412,1.0,12.0,0.2324883232246152,0.0,0.0,12.0,Lalo,20230210
10,1R,Low,4.0,4.0,0.0,1.0,Actor,2.017427921295166,-1.0,13.0,1.0,0.0,0.0,13.0,Lalo,20230210
11,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0500140190124512,1.0,0.0,1.0,0.0,0.0,15.0,Lalo,20230210
12,1R,Low,7.0,7.0,0.0,0.0,Observer,1.0337138175964355,1.0,1.0,0.9997512657136232,0.0468583257766256,0.0,16.0,Lalo,20230210
13,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0835719108581543,1.0,2.0,1.0,0.0,0.0,17.0,Lalo,20230210
14,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2660191059112549,1.0,3.0,1.0,0.0,0.0,18.0,Lalo,20230210
15,1R,Low,8.0,8.0,0.0,0.0,Actor,1.1498959064483643,1.0,4.0,1.0,0.0021956574774335,0.0,19.0,Lalo,20230210
16,1R,Low,1.0,1.0,0.0,0.0,Actor,1.5173499584197998,1.0,5.0,1.0,0.1662817551963048,0.0,20.0,Lalo,20230210
17,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0829880237579346,1.0,6.0,1.0,0.0,0.0,21.0,Lalo,20230210
18,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0340001583099365,1.0,7.0,1.0,0.0,0.0,22.0,Lalo,20230210
19,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9998037815093994,1.0,0.0,0.73826952376638,0.2553762503594396,0.0,25.0,Lalo,20230210
20,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3497860431671143,1.0,1.0,0.8861283643892339,0.0,0.0,26.0,Lalo,20230210
21,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0667519569396973,1.0,3.0,0.8488943488943489,0.1609336609336609,0.0,28.0,Lalo,20230210
22,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.034242868423462,1.0,4.0,1.0,0.0054588877516206,0.0,29.0,Lalo,20230210
23,1R,Low,1.0,1.0,0.0,0.0,Observer,2.0999269485473633,1.0,5.0,1.0,0.0,0.0,30.0,Lalo,20230210
24,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0838227272033691,1.0,6.0,0.9644743158905424,0.0,0.0,31.0,Lalo,20230210
25,1R,Med,10.0,10.0,0.0,0.0,Observer,1.0161538124084473,1.0,7.0,0.99996334801428,0.0,0.0,32.0,Lalo,20230210
26,1R,Low,1.0,1.0,0.0,0.0,Actor,1.117095947265625,1.0,8.0,1.0,0.0,0.0,33.0,Lalo,20230210
27,1R,High,12.0,12.0,0.0,0.0,Observer,0.9996347427368164,1.0,9.0,0.9998839234374224,0.0,0.0,34.0,Lalo,20230210
28,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0328209400177002,1.0,0.0,0.7128514056224899,0.3052208835341365,0.0,38.0,Lalo,20230210
29,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.4835779666900635,1.0,1.0,0.8208588957055215,0.1901840490797546,0.0,39.0,Lalo,20230210
30,1R,Med,10.0,10.0,0.0,0.0,Actor-incongruent,1.0504357814788818,1.0,2.0,0.999949449646029,0.1927232746553168,0.0,40.0,Lalo,20230210
31,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,0.9997808933258057,1.0,4.0,0.7339177007604083,0.2746730680673254,0.0,42.0,Lalo,20230210
32,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1002840995788574,1.0,10.0,0.9999655183962028,0.0,0.0,48.0,Lalo,20230210
