Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1676054063.0256891,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054065.310785,137,5.733765840530396,1,0,-1,-1,0.15,0.7,"[1.3501529693603516, 1.4836280345916748]",1.0,5.733765840530396,10,7,1.7697177988501618,0,6.732888698577881,2023_02_10_13_34_21,1,"[0, 0]","[4, 2]","[0, 0]","[3, 2]",1R,1R,0.0,1,0.823137141200348,0.8419831835314584,0.8857639895621919,0.0539286749782545,0.0579878225572629,0.0681356915047839,,,,,,
1,1,1676054072.458174,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054074.526463,124,4.599987983703613,1,0,-1,-1,0.15,0.7142857142857143,"[1.2666008472442627, 1.0668818950653076]",1.0,4.599987983703613,7,5,1.4341061662301977,0,5.599672079086304,2023_02_10_13_34_31,2,"[0, 1]","[3, 1]","[0, 1]","[2, 1]",1R,1R,1.0,2,0.8140544808527438,0.8164232135807343,0.9964469009080142,0.0043426766679826,0.0067114093959731,0.0067114093959731,0.074652097532244,0.2978184208429207,0.3720755337321371,0.0,0.0,0.1212602854095181
2,2,1676054080.6917791,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1676054083.093766,143,7.515342712402344,0,1,1,-1,0.0,0.7333333333333333,"[1.016373872756958, 1.5995259284973145]",0.0,7.515342712402344,15,11,1.9641356125989493,0,8.515138864517212,2023_02_10_13_34_39,3,"[0, 1]","[2, 1]","[1, 1]","[1, 1]",1NRO,1NR,2.0,3,0.6966579132830971,0.7009462384348119,0.8169259414016397,0.0015593909642598,0.0038984774106496,0.1348873184084788,0.3603586045605145,0.3628922237380627,0.9639446501656596,0.0352757747027869,0.0376145000974468,0.0376145000974468
3,3,1676054091.973621,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054093.975104,120,7.116779088973999,1,0,-1,-1,0.15,0.7333333333333333,"[1.1997382640838623, 1.0833001136779785]",0.0,7.116779088973999,15,11,1.925920914553096,0,8.11594820022583,2023_02_10_13_34_50,4,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRG,2NR,3.0,4,0.8277474668745128,0.8639906469212782,0.969992205767732,0.0274746687451286,0.0329306313328137,0.0329306313328137,0.0329323511046071,0.6960612908027017,0.840651850090385,0.0,0.0,0.0
4,4,1676054102.8562188,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1676054105.157967,138,7.432917356491089,0,1,1,1,0.0,0.8666666666666667,"[1.5002741813659668, 1.2674822807312012]",0.0,7.432917356491089,15,13,1.249728628332343,0,8.432632207870483,2023_02_10_13_35_01,5,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,3NR,4.0,5,0.946911940493254,0.9471061788400218,0.999939009160876,0.0,0.0,0.0,0.3259319458690771,0.3548734595368318,0.9999390091382652,0.0,0.0,0.0
5,5,1676054114.055462,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054116.107518,123,5.166517972946167,0,1,-1,-1,0.15,0.6666666666666666,"[1.249981164932251, 1.0334720611572266]",1.0,5.166517972946167,9,6,1.759978624704952,0,6.165764093399048,2023_02_10_13_35_13,6,"[0, 0]","[10, 10]","[0, 0]","[10, 10]",1R,1R,5.0,6,0.5323357015492352,0.5724695753089785,0.6097138101580203,0.0484817195017699,0.0606824171247318,0.3868905430439254,0.2655257087944617,0.9998150631027252,0.9998150631027252,0.0,0.0,0.0
6,6,1676054122.888518,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054124.772838,113,3.6495211124420166,1,0,-1,-1,0.15,0.8,"[1.0828123092651367, 1.032689094543457]",1.0,3.6495211124420166,5,4,1.2606609637989576,0,4.649132013320923,2023_02_10_13_35_21,7,"[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,6.0,7,0.7910532276330691,0.7910532276330691,1.0,0.0,0.0,0.0,0.0849707190921172,0.8921925504672314,0.9998221279839132,0.0,0.0,0.0
7,7,1676054130.137956,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054131.972367,110,2.616207838058472,1,0,-1,-1,0.15,0.5,"[0.9997797012329102, 1.0328397750854492]",1.0,2.616207838058472,2,1,1.7785140320293211,0,3.61646580696106,2023_02_10_13_35_29,8,"[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,7.0,8,0.7851662404092071,0.7928388746803069,1.0,0.0,0.0,0.0,0.4245524296675191,0.5933503836317136,0.9028132992327366,0.0,0.0,0.0
8,8,1676054136.30437,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054138.188982,113,4.315985202789307,1,0,-1,-1,0.15,0.4285714285714285,"[1.0832240581512451, 1.0158991813659668]",1.0,4.315985202789307,7,3,2.3572701604652755,0,5.315699100494385,2023_02_10_13_35_35,9,"[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,8.0,9,0.8083881578947368,0.8499177631578947,1.0,0.0,0.0,0.0,0.1899671052631578,0.8038651315789473,1.0,0.0,0.0,0.0
9,9,1676054144.253572,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054146.2712011,121,3.450423002243042,0,1,-1,-1,0.15,0.75,"[1.216378927230835, 1.049712896347046]",1.0,3.450423002243042,4,3,1.8415065378795628,0,4.450479030609131,2023_02_10_13_35_43,10,"[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,9.0,10,0.5220565398291315,0.5241503494808526,0.5932460679876493,0.0,0.0,0.3713022449052111,0.2679692951849267,1.0,1.0,0.0,0.0,0.0
10,10,1676054151.303044,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054153.970698,160,4.200156927108765,1,0,-1,-1,0.15,1.0,"[1.716609001159668, 1.8666648864746094]",1.0,4.200156927108765,4,4,1.377669251704523,0,5.200697898864746,2023_02_10_13_35_50,11,"[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,10.0,11,0.9758643183300716,0.9771689497716894,1.0,0.0,0.0,0.0,0.2133709875405717,0.9109048887053156,0.999646339180905,0.0,0.0,0.0
11,11,1676054159.135895,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054160.987028,110,3.632750988006592,0,1,-1,-1,0.15,0.6,"[1.0336840152740479, 0.9992589950561523]",1.0,3.632750988006592,5,3,2.138706749897136,0,4.632645845413208,2023_02_10_13_35_58,12,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,11.0,12,0.163891824660299,0.163891824660299,0.2649210316426751,0.0993453868660031,0.1678207382651692,0.5927046809632732,0.3193041526374859,0.7160493827160493,1.0,0.0,0.0,0.0
12,12,1676054166.368549,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054169.136513,166,4.200301885604858,0,1,-1,-1,0.15,0.75,"[1.9670097827911377, 1.0838518142700195]",1.0,4.200301885604858,4,3,1.966973854932948,0,5.200114011764526,2023_02_10_13_36_05,13,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,12.0,13,0.4433335893322242,0.4468244049962575,0.4782417459725568,0.0,0.0,0.2583203591384613,0.1515013998190435,0.2324883232246152,0.2324883232246152,0.0,0.0,0.0
13,13,1676054174.201272,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676054176.703159,150,4.650289058685303,0,1,-1,-1,0.15,0.6666666666666666,"[1.149623155593872, 1.7008531093597412]",1.0,4.650289058685303,6,4,1.5114466790862278,0,5.650551080703735,2023_02_10_13_36_13,14,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,13.0,14,0.6216845044206608,0.6286644951140065,0.657515123313169,0.0,0.0041879944160074,0.3545835272219637,0.2098650535132619,0.9385760818985576,1.0,0.0,0.0,0.0
14,14,1676054182.500617,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1676054185.318861,169,8.033110857009888,0,1,-1,-1,0.0,0.6,"[1.950423002243042, 2.017427921295166]",0.0,8.033110857009888,15,9,1.4856025923401714,0,9.032971858978271,2023_02_10_13_36_21,15,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,14.0,1,0.6116358755825695,0.6536858420288711,0.8182541198028062,0.0311552024124871,0.0368892887460737,0.1771832677078255,0.1630391880831647,0.7358744128020919,0.8052568574377177,0.0,0.0,0.0
