,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,Observer,1.249863862991333,1.0,0.0,1.0,0.0,0.0,1.0,Offenbach,20230308
1,1R,Low,2.0,2.0,1.0,0.0,Observer,1.2169978618621826,-1.0,1.0,1.0,0.0,0.0,2.0,Offenbach,20230308
2,1R,Med,10.0,10.0,0.0,0.0,Observer-incongruent,0.9826228618621826,1.0,2.0,0.8722060252672498,0.1073858114674441,0.0,3.0,Offenbach,20230308
3,1R,Med,10.0,10.0,0.0,0.0,Actor,1.4998321533203125,1.0,3.0,1.0,0.0,0.0,4.0,Offenbach,20230308
4,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2003629207611084,1.0,4.0,0.9997441907808304,0.0,0.0,5.0,Offenbach,20230308
5,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0836870670318604,1.0,5.0,0.950807494034277,0.0886675358514336,0.0,6.0,Offenbach,20230308
6,1R,Low,5.0,5.0,0.0,0.0,Actor,1.282193899154663,1.0,6.0,1.0,0.0,0.0,7.0,Offenbach,20230308
7,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0502369403839111,1.0,0.0,0.9821826280623608,0.0356347438752783,0.0,11.0,Offenbach,20230308
8,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0834178924560547,1.0,1.0,1.0,0.0,0.0,12.0,Offenbach,20230308
9,1R,Low,2.0,2.0,1.0,0.0,Observer,1.6665759086608887,-1.0,2.0,0.3839141778966052,0.5977052485262313,0.0,13.0,Offenbach,20230308
10,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,1.1674749851226807,1.0,3.0,0.518366827401525,0.5592964424067646,0.0,14.0,Offenbach,20230308
11,1R,Med,11.0,11.0,0.0,0.0,Observer,1.2497520446777344,1.0,4.0,0.4597751215678755,0.5422926565440047,0.0,15.0,Offenbach,20230308
12,1R,Low,7.0,7.0,0.0,0.0,Actor,1.1332223415374756,1.0,5.0,0.9938496088829484,0.0081558584550769,0.0,16.0,Offenbach,20230308
13,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0008671283721924,1.0,6.0,0.9999780852828564,0.0,0.0,17.0,Offenbach,20230308
14,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0673630237579346,1.0,7.0,0.4158765286855666,0.749071373626525,0.0,18.0,Offenbach,20230308
15,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9831852912902832,1.0,8.0,0.9764054762598312,0.025633556655986,0.0,19.0,Offenbach,20230308
16,1R,Med,9.0,9.0,0.0,0.0,Actor,1.5003330707550049,1.0,9.0,0.9954859267126924,0.0066383430695698,0.0,20.0,Offenbach,20230308
17,1R,Med,10.0,10.0,0.0,1.0,Observer,1.2998309135437012,-1.0,10.0,0.338232858543759,0.7703315404058663,0.0,21.0,Offenbach,20230308
18,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9829881191253662,1.0,0.0,0.9987469424965676,0.0,0.0,25.0,Offenbach,20230308
19,1R,High,12.0,12.0,0.0,0.0,Observer,1.1997239589691162,1.0,1.0,0.981974473699949,0.0608488455925182,0.0,26.0,Offenbach,20230308
20,1R,Low,5.0,5.0,0.0,0.0,Actor,1.266057014465332,1.0,3.0,0.9994433834656758,0.0,0.0,28.0,Offenbach,20230308
21,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2671558856964111,1.0,4.0,0.830257267554719,0.3242491220585321,0.0,29.0,Offenbach,20230308
22,1R,High,14.0,14.0,0.0,0.0,Observer,1.5498030185699463,1.0,5.0,0.910411804003364,0.0828713192137025,0.0,30.0,Offenbach,20230308
23,1R,Low,6.0,6.0,0.0,0.0,Actor,1.2003650665283203,1.0,6.0,1.0,0.0,0.0,31.0,Offenbach,20230308
24,1R,Low,2.0,2.0,0.0,0.0,Observer,1.9157428741455078,1.0,7.0,0.8158567774936062,0.0,0.0,32.0,Offenbach,20230308
25,1R,Low,1.0,1.0,1.0,0.0,Observer,1.265960931777954,-1.0,8.0,1.0,0.0,0.0,33.0,Offenbach,20230308
26,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9837148189544678,1.0,14.0,0.9821613275015406,0.0,0.0,39.0,Offenbach,20230308
27,1R,Low,6.0,6.0,0.0,1.0,Actor-incongruent,1.1503219604492188,-1.0,17.0,0.9999638602397296,0.0,0.0,42.0,Offenbach,20230308
28,1R,Low,5.0,5.0,0.0,0.0,Observer,1.2496368885040283,1.0,0.0,0.749125879521545,0.2137954757286207,0.0,45.0,Offenbach,20230308
29,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1991419792175293,1.0,1.0,0.6112531969309463,0.4219948849104859,0.0,46.0,Offenbach,20230308
30,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9836452007293701,1.0,2.0,0.999771414845855,0.0,0.0,47.0,Offenbach,20230308
31,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9992880821228027,1.0,3.0,1.0,0.0,0.0,48.0,Offenbach,20230308
32,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9995028972625732,1.0,4.0,0.3899439364084561,0.603949463461157,0.0,49.0,Offenbach,20230308
33,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1163949966430664,1.0,5.0,1.0,0.0,0.0,50.0,Offenbach,20230308
34,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0325839519500732,1.0,6.0,0.5178973179300705,0.5103137086376228,0.0,51.0,Offenbach,20230308
35,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0171549320220947,1.0,7.0,0.1979065269684452,0.7638302473445049,0.0,52.0,Offenbach,20230308
36,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0495550632476807,1.0,8.0,0.3697393147245844,0.6408497143100077,0.0,53.0,Offenbach,20230308
37,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0665481090545654,1.0,9.0,0.9208312594939754,0.0864416696165293,0.0,54.0,Offenbach,20230308
38,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9995408058166504,1.0,10.0,0.9998747135231024,0.0,0.0,55.0,Offenbach,20230308
39,1R,Med,10.0,10.0,0.0,1.0,Actor,1.1663620471954346,-1.0,11.0,1.0,0.0,0.0,56.0,Offenbach,20230308
40,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1826050281524658,1.0,0.0,0.8880855487575181,0.0,0.0,58.0,Offenbach,20230308
41,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2159900665283203,1.0,1.0,1.0,0.0,0.0,59.0,Offenbach,20230308
42,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1158382892608643,1.0,2.0,1.0,0.0,0.0,60.0,Offenbach,20230308
43,1R,Low,1.0,1.0,0.0,0.0,Observer,1.4666821956634521,1.0,5.0,0.9997014780292144,0.0,0.0,63.0,Offenbach,20230308
44,1R,Low,1.0,1.0,0.0,0.0,Observer,1.383538007736206,1.0,6.0,1.0,0.0,0.0,64.0,Offenbach,20230308
45,1R,Low,3.0,3.0,0.0,0.0,Observer,1.033539056777954,1.0,7.0,0.96415770609319,0.1335125448028674,0.0,65.0,Offenbach,20230308
46,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2341928482055664,1.0,8.0,0.9993568953391376,0.0,0.0,66.0,Offenbach,20230308
47,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.0339829921722412,1.0,13.0,0.9992836460601612,0.0,0.0,71.0,Offenbach,20230308
48,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9834818840026855,1.0,14.0,1.0,0.0,0.0,72.0,Offenbach,20230308
49,1R,Med,10.0,10.0,0.0,0.0,Observer,1.4834041595458984,1.0,15.0,0.9859378638037252,0.0029329959335122,0.0,73.0,Offenbach,20230308
50,1R,Low,8.0,8.0,0.0,0.0,Actor,1.049989938735962,1.0,16.0,0.999917325563562,0.0,0.0,74.0,Offenbach,20230308
51,1R,Low,2.0,2.0,0.0,1.0,Observer,1.5333242416381836,-1.0,17.0,0.999665907996006,0.0,0.0,75.0,Offenbach,20230308
52,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9827492237091064,1.0,0.0,0.9999812006429974,0.0,0.0,78.0,Offenbach,20230308
53,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2508480548858643,1.0,1.0,0.2440241622478261,0.717199682272392,0.0,79.0,Offenbach,20230308
54,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0328872203826904,1.0,2.0,0.5698529411764706,0.4485294117647059,0.0,80.0,Offenbach,20230308
55,1R,Low,3.0,3.0,0.0,0.0,Observer,1.099613904953003,1.0,3.0,0.345192101645723,0.6670725288945921,0.0,81.0,Offenbach,20230308
56,1R,Med,11.0,11.0,0.0,0.0,Observer,1.1173572540283203,1.0,4.0,0.43987056971461,0.4252606632090149,0.0,82.0,Offenbach,20230308
57,1R,Med,10.0,10.0,0.0,0.0,Actor,1.000664234161377,1.0,5.0,0.9999756615234476,0.0,0.0,83.0,Offenbach,20230308
58,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1499619483947754,1.0,6.0,0.9994586265775474,0.0,0.0,84.0,Offenbach,20230308
59,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0154597759246826,1.0,7.0,0.3317420879741632,0.8007407200610588,0.0,85.0,Offenbach,20230308
60,1R,Low,3.0,3.0,0.0,1.0,Observer,1.0666141510009766,-1.0,8.0,0.4847670250896057,0.6388888888888888,0.0,86.0,Offenbach,20230308
61,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9842607975006104,1.0,0.0,0.9434165062193078,0.0,0.0,89.0,Offenbach,20230308
62,1R,Low,3.0,3.0,0.0,0.0,Observer,1.1674001216888428,1.0,1.0,0.9993392347135048,0.0,0.0,90.0,Offenbach,20230308
63,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0501289367675781,1.0,2.0,1.0,0.0,0.0,91.0,Offenbach,20230308
64,1R,Low,3.0,3.0,0.0,0.0,Actor,1.3333959579467773,1.0,3.0,1.0,0.0,0.0,92.0,Offenbach,20230308
65,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0333549976348877,1.0,4.0,0.9996849223976396,0.0,0.0,93.0,Offenbach,20230308
66,1R,Med,9.0,9.0,0.0,0.0,Actor,1.1500351428985596,1.0,6.0,1.0,0.0,0.0,95.0,Offenbach,20230308
67,1R,Low,5.0,5.0,0.0,0.0,Observer,1.149406909942627,1.0,7.0,0.6497219096796256,0.0,0.0,96.0,Offenbach,20230308
68,1R,Low,8.0,8.0,1.0,1.0,Observer-incongruent,1.116873025894165,1.0,9.0,0.6798436042154407,0.4994180192325742,0.0,98.0,Offenbach,20230308
69,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0003290176391602,1.0,0.0,0.9887010877766093,0.0135720199237221,0.0,100.0,Offenbach,20230308
70,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9824631214141846,1.0,1.0,0.2826396320006385,0.7277867671166369,0.0,101.0,Offenbach,20230308
71,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0335350036621094,1.0,2.0,1.0,0.0,0.0,102.0,Offenbach,20230308
72,1R,Med,9.0,9.0,0.0,0.0,Actor,0.983834981918335,1.0,3.0,0.999933904732729,0.0,0.0,103.0,Offenbach,20230308
73,1R,Low,1.0,1.0,0.0,0.0,Actor,1.016646146774292,1.0,4.0,0.9996659080007522,0.0,0.0,104.0,Offenbach,20230308
74,1R,Low,1.0,1.0,0.0,0.0,Observer,1.3003931045532227,1.0,5.0,0.7340530094120377,0.1306365525224812,0.0,105.0,Offenbach,20230308
75,1R,Low,7.0,7.0,0.0,0.0,Observer,0.9827048778533936,1.0,6.0,0.1096165977850978,0.8642968632277459,0.0,106.0,Offenbach,20230308
76,1R,High,12.0,12.0,0.0,0.0,Observer,1.1329891681671143,1.0,0.0,0.9815086290967692,0.0,0.0,113.0,Offenbach,20230308
77,1R,Low,7.0,7.0,0.0,0.0,Actor,1.1667108535766602,1.0,1.0,0.9999975364001944,0.0,0.0,114.0,Offenbach,20230308
78,1R,Low,1.0,1.0,0.0,0.0,Actor,1.250128984451294,1.0,3.0,0.9999032773265836,0.0,0.0,116.0,Offenbach,20230308
79,1R,Low,2.0,2.0,0.0,0.0,Observer,1.6824300289154053,1.0,4.0,0.9808836870327788,0.0,0.0,117.0,Offenbach,20230308
80,1R,Med,9.0,9.0,0.0,0.0,Actor,1.166599988937378,1.0,6.0,0.999884619315206,0.0,0.0,119.0,Offenbach,20230308
81,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.0830416679382324,1.0,8.0,0.9999165011055192,0.0,0.0,121.0,Offenbach,20230308
82,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9829549789428711,1.0,9.0,1.0,0.0,0.0,122.0,Offenbach,20230308
83,1R,Low,6.0,6.0,0.0,0.0,Actor,1.1165461540222168,1.0,10.0,0.9999780579194992,0.0,0.0,123.0,Offenbach,20230308
84,1R,Low,1.0,1.0,0.0,0.0,Observer,1.266219139099121,1.0,0.0,1.0,0.0,0.0,125.0,Offenbach,20230308
85,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0832419395446777,1.0,1.0,0.271047227926078,0.7388090349075975,0.0,126.0,Offenbach,20230308
86,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0671520233154297,1.0,2.0,0.1862280774953261,0.6970832408978055,0.0,127.0,Offenbach,20230308
87,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1500039100646973,1.0,3.0,0.3083705574248218,0.6185339669276948,0.0,128.0,Offenbach,20230308
88,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2000699043273926,1.0,4.0,0.3275243739443803,0.5653425646803489,0.0,129.0,Offenbach,20230308
89,1R,Low,1.0,1.0,0.0,0.0,Observer,0.982975959777832,1.0,5.0,0.999336089219354,0.0,0.0,130.0,Offenbach,20230308
90,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3504221439361572,1.0,6.0,1.0,0.0,0.0,131.0,Offenbach,20230308
91,1R,Low,3.0,3.0,0.0,0.0,Actor,1.1003680229187012,1.0,7.0,0.9999610833102356,0.0,0.0,132.0,Offenbach,20230308
92,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1999680995941162,1.0,8.0,0.3489077125647621,0.6018433807993712,0.0,133.0,Offenbach,20230308
93,1R,Low,2.0,2.0,0.0,0.0,Observer,1.067187786102295,1.0,9.0,0.3575978161965423,0.6524112829845314,0.0,134.0,Offenbach,20230308
