,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6027397260273972,L,0.6,0.6052631578947368,20230308
1,-10,0.8108108108108109,L,0.8,0.8205128205128205,20230308
2,-9,0.9054054054054054,L,0.9354838709677419,0.8837209302325582,20230308
3,-8,0.9054054054054054,L,0.9047619047619048,0.90625,20230308
4,-7,0.9324324324324325,L,0.9,0.9705882352941176,20230308
5,-6,0.918918918918919,L,0.9393939393939394,0.9024390243902439,20230308
6,-5,0.8918918918918919,L,0.8780487804878049,0.9090909090909091,20230308
7,-4,0.8513513513513513,L,0.8648648648648649,0.8378378378378378,20230308
8,-3,0.8918918918918919,L,0.9210526315789473,0.8611111111111112,20230308
9,-2,0.8783783783783784,L,0.8055555555555556,0.9473684210526315,20230308
10,-1,0.7567567567567568,L,0.7317073170731707,0.7878787878787878,20230308
11,0,0.1891891891891892,L,0.2619047619047619,0.09375,20230308
12,1,0.5945945945945946,L,0.6060606060606061,0.5853658536585366,20230308
13,2,0.8648648648648649,L,0.8709677419354839,0.8604651162790697,20230308
14,3,0.9459459459459459,L,0.9705882352941176,0.925,20230308
15,4,0.9594594594594594,L,0.9444444444444444,0.9736842105263158,20230308
16,5,0.9459459459459459,L,1.0,0.8974358974358975,20230308
17,6,0.9459459459459459,L,0.95,0.9411764705882353,20230308
18,7,0.918918918918919,L,0.8947368421052632,0.9444444444444444,20230308
19,8,0.8918918918918919,L,0.8913043478260869,0.8928571428571429,20230308
20,9,0.8783783783783784,L,0.8648648648648649,0.8918918918918919,20230308
21,10,0.821917808219178,L,0.8157894736842105,0.8285714285714286,20230308
