,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623598644.20669, 0.0]","[0.0, 1.0]",0.0,1.0,3.8673479557037354,1623598655.5385349,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623598656.806263, 0.0]","[0.0, 1.0]",0.0,1.0,3.866621971130371,1623598662.405772,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
2,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623598663.407174, 0.0]","[0.0, 1.0]",0.0,1.0,3.8667190074920654,1623598668.705611,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623598670.7232323, 0.0]","[1.0, 1.0]",1.0,1.0,2.6499879360198975,1623598674.355448,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623598674.390251, 0.0]","[1.0, 1.0]",1.0,1.0,3.5666182041168213,1623598678.905323,1,-1,0,-1,0.5714285714285714,1.0,14,8,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623598680.390162, 0.0]","[1.0, 1.0]",1.0,1.0,3.166656017303467,1623598684.338552,1,-1,0,-1,0.5833333333333334,1.0,12,7,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623598684.7887237, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667380809783936,1623598689.521745,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623598690.372065, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667688369750977,1623598695.2049332,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
8,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623598695.9567764, 0.0]","[0.0, 1.0]",0.0,1.0,3.8658907413482666,1623598700.7715871,1,-1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
9,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623598701.538308, 0.0]","[0.0, 1.0]",0.0,1.0,3.866706132888794,1623598706.271416,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
10,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623598707.1226401, 0.0]","[0.0, 1.0]",0.0,1.0,3.866572856903076,1623598711.871396,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1623598712.7224271, 0.0]","[0.0, 0.0]",0.0,0.0,3.866652011871338,1623598717.704417,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
12,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1623598719.4550562, 0.0]","[1.0, 0.0]",1.0,0.0,3.2166388034820557,1623598723.6878211,1,-1,0,1,0.6666666666666666,1.0,12,8,0,"[0, 0]"
13,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1623598726.0054958, 0.0]","[1.0, 0.0]",1.0,0.0,1.7667791843414307,1623598728.6208599,1,-1,0,1,0.8,1.0,5,4,0,"[0, 0]"
14,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1623598729.790062, 0.0]","[1.0, 0.0]",1.0,0.0,1.5656790733337402,1623598732.137631,1,-1,0,1,0.75,1.0,4,3,0,"[0, 0]"
15,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1623598730.572026, 0.0]","[1.0, 0.0]",1.0,0.0,3.883234977722168,1623598735.337416,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
16,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1623598736.1709027, 0.0]","[0.0, 0.0]",0.0,0.0,3.8667361736297607,1623598740.920605,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
17,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1623598741.7549481, 0.0]","[0.0, 0.0]",0.0,0.0,3.866727828979492,1623598747.10381,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
