,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.37777777777777777,K,0.37777777777777777,,2021_06_13
1,-10,0.5869565217391305,K,0.5869565217391305,,2021_06_13
2,-9,0.6521739130434783,K,0.6521739130434783,,2021_06_13
3,-8,0.5869565217391305,K,0.5869565217391305,,2021_06_13
4,-7,0.5217391304347826,K,0.5217391304347826,,2021_06_13
5,-6,0.6086956521739131,K,0.6086956521739131,,2021_06_13
6,-5,0.6086956521739131,K,0.6086956521739131,,2021_06_13
7,-4,0.7391304347826086,K,0.7391304347826086,,2021_06_13
8,-3,0.782608695652174,K,0.782608695652174,,2021_06_13
9,-2,0.6521739130434783,K,0.6521739130434783,,2021_06_13
10,-1,0.6304347826086957,K,0.6304347826086957,,2021_06_13
11,0,0.41304347826086957,K,0.41304347826086957,,2021_06_13
12,1,0.5434782608695652,K,0.5434782608695652,,2021_06_13
13,2,0.5217391304347826,K,0.5217391304347826,,2021_06_13
14,3,0.5217391304347826,K,0.5217391304347826,,2021_06_13
15,4,0.5652173913043478,K,0.5652173913043478,,2021_06_13
16,5,0.5652173913043478,K,0.5652173913043478,,2021_06_13
17,6,0.6086956521739131,K,0.6086956521739131,,2021_06_13
18,7,0.7111111111111111,K,0.7111111111111111,,2021_06_13
19,8,0.6666666666666666,K,0.6666666666666666,,2021_06_13
20,9,0.6888888888888889,K,0.6888888888888889,,2021_06_13
21,10,0.6666666666666666,K,0.6666666666666666,,2021_06_13
