,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207693.8172152, 0.0]","[0.0, 1.0]",0.0,1.0,3.883436918258667,1624207700.532795,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207701.417044, 0.0]","[0.0, 1.0]",0.0,1.0,3.8668019771575928,1624207706.282731,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207709.017032, 0.0]","[1.0, 1.0]",1.0,1.0,2.366692066192627,1624207712.265971,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207712.917084, 0.0]","[1.0, 1.0]",1.0,1.0,2.5499870777130127,1624207716.382623,1,-1,0,-1,0.2222222222222222,1.0,9,2,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207716.201291, 0.0]","[1.0, 1.0]",1.0,1.0,3.866569995880127,1624207720.949248,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
5,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207721.782794, 0.0]","[0.0, 1.0]",0.0,1.0,3.867460012435913,1624207726.431606,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
6,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207727.3504648, 0.0]","[0.0, 1.0]",0.0,1.0,3.883355140686035,1624207732.2156549,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
7,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207732.950184, 0.0]","[0.0, 1.0]",0.0,1.0,3.8666889667510986,1624207737.798898,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
8,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207738.549966, 0.0]","[0.0, 1.0]",0.0,1.0,3.866666078567505,1624207743.582208,1,-1,0,1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207744.632535, 0.0]","[1.0, 1.0]",1.0,1.0,3.8668501377105713,1624207749.547984,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207751.0500789, 0.0]","[1.0, 1.0]",1.0,1.0,3.566655158996582,1624207755.648706,1,-1,0,-1,0.6428571428571429,1.0,14,9,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207757.216924, 0.0]","[1.0, 1.0]",1.0,1.0,2.9832611083984375,1624207761.0653389,1,-1,0,-1,0.45454545454545453,1.0,11,5,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624207761.833178, 0.0]","[1.0, 1.0]",1.0,1.0,2.96658992767334,1624207765.731977,1,-1,0,-1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
13,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624207766.033785, 0.0]","[0.0, 1.0]",0.0,1.0,3.866657018661499,1624207770.731828,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
14,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624207771.616468, 0.0]","[1.0, 0.0]",1.0,0.0,3.8666269779205322,1624207776.231791,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
15,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1624207777.183187, 0.0]","[0.0, 0.0]",0.0,0.0,3.8833510875701904,1624207781.765024,1,-1,0,-1,0.3333333333333333,0.0,15,5,0,"[0, 0]"
16,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1624207782.7997608, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666670322418213,1624207787.498267,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
