,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726287.3005211, 0.0]","[1.0, 1.0]",1.0,1.0,3.3667969703674316,1624726292.782397,1,-1,0,-1,0.7692307692307693,1.0,13,10,0,"[0, 0]"
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726294.317374, 0.0]","[1.0, 1.0]",1.0,1.0,2.9499619007110596,1624726298.049088,1,-1,0,-1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726297.983465, 0.0]","[1.0, 1.0]",1.0,1.0,3.883359909057617,1624726302.615686,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726306.2673633, 0.0]","[1.0, 1.0]",1.0,1.0,1.183154821395874,1624726308.2325492,1,-1,0,-1,0.5,1.0,2,1,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726306.667221, 0.0]","[1.0, 1.0]",1.0,1.0,3.866726875305176,1624726311.265635,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
5,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624726312.267044, 0.0]","[0.0, 1.0]",0.0,1.0,3.866879940032959,1624726318.132241,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
6,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624726319.3663568, 0.0]","[0.0, 1.0]",0.0,1.0,3.8667290210723877,1624726323.948958,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726324.967168, 0.0]","[1.0, 1.0]",1.0,1.0,3.866729974746704,1624726329.665545,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726331.2666483, 0.0]","[1.0, 1.0]",1.0,1.0,3.1667308807373047,1624726335.248841,1,-1,0,-1,0.5833333333333334,1.0,12,7,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726337.117044, 0.0]","[1.0, 1.0]",1.0,1.0,2.400084972381592,1624726340.2487628,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726340.2335238, 0.0]","[1.0, 1.0]",1.0,1.0,3.3835530281066895,1624726344.5821528,1,-1,0,-1,0.46153846153846156,1.0,13,6,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624726346.7330363, 0.0]","[1.0, 1.0]",1.0,1.0,1.9667339324951172,1624726349.548733,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1624726348.4157228, 0.0]","[0.0, 0.0]",0.0,0.0,3.866664171218872,1624726353.298673,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
13,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624726357.4002612, 0.0]","[1.0, 0.0]",1.0,0.0,0.9667279720306396,1624726359.215328,1,-1,0,1,1.0,1.0,1,1,0,"[0, 0]"
14,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624726357.0813317, 0.0]","[1.0, 0.0]",1.0,0.0,3.8677031993865967,1624726361.9643898,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
