,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4782608695652174,K,0.4782608695652174,,2021_06_26
1,-10,0.5869565217391305,K,0.5869565217391305,,2021_06_26
2,-9,0.6086956521739131,K,0.6086956521739131,,2021_06_26
3,-8,0.6521739130434783,K,0.6521739130434783,,2021_06_26
4,-7,0.6956521739130435,K,0.6956521739130435,,2021_06_26
5,-6,0.6956521739130435,K,0.6956521739130435,,2021_06_26
6,-5,0.7391304347826086,K,0.7391304347826086,,2021_06_26
7,-4,0.8260869565217391,K,0.8260869565217391,,2021_06_26
8,-3,0.7608695652173914,K,0.7608695652173914,,2021_06_26
9,-2,0.6739130434782609,K,0.6739130434782609,,2021_06_26
10,-1,0.5869565217391305,K,0.5869565217391305,,2021_06_26
11,0,0.41304347826086957,K,0.41304347826086957,,2021_06_26
12,1,0.4782608695652174,K,0.4782608695652174,,2021_06_26
13,2,0.6304347826086957,K,0.6304347826086957,,2021_06_26
14,3,0.5652173913043478,K,0.5652173913043478,,2021_06_26
15,4,0.6521739130434783,K,0.6521739130434783,,2021_06_26
16,5,0.7111111111111111,K,0.7111111111111111,,2021_06_26
17,6,0.7333333333333333,K,0.7333333333333333,,2021_06_26
18,7,0.7333333333333333,K,0.7333333333333333,,2021_06_26
19,8,0.6666666666666666,K,0.6666666666666666,,2021_06_26
20,9,0.6666666666666666,K,0.6666666666666666,,2021_06_26
21,10,0.6222222222222222,K,0.6222222222222222,,2021_06_26
