,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
0,1R,Med,10.0,10.0,0.0,0.0,self,1.0,0.0,0.0,2021_06_26,KL
1,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,1.0,2021_06_26,KL
2,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,3.0,2021_06_26,KL
3,1R,Low,7.0,7.0,0.0,0.0,self,1.0,8.0,8.0,2021_06_26,KL
4,1R,Low,6.0,6.0,0.0,0.0,self,1.0,9.0,9.0,2021_06_26,KL
5,1R,Low,6.0,6.0,0.0,0.0,self,1.0,10.0,10.0,2021_06_26,KL
6,1R,Low,4.0,4.0,0.0,1.0,self,0.0,11.0,11.0,2021_06_26,KL
7,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,13.0,2021_06_26,KL
8,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,15.0,2021_06_26,KL
9,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,16.0,2021_06_26,KL
10,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,17.0,2021_06_26,KL
11,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,18.0,2021_06_26,KL
12,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,19.0,2021_06_26,KL
13,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,32.0,2021_06_26,KL
14,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,34.0,2021_06_26,KL
15,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,36.0,2021_06_26,KL
16,1R,Low,1.0,1.0,1.0,1.0,self,1.0,5.0,37.0,2021_06_26,KL
17,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,38.0,2021_06_26,KL
18,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,40.0,2021_06_26,KL
19,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,41.0,2021_06_26,KL
20,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,42.0,2021_06_26,KL
21,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,44.0,2021_06_26,KL
22,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,45.0,2021_06_26,KL
23,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,46.0,2021_06_26,KL
24,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,50.0,2021_06_26,KL
25,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,51.0,2021_06_26,KL
26,1R,High,12.0,12.0,1.0,0.0,self,0.0,2.0,52.0,2021_06_26,KL
27,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,55.0,2021_06_26,KL
28,1R,Low,7.0,7.0,0.0,0.0,self,1.0,6.0,56.0,2021_06_26,KL
29,1R,Med,9.0,9.0,0.0,1.0,self,0.0,11.0,61.0,2021_06_26,KL
30,1R,Low,1.0,1.0,1.0,0.0,self,0.0,0.0,67.0,2021_06_26,KL
31,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,72.0,2021_06_26,KL
32,1R,Low,5.0,5.0,0.0,0.0,self,1.0,7.0,74.0,2021_06_26,KL
33,1R,Low,2.0,2.0,0.0,0.0,self,1.0,8.0,75.0,2021_06_26,KL
34,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,77.0,2021_06_26,KL
35,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,78.0,2021_06_26,KL
36,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,79.0,2021_06_26,KL
37,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,80.0,2021_06_26,KL
38,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,89.0,2021_06_26,KL
39,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,91.0,2021_06_26,KL
40,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,92.0,2021_06_26,KL
41,1R,Med,11.0,11.0,0.0,0.0,self,1.0,4.0,93.0,2021_06_26,KL
42,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,94.0,2021_06_26,KL
43,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,95.0,2021_06_26,KL
44,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,96.0,2021_06_26,KL
45,1R,Low,7.0,7.0,0.0,0.0,self,1.0,9.0,98.0,2021_06_26,KL
46,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,101.0,2021_06_26,KL
47,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,103.0,2021_06_26,KL
48,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,104.0,2021_06_26,KL
49,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,105.0,2021_06_26,KL
50,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,106.0,2021_06_26,KL
51,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,107.0,2021_06_26,KL
