,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623516781.8511071, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665988445281982,1623516788.700067,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623516789.9347773, 0.0]","[0.0, 1.0]",0.0,1.0,3.8666958808898926,1623516795.666452,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
2,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623516796.534152, 0.0]","[0.0, 1.0]",0.0,1.0,3.8667171001434326,1623516802.899751,1,-1,0,1,0.26666666666666666,0.0,15,4,0,"[0, 0]"
3,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623516804.1344829, 0.0]","[0.0, 1.0]",0.0,1.0,3.8668150901794434,1623516809.299654,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623516810.3348577, 0.0]","[1.0, 1.0]",1.0,1.0,3.765961170196533,1623516815.049639,1,-1,0,-1,0.3333333333333333,1.0,15,5,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623516818.734057, 0.0]","[1.0, 1.0]",1.0,1.0,0.9500610828399658,1623516820.749558,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623516818.901036, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666739463806152,1623516823.766156,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623516824.5002732, 0.0]","[1.0, 1.0]",1.0,1.0,3.866895914077759,1623516829.382808,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
8,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623516830.583548, 0.0]","[0.0, 1.0]",0.0,1.0,3.8667280673980713,1623516835.332831,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
9,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623516836.1831636, 0.0]","[0.0, 1.0]",0.0,1.0,3.8666272163391113,1623516840.782785,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
10,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623516841.7671082, 0.0]","[0.0, 1.0]",0.0,1.0,3.867017984390259,1623516846.782638,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
