,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507695.2123418, 0.0]","[1.0, 1.0]",1.0,1.0,3.3668761253356934,1623507703.125721,1,-1,0,-1,0.7692307692307693,1.0,13,10,0,"[0, 0]"
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507704.6941192, 0.0]","[1.0, 1.0]",1.0,1.0,2.966726779937744,1623507708.2424881,1,-1,0,-1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507708.394111, 0.0]","[1.0, 1.0]",1.0,1.0,3.86660099029541,1623507712.859154,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507715.2439542, 0.0]","[1.0, 1.0]",1.0,1.0,2.6167209148406982,1623507718.325669,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507718.1940832, 0.0]","[1.0, 1.0]",1.0,1.0,3.766533851623535,1623507722.3756511,1,-1,0,-1,0.5333333333333333,1.0,15,8,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507723.293429, 0.0]","[1.0, 1.0]",1.0,1.0,3.7666549682617188,1623507727.758826,1,-1,0,-1,0.4666666666666667,1.0,15,7,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507728.7770908, 0.0]","[1.0, 1.0]",1.0,1.0,3.866640090942383,1623507733.408742,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507734.8592272, 0.0]","[1.0, 1.0]",1.0,1.0,3.384230852127075,1623507738.874486,1,-1,0,-1,0.46153846153846156,1.0,13,6,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507742.3595262, 0.0]","[1.0, 1.0]",1.0,1.0,0.9839978218078613,1623507743.85795,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623507743.5768173, 0.0]","[1.0, 1.0]",1.0,1.0,2.350059747695923,1623507747.741924,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
