,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
0,1R,Med,10.0,10.0,0.0,0.0,self,1.0,0.0,0.0,2021_06_12,JY
1,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,1.0,2021_06_12,JY
2,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,3.0,2021_06_12,JY
3,1R,Low,8.0,8.0,0.0,0.0,self,1.0,4.0,4.0,2021_06_12,JY
4,1R,Low,7.0,7.0,0.0,0.0,self,1.0,5.0,5.0,2021_06_12,JY
5,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,7.0,2021_06_12,JY
6,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,8.0,2021_06_12,JY
7,1R,Low,6.0,6.0,0.0,0.0,self,1.0,9.0,9.0,2021_06_12,JY
8,1R,Low,6.0,6.0,0.0,0.0,self,1.0,10.0,10.0,2021_06_12,JY
9,1R,Low,4.0,4.0,0.0,1.0,self,0.0,11.0,11.0,2021_06_12,JY
10,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,13.0,2021_06_12,JY
11,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,15.0,2021_06_12,JY
12,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,16.0,2021_06_12,JY
13,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,17.0,2021_06_12,JY
14,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,18.0,2021_06_12,JY
15,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,19.0,2021_06_12,JY
16,1R,Low,8.0,8.0,0.0,0.0,self,1.0,9.0,22.0,2021_06_12,JY
17,1R,Low,1.0,1.0,0.0,0.0,self,1.0,10.0,23.0,2021_06_12,JY
18,1R,Med,11.0,11.0,0.0,0.0,self,1.0,0.0,27.0,2021_06_12,JY
19,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,28.0,2021_06_12,JY
20,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,29.0,2021_06_12,JY
21,1R,Low,5.0,5.0,1.0,0.0,self,0.0,3.0,30.0,2021_06_12,JY
22,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,32.0,2021_06_12,JY
23,1R,Low,3.0,3.0,0.0,0.0,self,1.0,7.0,34.0,2021_06_12,JY
24,1R,Low,2.0,2.0,0.0,1.0,self,0.0,8.0,35.0,2021_06_12,JY
25,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,38.0,2021_06_12,JY
26,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,41.0,2021_06_12,JY
27,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,42.0,2021_06_12,JY
28,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,43.0,2021_06_12,JY
29,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,45.0,2021_06_12,JY
30,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,46.0,2021_06_12,JY
31,1R,Low,5.0,5.0,0.0,0.0,self,1.0,11.0,49.0,2021_06_12,JY
32,1R,Low,1.0,1.0,0.0,1.0,self,0.0,12.0,50.0,2021_06_12,JY
33,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,54.0,2021_06_12,JY
34,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,55.0,2021_06_12,JY
35,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,56.0,2021_06_12,JY
36,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,57.0,2021_06_12,JY
37,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,58.0,2021_06_12,JY
38,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,61.0,2021_06_12,JY
39,1R,Low,1.0,1.0,0.0,1.0,self,0.0,8.0,62.0,2021_06_12,JY
40,1R,High,12.0,12.0,0.0,0.0,self,1.0,0.0,65.0,2021_06_12,JY
41,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,66.0,2021_06_12,JY
