,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5208333333333334,J,0.5208333333333334,,2021_06_20
1,-10,0.7291666666666666,J,0.7291666666666666,,2021_06_20
2,-9,0.8541666666666666,J,0.8541666666666666,,2021_06_20
3,-8,0.9375,J,0.9375,,2021_06_20
4,-7,0.9791666666666666,J,0.9791666666666666,,2021_06_20
5,-6,0.9791666666666666,J,0.9791666666666666,,2021_06_20
6,-5,0.9791666666666666,J,0.9791666666666666,,2021_06_20
7,-4,0.9791666666666666,J,0.9791666666666666,,2021_06_20
8,-3,0.9791666666666666,J,0.9791666666666666,,2021_06_20
9,-2,0.9791666666666666,J,0.9791666666666666,,2021_06_20
10,-1,0.9375,J,0.9375,,2021_06_20
11,0,0.10416666666666667,J,0.10416666666666667,,2021_06_20
12,1,0.5416666666666666,J,0.5416666666666666,,2021_06_20
13,2,0.7708333333333334,J,0.7708333333333334,,2021_06_20
14,3,0.875,J,0.875,,2021_06_20
15,4,0.9583333333333334,J,0.9583333333333334,,2021_06_20
16,5,0.9791666666666666,J,0.9791666666666666,,2021_06_20
17,6,0.9791666666666666,J,0.9791666666666666,,2021_06_20
18,7,1.0,J,1.0,,2021_06_20
19,8,0.9791666666666666,J,0.9791666666666666,,2021_06_20
20,9,0.9791666666666666,J,0.9791666666666666,,2021_06_20
21,10,0.9791666666666666,J,0.9791666666666666,,2021_06_20
