,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5217391304347826,J,0.5217391304347826,,2021_06_12
1,-10,0.717391304347826,J,0.717391304347826,,2021_06_12
2,-9,0.8695652173913043,J,0.8695652173913043,,2021_06_12
3,-8,0.8913043478260869,J,0.8913043478260869,,2021_06_12
4,-7,1.0,J,1.0,,2021_06_12
5,-6,0.9565217391304348,J,0.9565217391304348,,2021_06_12
6,-5,0.9347826086956522,J,0.9347826086956522,,2021_06_12
7,-4,0.9782608695652174,J,0.9782608695652174,,2021_06_12
8,-3,0.9782608695652174,J,0.9782608695652174,,2021_06_12
9,-2,0.9782608695652174,J,0.9782608695652174,,2021_06_12
10,-1,0.9565217391304348,J,0.9565217391304348,,2021_06_12
11,0,0.08695652173913043,J,0.08695652173913043,,2021_06_12
12,1,0.34782608695652173,J,0.34782608695652173,,2021_06_12
13,2,0.6304347826086957,J,0.6304347826086957,,2021_06_12
14,3,0.7391304347826086,J,0.7391304347826086,,2021_06_12
15,4,0.9565217391304348,J,0.9565217391304348,,2021_06_12
16,5,0.9347826086956522,J,0.9347826086956522,,2021_06_12
17,6,0.9555555555555556,J,0.9555555555555556,,2021_06_12
18,7,0.9777777777777777,J,0.9777777777777777,,2021_06_12
19,8,1.0,J,1.0,,2021_06_12
20,9,1.0,J,1.0,,2021_06_12
21,10,0.9555555555555556,J,0.9555555555555556,,2021_06_12
