,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4666666666666667,A,0.4666666666666667,,2021_05_08
1,-10,0.6304347826086957,A,0.6304347826086957,,2021_05_08
2,-9,0.6739130434782609,A,0.6739130434782609,,2021_05_08
3,-8,0.782608695652174,A,0.782608695652174,,2021_05_08
4,-7,0.782608695652174,A,0.782608695652174,,2021_05_08
5,-6,0.7391304347826086,A,0.7391304347826086,,2021_05_08
6,-5,0.8695652173913043,A,0.8695652173913043,,2021_05_08
7,-4,0.8260869565217391,A,0.8260869565217391,,2021_05_08
8,-3,0.8478260869565217,A,0.8478260869565217,,2021_05_08
9,-2,0.9347826086956522,A,0.9347826086956522,,2021_05_08
10,-1,0.8695652173913043,A,0.8695652173913043,,2021_05_08
11,0,0.1956521739130435,A,0.1956521739130435,,2021_05_08
12,1,0.3695652173913043,A,0.3695652173913043,,2021_05_08
13,2,0.5,A,0.5,,2021_05_08
14,3,0.6521739130434783,A,0.6521739130434783,,2021_05_08
15,4,0.782608695652174,A,0.782608695652174,,2021_05_08
16,5,0.7391304347826086,A,0.7391304347826086,,2021_05_08
17,6,0.8260869565217391,A,0.8260869565217391,,2021_05_08
18,7,0.8695652173913043,A,0.8695652173913043,,2021_05_08
19,8,0.8478260869565217,A,0.8478260869565217,,2021_05_08
20,9,0.9565217391304348,A,0.9565217391304348,,2021_05_08
21,10,0.8444444444444444,A,0.8444444444444444,,2021_05_08
