,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624485390.6719613, 0.0]","[0.0, 1.0]",0.0,1.0,3.866821765899658,1624485396.886743,1,-1,0,1,0.8,0.0,15,12,0,"[0, 0]"
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485398.8535738, 0.0]","[1.0, 1.0]",1.0,1.0,2.7674801349639893,1624485402.535863,1,-1,0,-1,0.6,1.0,10,6,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485402.338073, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666300773620605,1624485407.069974,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485410.620934, 0.0]","[1.0, 1.0]",1.0,1.0,1.1666879653930664,1624485412.503197,1,-1,0,-1,0.5,1.0,2,1,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485410.8210874, 0.0]","[1.0, 1.0]",1.0,1.0,3.54925274848938,1624485415.136547,1,-1,0,-1,0.5714285714285714,1.0,14,8,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485415.604211, 0.0]","[1.0, 1.0]",1.0,1.0,3.850039005279541,1624485420.153121,1,-1,0,-1,0.4666666666666667,1.0,15,7,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485421.171381, 0.0]","[1.0, 1.0]",1.0,1.0,3.866605043411255,1624485425.653097,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485427.670458, 0.0]","[1.0, 1.0]",1.0,1.0,2.9665558338165283,1624485431.503148,1,-1,0,-1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485434.269438, 0.0]","[1.0, 1.0]",1.0,1.0,0.9671878814697266,1624485436.002451,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485435.2207358, 0.0]","[1.0, 1.0]",1.0,1.0,2.600128173828125,1624485438.619593,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624485439.971829, 0.0]","[1.0, 1.0]",1.0,1.0,2.432713031768799,1624485443.036185,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
