,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.2765957446808511,A,0.2765957446808511,,2021_06_23
1,-10,0.5531914893617021,A,0.5531914893617021,,2021_06_23
2,-9,0.5957446808510638,A,0.5957446808510638,,2021_06_23
3,-8,0.6808510638297872,A,0.6808510638297872,,2021_06_23
4,-7,0.8723404255319149,A,0.8723404255319149,,2021_06_23
5,-6,0.9148936170212766,A,0.9148936170212766,,2021_06_23
6,-5,0.9574468085106383,A,0.9574468085106383,,2021_06_23
7,-4,0.9574468085106383,A,0.9574468085106383,,2021_06_23
8,-3,0.9574468085106383,A,0.9574468085106383,,2021_06_23
9,-2,0.9574468085106383,A,0.9574468085106383,,2021_06_23
10,-1,0.9148936170212766,A,0.9148936170212766,,2021_06_23
11,0,0.0,A,0.0,,2021_06_23
12,1,0.14893617021276595,A,0.14893617021276595,,2021_06_23
13,2,0.3404255319148936,A,0.3404255319148936,,2021_06_23
14,3,0.5869565217391305,A,0.5869565217391305,,2021_06_23
15,4,0.717391304347826,A,0.717391304347826,,2021_06_23
16,5,0.8913043478260869,A,0.8913043478260869,,2021_06_23
17,6,0.9347826086956522,A,0.9347826086956522,,2021_06_23
18,7,0.9565217391304348,A,0.9565217391304348,,2021_06_23
19,8,0.9565217391304348,A,0.9565217391304348,,2021_06_23
20,9,1.0,A,1.0,,2021_06_23
21,10,0.9782608695652174,A,0.9782608695652174,,2021_06_23
