,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620677225.5311282, 0.0]","[0.0, 0.0]",0.0,0.0,3.8843777179718018,1620677234.863042,1,1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620677236.131891, 0.0]","[0.0, 0.0]",0.0,0.0,3.8668899536132812,1620677241.263798,1,1,0,1,0.6,0.0,15,9,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677242.2152498, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665452003479004,1620677246.697108,1,-1,0,-1,0.8,0.0,15,12,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677249.780901, 0.0]","[1.0, 1.0]",1.0,1.0,1.8834989070892334,1620677252.147021,1,-1,0,-1,0.6,1.0,5,3,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677250.8806357, 0.0]","[1.0, 1.0]",1.0,1.0,3.866617202758789,1620677255.7969038,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677258.2483962, 0.0]","[1.0, 1.0]",1.0,1.0,2.5667128562927246,1620677261.346853,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677261.015036, 0.0]","[1.0, 1.0]",1.0,1.0,3.8833189010620117,1620677265.780101,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677267.6644018, 0.0]","[1.0, 1.0]",1.0,1.0,2.816676139831543,1620677271.113355,1,-1,0,-1,0.6,1.0,10,6,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677274.081457, 0.0]","[1.0, 1.0]",1.0,1.0,0.966759204864502,1620677275.713275,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677275.232382, 0.0]","[1.0, 1.0]",1.0,1.0,2.382471799850464,1620677278.279925,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677277.948064, 0.0]","[1.0, 1.0]",1.0,1.0,3.7500569820404053,1620677282.296535,1,-1,0,-1,0.4,1.0,15,6,0,"[0, 0]"
11,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620677282.9137597, 0.0]","[0.0, 0.0]",0.0,0.0,3.8668832778930664,1620677287.2131178,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620677287.980824, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666670322418213,1620677292.6463628,1,-1,0,-1,0.9333333333333333,0.0,15,14,0,"[0, 0]"
13,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620677293.530858, 0.0]","[0.0, 0.0]",0.0,0.0,3.8832991123199463,1620677297.896298,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
14,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677298.5961573, 0.0]","[1.0, 1.0]",1.0,1.0,3.866844892501831,1620677303.179529,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
15,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620677304.180876, 0.0]","[0.0, 0.0]",0.0,0.0,3.866834878921509,1620677308.679449,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
16,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677311.0475981, 0.0]","[1.0, 1.0]",1.0,1.0,2.583375930786133,1620677314.146017,1,1,0,1,0.7777777777777778,1.0,9,7,0,"[0, 0]"
17,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677316.747443, 0.0]","[1.0, 1.0]",1.0,1.0,0.9668028354644775,1620677318.3293262,1,1,0,1,1.0,1.0,1,1,0,"[0, 0]"
18,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677318.513318, 0.0]","[1.0, 1.0]",1.0,1.0,1.767524003982544,1620677320.911815,1,1,0,1,0.8,1.0,5,4,0,"[0, 0]"
19,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677319.479609, 0.0]","[1.0, 1.0]",1.0,1.0,3.86667799949646,1620677324.012557,1,1,0,1,0.4,0.0,15,6,0,"[0, 0]"
20,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677325.029855, 0.0]","[1.0, 1.0]",1.0,1.0,3.884181022644043,1620677329.7115939,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
21,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620677333.5137246, 0.0]","[1.0, 1.0]",1.0,1.0,0.9834864139556885,1620677335.1623948,1,1,0,1,1.0,1.0,1,1,0,"[0, 0]"
