,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620245032.3098412, 0.0]","[0.0, 0.0]",0.0,0.0,3.8831958770751953,1620245044.325921,1,1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620245045.4112601, 0.0]","[0.0, 0.0]",0.0,0.0,3.8663079738616943,1620245050.525824,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
2,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620245051.4773684, 0.0]","[0.0, 0.0]",0.0,0.0,3.8664448261260986,1620245056.359086,1,1,0,1,0.8,0.0,15,12,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245060.058892, 0.0]","[1.0, 1.0]",1.0,1.0,1.3672358989715576,1620245062.208081,1,-1,0,-1,1.0,1.0,3,3,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245060.6435087, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667261600494385,1620245065.308745,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
5,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620245066.2255971, 0.0]","[0.0, 0.0]",0.0,0.0,3.8674259185791016,1620245070.524549,1,1,0,1,0.6,0.0,15,9,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245071.275644, 0.0]","[1.0, 1.0]",1.0,1.0,3.883134126663208,1620245076.075234,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245076.859394, 0.0]","[1.0, 1.0]",1.0,1.0,3.866680860519409,1620245081.6083782,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245084.692829, 0.0]","[1.0, 1.0]",1.0,1.0,1.59981107711792,1620245087.158196,1,-1,0,-1,0.25,1.0,4,1,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245087.1097038, 0.0]","[1.0, 1.0]",1.0,1.0,2.7500150203704834,1620245090.658145,1,-1,0,-1,0.6,1.0,10,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245090.576112, 0.0]","[1.0, 1.0]",1.0,1.0,3.8668160438537598,1620245095.341312,1,-1,0,-1,0.26666666666666666,0.0,15,4,0,"[0, 0]"
11,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620245096.1590507, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666300773620605,1620245100.708155,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245104.608629, 0.0]","[1.0, 1.0]",1.0,1.0,0.9832940101623535,1620245106.5412831,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
13,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245106.5418677, 0.0]","[1.0, 1.0]",1.0,1.0,1.59999418258667,1620245109.291157,1,-1,0,-1,0.5,1.0,4,2,0,"[0, 0]"
14,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245107.859127, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665201663970947,1620245112.541013,1,-1,0,-1,0.3333333333333333,0.0,15,5,0,"[0, 0]"
15,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245113.441415, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666720390319824,1620245118.107539,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
16,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620245120.907757, 0.0]","[1.0, 1.0]",1.0,1.0,1.9667778015136719,1620245124.4240792,1,-1,0,-1,0.5,1.0,6,3,0,"[0, 0]"
