,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
10,10,10,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465185.6936672,131,3.615372896194458,1,0,1,0,0.15,0.75,[1.3831450939178467],1.0,3.615372896194458,4,3,0,3.732635021209717,1R,7.0,1.0
11,11,11,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465190.693336,158,7.765391111373901,1,0,1,0,0.15,0.6,[1.8328161239624023],1.0,7.765391111373901,15,9,0,7.882678031921387,1R,8.0,1.0
12,12,12,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465199.1766348,135,7.548511028289795,1,0,1,0,0.0,0.6,[1.4489331245422363],0.0,7.548511028289795,15,9,0,7.665045022964477,1NR,9.0,1.0
13,13,13,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465207.525573,115,7.214982032775879,1,0,-1,0,0.15,0.8666666666666667,[1.1158161163330078],0.0,7.214982032775879,15,13,0,7.331509113311768,,,
14,14,14,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465215.824893,113,6.665357828140259,1,0,-1,0,0.15,0.5,[1.0836658477783203],1.0,6.665357828140259,14,7,0,6.782572746276856,1R,0.0,1.0
15,15,15,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465223.891228,134,2.998893976211548,1,0,-1,0,0.15,1.0,[1.4322400093078613],1.0,2.998893976211548,2,2,0,3.1165108680725098,1R,1.0,1.0
16,16,16,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465227.741749,130,7.465208053588867,1,0,-1,0,0.15,0.5333333333333333,[1.3662688732147217],0.0,7.465208053588867,15,8,0,7.581756830215454,1NR,2.0,1.0
17,17,17,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465236.640267,148,7.765862941741943,1,0,-1,0,0.15,0.6,[1.666100025177002],0.0,7.765862941741943,15,9,0,7.882346868515015,2NR,3.0,1.0
18,18,18,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465244.990057,113,7.181478977203369,1,0,1,0,0.0,0.7333333333333333,[1.0825719833374023],0.0,7.181478977203369,15,11,0,7.298336982727051,,,
19,19,19,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465254.789276,203,8.68269419670105,1,0,-1,0,0.15,0.4,[2.58370304107666],0.0,8.68269419670105,15,6,0,8.798367977142334,,,
20,20,20,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465263.055261,107,7.09959888458252,1,0,1,0,0.0,0.8,[0.9824678897857666],0.0,7.09959888458252,15,12,0,7.214876890182495,,,
21,21,21,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465275.6042,367,6.564958095550537,1,0,-1,0,0.15,1.0,[5.315425157546997],1.0,6.564958095550537,1,1,0,6.681997060775757,1R,7.0,1.0
22,22,22,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465278.987458,112,7.165127992630005,1,0,-1,0,0.15,0.7333333333333333,[1.0667169094085693],0.0,7.165127992630005,15,11,0,7.28171706199646,1NR,8.0,1.0
23,23,23,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465287.38708,119,5.782033205032349,1,0,-1,0,0.15,0.7272727272727273,[1.182469129562378],1.0,5.782033205032349,11,8,0,5.899017095565796,1R,9.0,1.0
24,24,24,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465294.302953,126,6.8818559646606445,1,0,-1,0,0.15,0.6428571428571429,[1.2999370098114014],1.0,6.8818559646606445,14,9,0,6.998637914657593,1R,10.0,1.0
25,25,25,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465302.069025,116,7.231459856033325,1,0,-1,0,0.15,0.6666666666666666,[1.1316728591918945],0.0,7.231459856033325,15,10,0,7.348020076751709,1NR,11.0,1.0
26,26,26,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465310.518283,122,3.799363136291504,1,0,-1,0,0.15,0.6,[1.233949899673462],1.0,3.799363136291504,5,3,0,3.917147874832153,1R,12.0,1.0
27,27,27,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465315.484837,134,7.548150062561035,1,0,-1,0,0.15,0.4666666666666667,[1.4487030506134033],0.0,7.548150062561035,15,7,0,7.665520906448364,1NR,13.0,1.0
28,28,28,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465324.617906,162,7.998945951461792,1,0,1,0,0.0,0.7333333333333333,[1.8996009826660156],0.0,7.998945951461792,15,11,0,8.115563869476318,,,
29,29,29,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465332.900785,110,3.9495558738708496,1,0,1,0,0.15,0.5,[1.0334851741790771],1.0,3.9495558738708496,6,3,0,4.067476987838745,1R,0.0,1.0
30,30,30,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465338.016653,123,7.349073171615601,1,0,1,0,0.15,0.5333333333333333,[1.2494730949401855],0.0,7.349073171615601,15,8,0,7.465563297271728,1NR,1.0,1.0
31,31,31,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465346.532785,125,4.8483970165252686,1,0,1,0,0.15,0.75,[1.2814950942993164],1.0,4.8483970165252686,8,6,0,4.965836048126221,1R,2.0,1.0
32,32,32,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465352.115674,110,4.299600124359131,1,0,1,0,0.15,0.7142857142857143,[1.0340609550476074],1.0,4.299600124359131,7,5,0,4.417314052581787,1R,3.0,1.0
33,33,33,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465357.5319622,120,3.1320230960845947,1,0,1,0,0.15,0.6666666666666666,[1.1985039710998535],1.0,3.1320230960845947,3,2,0,3.2493507862091064,1R,4.0,1.0
34,34,34,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465361.515027,115,4.048703193664551,1,0,1,0,0.15,0.8333333333333334,[1.1165001392364502],1.0,4.048703193664551,6,5,0,4.1660521030426025,1R,5.0,1.0
35,35,35,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465366.4479349,112,3.982599020004273,1,0,1,0,0.15,0.5,[1.0662930011749268],1.0,3.982599020004273,6,3,0,4.099293947219849,1R,6.0,1.0
36,36,36,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465371.681737,130,5.948484182357788,1,0,1,0,0.15,0.7272727272727273,[1.3661901950836182],1.0,5.948484182357788,11,8,0,6.06599497795105,1R,7.0,1.0
37,37,37,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465378.330593,111,4.315542936325073,1,0,1,0,0.15,0.7142857142857143,[1.049433946609497],1.0,4.315542936325073,7,5,0,4.432667016983032,1R,8.0,1.0
38,38,38,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465383.863591,127,5.598381996154785,1,0,1,0,0.15,0.7,[1.3153190612792969],1.0,5.598381996154785,10,7,0,5.71622896194458,1R,9.0,1.0
39,39,39,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465390.279789,116,7.231931209564209,1,0,1,0,0.15,0.8,[1.1321463584899902],0.0,7.231931209564209,15,12,0,7.348280191421509,1NR,10.0,1.0
40,40,40,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465398.862402,130,7.466063022613525,1,0,-1,0,0.0,0.8,[1.3664419651031494],0.0,7.466063022613525,15,12,0,7.582724094390869,,,
41,41,41,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465407.128648,110,7.14851713180542,1,0,-1,0,0.0,0.5333333333333333,[1.0321781635284424],0.0,7.14851713180542,15,8,0,7.264876127243042,,,
42,42,42,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465415.694721,128,7.431642293930054,1,0,-1,0,0.0,0.6666666666666666,[1.3320672512054443],0.0,7.431642293930054,15,10,0,7.548027992248535,,,
43,43,43,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465424.527373,144,7.698623180389404,1,0,-1,0,0.0,0.6666666666666666,[1.598768949508667],0.0,7.698623180389404,15,10,0,7.815041065216064,,,
44,44,44,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465432.976959,121,5.132396221160889,1,0,1,0,0.15,0.7777777777777778,[1.215601921081543],1.0,5.132396221160889,9,7,0,5.248976230621338,1R,15.0,1.0
45,45,45,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465438.8767989,108,2.8992269039154053,1,0,1,0,0.15,1.0,[0.9999518394470215],1.0,2.8992269039154053,3,3,0,3.016366958618164,1R,16.0,1.0
46,46,46,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465442.709409,110,3.6488988399505615,1,0,1,0,0.15,0.8,[1.0322890281677246],1.0,3.6488988399505615,5,4,0,3.766336917877197,1R,17.0,1.0
47,47,47,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465447.375783,115,7.214953899383545,1,0,1,0,0.0,0.6666666666666666,[1.115419864654541],0.0,7.214953899383545,15,10,0,7.331469774246216,1NR,18.0,1.0
48,48,48,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465455.9751308,131,7.497882843017578,1,0,1,0,0.0,0.7333333333333333,[1.3833129405975342],0.0,7.497882843017578,15,11,0,7.614617109298706,2NR,19.0,1.0
49,49,49,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465464.6080709,131,3.948755025863648,1,0,-1,0,0.15,1.0,[1.3823511600494385],1.0,3.948755025863648,5,5,0,4.065291166305542,1R,0.0,1.0
50,50,50,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465469.3744068,123,2.815513134002685,1,0,-1,0,0.15,0.5,[1.248854160308838],1.0,2.815513134002685,2,1,0,2.932906150817871,1R,1.0,1.0
51,51,51,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465473.140705,126,6.948698043823242,1,0,-1,0,0.15,0.7142857142857143,[1.2990219593048096],1.0,6.948698043823242,14,10,0,7.066220998764038,1R,2.0,1.0
52,52,52,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465481.039995,119,3.7984912395477295,1,0,-1,0,0.15,0.6,[1.1827712059020996],1.0,3.7984912395477295,5,3,0,3.9161531925201416,1R,3.0,1.0
53,53,53,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465485.673276,112,4.666974782943726,1,0,-1,0,0.15,0.75,[1.067166805267334],1.0,4.666974782943726,8,6,0,4.783295869827271,1R,4.0,1.0
54,54,54,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465491.439442,120,4.098635911941528,1,0,-1,0,0.15,1.0,[1.1987848281860352],1.0,4.098635911941528,6,6,0,4.215717792510986,1R,5.0,1.0
55,55,55,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465496.555671,124,2.899477958679199,1,0,-1,0,0.15,1.0,[1.2653827667236328],1.0,2.899477958679199,2,2,0,3.0156338214874268,1R,6.0,1.0
56,56,56,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465500.072908,107,5.582120180130005,1,0,-1,0,0.15,0.7272727272727273,[0.9834821224212646],1.0,5.582120180130005,11,8,0,5.700393199920654,1R,7.0,1.0
57,57,57,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465506.971758,125,4.198277950286865,1,0,-1,0,0.15,0.8333333333333334,[1.2994561195373535],1.0,4.198277950286865,6,5,0,4.316716909408569,1R,8.0,1.0
58,58,58,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465512.0379798,121,3.816521883010864,1,0,-1,0,0.15,0.8,[1.2164678573608398],1.0,3.816521883010864,5,4,0,3.933091640472412,1R,9.0,1.0
59,59,59,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465516.570886,107,7.081721305847168,1,0,-1,0,0.15,0.7333333333333333,[0.9826490879058838],0.0,7.081721305847168,15,11,0,7.198434114456177,1NR,10.0,1.0
60,60,60,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465525.003957,121,5.798831701278687,1,0,-1,0,0.15,0.4545454545454545,[1.2156317234039307],1.0,5.798831701278687,11,5,0,5.916354656219482,1R,11.0,1.0
61,61,61,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465531.953328,128,3.9828929901123047,1,0,-1,0,0.15,0.6,[1.3492319583892822],1.0,3.9828929901123047,5,3,0,4.099491119384766,1R,12.0,1.0
62,62,62,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465536.553126,109,6.298551082611084,1,0,-1,0,0.15,0.7692307692307693,[1.0158209800720215],1.0,6.298551082611084,13,10,0,6.415502071380615,1R,13.0,1.0
63,63,63,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465544.18577,127,7.415061950683594,1,0,-1,0,0.15,0.6666666666666666,[1.3153488636016846],0.0,7.415061950683594,15,10,0,7.531772136688232,1NR,14.0,1.0
64,64,64,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465552.385199,106,5.551120042800903,1,0,-1,0,0.15,0.7272727272727273,[0.9667139053344727],1.0,5.551120042800903,11,8,0,5.667626142501831,1R,15.0,1.0
65,65,65,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465559.868767,162,7.997939109802246,1,0,1,0,0.0,0.5333333333333333,[1.8987369537353516],0.0,7.997939109802246,15,8,0,8.114282131195068,,,
66,66,66,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465568.1676512,111,7.148471117019653,1,0,1,0,0.0,0.6666666666666666,[1.0489509105682373],0.0,7.148471117019653,15,10,0,7.264924049377441,,,
67,67,67,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465576.483474,114,4.366145849227905,1,0,1,0,0.15,1.0,[1.0995957851409912],1.0,4.366145849227905,7,7,0,4.482890129089356,1R,0.0,1.0
68,68,68,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465581.666521,106,5.232541799545288,1,0,1,0,0.15,0.7,[0.9660079479217529],1.0,5.232541799545288,10,7,0,5.349650859832764,1R,1.0,1.0
69,69,69,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465588.099443,118,3.3987319469451904,1,0,1,0,0.15,0.5,[1.1655778884887695],1.0,3.3987319469451904,4,2,0,3.515225887298584,1R,2.0,1.0
70,70,70,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465592.249129,107,7.081641435623169,1,0,1,0,0.15,0.8,[0.9834554195404053],0.0,7.081641435623169,15,12,0,7.198659181594849,1NR,3.0,1.0
71,71,71,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465600.482055,109,4.616100072860718,1,0,1,0,0.15,0.875,[1.0165948867797852],1.0,4.616100072860718,8,7,0,4.732808828353882,1R,4.0,1.0
72,72,72,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465606.0825589,110,5.63205099105835,1,0,1,0,0.15,0.7272727272727273,[1.032689094543457],1.0,5.63205099105835,11,8,0,5.749006271362305,1R,5.0,1.0
73,73,73,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465612.664324,107,3.648451089859009,1,0,1,0,0.15,1.0,[0.9820451736450195],1.0,3.648451089859009,5,5,0,3.765904188156128,1R,6.0,1.0
74,74,74,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465617.3140962,111,7.149292945861816,1,0,1,0,0.15,0.6666666666666666,[1.0499637126922607],0.0,7.149292945861816,15,10,0,7.265878915786743,1NR,7.0,1.0
75,75,75,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465626.097024,141,7.665430068969727,1,0,-1,0,0.0,0.7333333333333333,[1.5489609241485596],0.0,7.665430068969727,15,11,0,7.781509876251221,,,
76,76,76,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465634.313026,107,7.081556081771851,1,0,-1,0,0.0,0.8,[0.9823589324951172],0.0,7.081556081771851,15,12,0,7.198179960250855,,,
77,77,77,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465642.4959009,106,7.0656349658966064,1,0,-1,0,0.0,0.6666666666666666,[0.9664220809936523],0.0,7.0656349658966064,15,10,0,7.181375026702881,,,
78,78,78,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465650.711951,107,2.9162659645080566,1,0,1,0,0.15,0.3333333333333333,[0.9835877418518066],1.0,2.9162659645080566,3,1,0,3.034282922744751,1R,11.0,1.0
79,79,79,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465654.562326,109,5.615103006362915,1,0,1,0,0.15,0.6363636363636364,[1.016455888748169],1.0,5.615103006362915,11,7,0,5.732320785522461,1R,12.0,1.0
80,80,80,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465661.144756,107,7.08213996887207,1,0,1,0,0.0,0.7333333333333333,[0.9828140735626221],0.0,7.08213996887207,15,11,0,7.200049161911011,1NR,13.0,1.0
81,81,81,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465669.4942122,116,7.248656749725342,1,0,1,0,0.0,0.6666666666666666,[1.1320016384124756],0.0,7.248656749725342,15,10,0,7.36502480506897,2NR,14.0,1.0
82,82,82,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465678.72676,168,5.5985260009765625,1,0,-1,0,0.15,0.875,[1.998548984527588],1.0,5.5985260009765625,8,7,0,5.716899871826172,1R,0.0,1.0
83,83,83,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465684.742835,132,2.698564052581787,1,0,-1,0,0.15,1.0,[1.3985838890075684],1.0,2.698564052581787,1,1,0,2.81628680229187,1R,1.0,1.0
84,84,84,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465688.026933,113,2.6668601036071777,1,0,-1,0,0.15,1.0,[1.083578109741211],1.0,2.6668601036071777,2,2,0,2.7830209732055664,1R,2.0,1.0
85,85,85,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465691.493163,107,7.081889867782593,1,0,-1,0,0.15,0.6,[0.9828128814697266],0.0,7.081889867782593,15,9,0,7.19839072227478,1NR,3.0,1.0
86,86,86,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465699.808723,113,6.032473087310791,1,0,-1,0,0.15,0.75,[1.099203109741211],1.0,6.032473087310791,12,9,0,6.150049924850464,1R,4.0,1.0
87,87,87,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465707.258062,137,6.099880933761597,1,0,-1,0,0.15,0.7272727272727273,[1.4827759265899658],1.0,6.099880933761597,11,8,0,6.216227769851685,1R,5.0,1.0
88,88,88,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465714.274912,130,6.949075937271118,1,0,-1,0,0.15,0.7857142857142857,[1.3659169673919678],1.0,6.949075937271118,14,11,0,7.065894842147827,1R,6.0,1.0
89,89,89,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465721.9748,111,2.2991628646850586,1,0,-1,0,0.15,1.0,[1.04929780960083],1.0,2.2991628646850586,1,1,0,2.4167287349700928,1R,7.0,1.0
90,90,90,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465725.674247,142,3.198868989944458,1,0,-1,0,0.15,0.5,[1.5654346942901611],1.0,3.198868989944458,2,1,0,3.3156747817993164,1R,8.0,1.0
91,91,91,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465729.190159,106,2.8654582500457764,1,0,-1,0,0.15,0.6666666666666666,[0.9664592742919922],1.0,2.8654582500457764,3,2,0,2.982428312301636,1R,9.0,1.0
92,92,92,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465733.307355,127,7.416069984436035,1,0,-1,0,0.0,0.7333333333333333,[1.317483901977539],0.0,7.416069984436035,15,11,0,7.533644914627075,1NR,10.0,1.0
93,93,93,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465741.573823,110,5.632228136062622,1,0,1,0,0.15,0.5454545454545454,[1.0329699516296387],1.0,5.632228136062622,11,6,0,5.749773025512695,1R,0.0,1.0
94,94,94,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465748.2218392,110,2.616252899169922,1,0,1,0,0.15,1.0,[1.050065040588379],1.0,2.616252899169922,2,2,0,2.7337491512298584,1R,1.0,1.0
95,95,95,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465751.655084,106,7.066283941268921,1,0,1,0,0.15,0.7333333333333333,[0.9669051170349121],0.0,7.066283941268921,15,11,0,7.184019804000855,1NR,2.0,1.0
96,96,96,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465760.0876071,121,4.532834053039551,1,0,1,0,0.15,0.7142857142857143,[1.2163190841674805],1.0,4.532834053039551,7,5,0,4.651262044906616,1R,3.0,1.0
97,97,97,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465765.338058,106,6.199564695358276,1,0,1,0,0.15,0.6923076923076923,[0.9662349224090576],1.0,6.199564695358276,13,9,0,6.316279888153076,1R,4.0,1.0
98,98,98,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465772.670128,111,7.166133403778076,1,0,1,0,0.15,0.8,[1.0677130222320557],0.0,7.166133403778076,15,12,0,7.282363176345825,1NR,5.0,1.0
99,99,99,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465781.5698292,149,7.781921863555908,1,0,-1,0,0.0,0.8,[1.6825029850006104],0.0,7.781921863555908,15,12,0,7.898468971252441,,,
100,100,100,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465790.1691678,129,7.465947151184082,1,0,-1,0,0.0,0.7333333333333333,[1.3501241207122803],0.0,7.465947151184082,15,11,0,7.582391977310181,,,
101,101,101,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1659465798.651565,122,7.331639051437378,1,0,-1,0,0.0,0.6666666666666666,[1.231933832168579],0.0,7.331639051437378,15,10,0,7.448096036911011,,,
102,102,102,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465807.2509692,131,3.282115936279297,1,0,1,0,0.15,0.6666666666666666,[1.3836729526519775],1.0,3.282115936279297,3,2,0,3.399420022964477,1R,9.0,1.0
103,103,103,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465811.100883,109,2.266331195831299,1,0,1,0,0.15,1.0,[1.016434907913208],1.0,2.266331195831299,1,1,0,2.383234977722168,1R,10.0,1.0
104,104,104,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465814.234377,108,3.232079029083252,1,0,1,0,0.15,1.0,[0.999218225479126],1.0,3.232079029083252,4,4,0,3.349653959274292,1R,11.0,1.0
105,105,105,[1.0],1.0,0,1.0,1.0,0,[1.0],1659465818.45033,112,2.3661251068115234,1,0,1,0,0.15,1.0,[1.0657620429992676],1.0,2.3661251068115234,1,1,0,2.4830830097198486,1R,12.0,1.0
106,106,106,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465821.900244,124,7.365180969238281,1,0,1,0,0.0,0.7333333333333333,[1.2654180526733398],0.0,7.365180969238281,15,11,0,7.482382774353027,1NR,13.0,1.0
107,107,107,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1659465830.699618,142,7.665227890014648,1,0,1,0,0.0,0.7333333333333333,[1.5655829906463623],0.0,7.665227890014648,15,11,0,7.782375812530518,2NR,14.0,1.0
108,108,108,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465838.949128,109,2.2485132217407227,1,0,-1,0,0.15,1.0,[1.015510082244873],1.0,2.2485132217407227,1,1,0,2.3648550510406494,1R,0.0,1.0
109,109,109,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465842.3319428,124,2.583034038543701,1,0,-1,0,0.15,1.0,[1.2663648128509521],1.0,2.583034038543701,1,1,0,2.7015140056610107,1R,1.0,1.0
110,110,110,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465845.748752,119,5.097824096679688,1,0,-1,0,0.15,0.5555555555555556,[1.1812269687652588],1.0,5.097824096679688,9,5,0,5.214976072311401,1R,2.0,1.0
111,111,111,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465851.814761,118,7.265312910079956,1,0,-1,0,0.15,0.5333333333333333,[1.1655499935150146],0.0,7.265312910079956,15,8,0,7.381495952606201,1NR,3.0,1.0
112,112,112,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465860.197803,117,4.198823928833008,1,0,-1,0,0.15,0.6666666666666666,[1.1493089199066162],1.0,4.198823928833008,6,4,0,4.316666841506958,1R,4.0,1.0
113,113,113,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465865.2137432,109,5.599339723587036,1,0,-1,0,0.15,0.6363636363636364,[1.0175869464874268],1.0,5.599339723587036,11,7,0,5.717043876647949,1R,5.0,1.0
114,114,114,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465871.847088,110,3.983612060546875,1,0,-1,0,0.15,0.8333333333333334,[1.0338072776794434],1.0,3.983612060546875,6,5,0,4.0994791984558105,1R,6.0,1.0
115,115,115,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1659465877.046491,126,5.531232118606567,1,0,-1,0,0.15,0.7,[1.298363208770752],1.0,5.531232118606567,10,7,0,5.649211168289185,1R,7.0,1.0
