,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.64,O,0.64,,20221109
1,-10,0.84,O,0.84,,20221109
2,-9,0.88,O,0.88,,20221109
3,-8,0.92,O,0.92,,20221109
4,-7,0.84,O,0.84,,20221109
5,-6,0.84,O,0.84,,20221109
6,-5,0.88,O,0.88,,20221109
7,-4,0.72,O,0.72,,20221109
8,-3,0.72,O,0.72,,20221109
9,-2,0.8,O,0.8,,20221109
10,-1,0.72,O,0.72,,20221109
11,0,0.28,O,0.28,,20221109
12,1,0.6,O,0.6,,20221109
13,2,1.0,O,1.0,,20221109
14,3,0.92,O,0.92,,20221109
15,4,0.88,O,0.88,,20221109
16,5,1.0,O,1.0,,20221109
17,6,0.96,O,0.96,,20221109
18,7,0.84,O,0.84,,20221109
19,8,0.9583333333333334,O,0.9583333333333334,,20221109
20,9,0.75,O,0.75,,20221109
21,10,0.625,O,0.625,,20221109
